Count,roc_auc_train_H_PWM,roc_auc_train_H_PWM_di,roc_auc_test_H_PWM,roc_auc_test_H_PWM_di,roc_auc_test_M_PWM,roc_auc_test_M_PWM_di,roc_auc_train_H,mean_auc_train_H,median_auc_train_H,std_auc_train_H,roc_auc_test_H,mean_auc_test_H,median_auc_test_H,std_auc_test_H,roc_auc_test_M,mean_auc_test_M,median_auc_test_M,std_auc_test_M,pr_auc_train_H,mean_pr_auc_train_H,median_pr_auc_train_H,std_pr_auc_train_H,pr_auc_test_H,mean_pr_auc_test_H,median_pr_auc_test_H,std_pr_auc_test_H,pr_auc_test_M,mean_pr_auc_test_M,median_pr_auc_test_M,std_pr_auc_test_M,pr_auc_train_H_PWM,pr_auc_train_H_PWM_di,pr_auc_test_H_PWM,pr_auc_test_H_PWM_di,pr_auc_test_M_PWM,pr_auc_test_M_PWM_di,TF_name,Model,PWM,PR_delta_M,ROC_delta_M,dLR
16,0.7506864436516645,0.0,0.7622499567478896,0.0,0.6777027013527576,0.0,0.7960817457893247,0.0,0.0,0.0,0.797924189532385,0.0,0.0,0.0,0.7655940978147763,0.0,0.0,0.0,0.076394447458347,0.0,0.0,0.0,0.0732521508438775,0.0,0.0,0.0,0.0579411296514475,0.0,0.0,0.0,0.0445652441672077,0.0,0.0494542734414679,0.0,0.043003044652558,0.0,BATF2,RandomForestClassifier,16,0.014938084998889503,0.08789139646201871,0.08789139646201871
all,0.7506864436516645,0.0,0.7622499567478896,0.0,0.6777027013527576,0.0,0.7942880898392903,0.0,0.0,0.0,0.7964588805733562,0.0,0.0,0.0,0.7709149968782518,0.0,0.0,0.0,0.0755024112842462,0.0,0.0,0.0,0.0724295842298471,0.0,0.0,0.0,0.0592924719874681,0.0,0.0,0.0,0.0445652441672077,0.0,0.0494542734414679,0.0,0.043003044652558,0.0,BATF2,RandomForestClassifier,all,0.016289427334910102,0.09321229552549426,0.09321229552549426
2,0.7862023518055777,0.0,0.7919016126853068,0.0,0.9569957879149588,0.0,0.8185747020395266,0.0,0.0,0.0,0.8192037616813661,0.0,0.0,0.0,0.9554753136119994,0.0,0.0,0.0,0.2427595430278069,0.0,0.0,0.0,0.227642997631532,0.0,0.0,0.0,0.5319585338772449,0.0,0.0,0.0,0.1963843594828412,0.0,0.2024361257716932,0.0,0.5357449389197961,0.0,ZNF732,RandomForestClassifier,2,-0.003786405042551233,0.019506579095536214,0.019506579095536214
4,0.7862023518055777,0.0,0.7919016126853068,0.0,0.9569957879149588,0.0,0.8209265863800764,0.0,0.0,0.0,0.8193323899418278,0.0,0.0,0.0,0.9556408984955632,0.0,0.0,0.0,0.2559888854256832,0.0,0.0,0.0,0.2346622557158741,0.0,0.0,0.0,0.5542566947493232,0.0,0.0,0.0,0.1963843594828412,0.0,0.2024361257716932,0.0,0.5357449389197961,0.0,ZNF732,RandomForestClassifier,4,0.01851175582952702,0.019672163979099988,0.019672163979099988
8,0.827938979966732,0.0,0.8396866368924751,0.0,0.9359687345164632,0.0,0.8539167834161181,0.0,0.0,0.0,0.8604477008819666,0.0,0.0,0.0,0.958800726881672,0.0,0.0,0.0,0.3093863262194594,0.0,0.0,0.0,0.2880812662903028,0.0,0.0,0.0,0.5338768789677032,0.0,0.0,0.0,0.1963843594828412,0.0,0.2024361257716932,0.0,0.5357449389197961,0.0,ZNF732,RandomForestClassifier,8,-0.0018680599520929375,0.02283199236520872,0.02283199236520872
16,0.827938979966732,0.0,0.8396866368924751,0.0,0.9359687345164632,0.0,0.859641657472059,0.0,0.0,0.0,0.8638334970913868,0.0,0.0,0.0,0.9601858947795144,0.0,0.0,0.0,0.3151636524256314,0.0,0.0,0.0,0.2912961898876522,0.0,0.0,0.0,0.5623218483912326,0.0,0.0,0.0,0.1963843594828412,0.0,0.2024361257716932,0.0,0.5357449389197961,0.0,ZNF732,RandomForestClassifier,16,0.026576909471436427,0.024217160263051207,0.024217160263051207
all,0.827938979966732,0.0,0.8396866368924751,0.0,0.9359687345164632,0.0,0.8579918868091421,0.0,0.0,0.0,0.8610518686432727,0.0,0.0,0.0,0.9600116385523172,0.0,0.0,0.0,0.3080842203086117,0.0,0.0,0.0,0.2859736939841852,0.0,0.0,0.0,0.5720029955078487,0.0,0.0,0.0,0.1963843594828412,0.0,0.2024361257716932,0.0,0.5357449389197961,0.0,ZNF732,RandomForestClassifier,all,0.03625805658805259,0.024042904035853963,0.024042904035853963
2,0.8476282858822541,0.0,0.8768503391415318,0.0,0.946858434838338,0.0,0.8853775790151451,0.0,0.0,0.0,0.8742103042984324,0.0,0.0,0.0,0.9474179955153004,0.0,0.0,0.0,0.4264599615601165,0.0,0.0,0.0,0.4107251659321558,0.0,0.0,0.0,0.6964344041369626,0.0,0.0,0.0,0.3502530117773341,0.0,0.4051256551673131,0.0,0.6683402877307626,0.0,ZNF575,RandomForestClassifier,2,0.028094116406199965,-0.013652592994330637,-0.013652592994330637
4,0.853854175415022,0.0,0.8835273155889367,0.0,0.9632369045192262,0.0,0.8849368806164442,0.0,0.0,0.0,0.8886133116477679,0.0,0.0,0.0,0.9642031534313368,0.0,0.0,0.0,0.4666235808941653,0.0,0.0,0.0,0.4415981538303853,0.0,0.0,0.0,0.7571288996489809,0.0,0.0,0.0,0.3502530117773341,0.0,0.4051256551673131,0.0,0.6683402877307626,0.0,ZNF575,RandomForestClassifier,4,0.0887886119182183,0.0031325649217057716,0.0031325649217057716
8,0.8600612997256516,0.0,0.8878381135994688,0.0,0.9629510068007664,0.0,0.8927472810111698,0.0,0.0,0.0,0.8906987198815822,0.0,0.0,0.0,0.9677822476002492,0.0,0.0,0.0,0.4672821303863699,0.0,0.0,0.0,0.4407732979878836,0.0,0.0,0.0,0.7633084219092944,0.0,0.0,0.0,0.3502530117773341,0.0,0.4051256551673131,0.0,0.6683402877307626,0.0,ZNF575,RandomForestClassifier,8,0.09496813417853178,0.006711659090618216,0.006711659090618216
16,0.8617296198314717,0.0,0.8812264679635365,0.0,0.961070588509631,0.0,0.8909187785196382,0.0,0.0,0.0,0.8903964011707769,0.0,0.0,0.0,0.966488003315759,0.0,0.0,0.0,0.4660264920641571,0.0,0.0,0.0,0.4347210818736741,0.0,0.0,0.0,0.7698995138278713,0.0,0.0,0.0,0.3502530117773341,0.0,0.4051256551673131,0.0,0.6683402877307626,0.0,ZNF575,RandomForestClassifier,16,0.10155922609710866,0.005417414806128007,0.005417414806128007
all,0.8617296198314717,0.0,0.8812264679635365,0.0,0.961070588509631,0.0,0.8931176951233167,0.0,0.0,0.0,0.8934172430702131,0.0,0.0,0.0,0.9677550174551248,0.0,0.0,0.0,0.4639349797475075,0.0,0.0,0.0,0.4420833056880827,0.0,0.0,0.0,0.7755038724601252,0.0,0.0,0.0,0.3502530117773341,0.0,0.4051256551673131,0.0,0.6683402877307626,0.0,ZNF575,RandomForestClassifier,all,0.1071635847293626,0.006684428945493814,0.006684428945493814
2,0.6518679998910171,0.0,0.6621490691406416,0.0,0.8609965260025741,0.0,0.672919207230802,0.0,0.0,0.0,0.675470930444514,0.0,0.0,0.0,0.871939941782164,0.0,0.0,0.0,0.1532460807756499,0.0,0.0,0.0,0.1740428780338294,0.0,0.0,0.0,0.4563779283665422,0.0,0.0,0.0,0.1363856944869382,0.0,0.1609171480846517,0.0,0.4288104203431113,0.0,ZNF850,RandomForestClassifier,2,0.027567508023430887,-0.02202014112827022,-0.02202014112827022
4,0.6518679998910171,0.0,0.6621490691406416,0.0,0.8609965260025741,0.0,0.6798214244968283,0.0,0.0,0.0,0.6804190575967741,0.0,0.0,0.0,0.8743746071066939,0.0,0.0,0.0,0.1581421651674898,0.0,0.0,0.0,0.1761148725369498,0.0,0.0,0.0,0.4554810841759238,0.0,0.0,0.0,0.1363856944869382,0.0,0.1609171480846517,0.0,0.4288104203431113,0.0,ZNF850,RandomForestClassifier,4,0.026670663832812525,-0.01958547580374037,-0.01958547580374037
8,0.7193562599208243,0.0,0.7225664525350471,0.0,0.8939600829104343,0.0,0.7344443571198561,0.0,0.0,0.0,0.7341928700894939,0.0,0.0,0.0,0.9091288666420652,0.0,0.0,0.0,0.2092623475431946,0.0,0.0,0.0,0.2106546899992311,0.0,0.0,0.0,0.5138507973213668,0.0,0.0,0.0,0.1363856944869382,0.0,0.1609171480846517,0.0,0.4288104203431113,0.0,ZNF850,RandomForestClassifier,8,0.08504037697825556,0.015168783731630886,0.015168783731630886
16,0.7193562599208243,0.0,0.7225664525350471,0.0,0.8939600829104343,0.0,0.7373293523818881,0.0,0.0,0.0,0.7361448525522735,0.0,0.0,0.0,0.9261716737354306,0.0,0.0,0.0,0.228878611410374,0.0,0.0,0.0,0.2220285673231097,0.0,0.0,0.0,0.5503713755164187,0.0,0.0,0.0,0.1363856944869382,0.0,0.1609171480846517,0.0,0.4288104203431113,0.0,ZNF850,RandomForestClassifier,16,0.1215609551733074,0.03221159082499636,0.03221159082499636
all,0.7193562599208243,0.0,0.7225664525350471,0.0,0.8939600829104343,0.0,0.741419745473401,0.0,0.0,0.0,0.7401345577148838,0.0,0.0,0.0,0.928010615206264,0.0,0.0,0.0,0.2247834385088419,0.0,0.0,0.0,0.2206620429901715,0.0,0.0,0.0,0.5422202908884399,0.0,0.0,0.0,0.1363856944869382,0.0,0.1609171480846517,0.0,0.4288104203431113,0.0,ZNF850,RandomForestClassifier,all,0.11340987054532864,0.03405053229582977,0.03405053229582977
2,0.8250358036058952,0.0,0.8327384036176646,0.0,0.6881930162620397,0.0,0.8289736463419212,0.0,0.0,0.0,0.8343293118286954,0.0,0.0,0.0,0.7049438346919567,0.0,0.0,0.0,0.4690665862372902,0.0,0.0,0.0,0.4695252702927689,0.0,0.0,0.0,0.3158520964699737,0.0,0.0,0.0,0.4425212855937398,0.0,0.4413473608403354,0.0,0.2130945659916913,0.0,ZNF606,RandomForestClassifier,2,0.1027575304782824,-0.03818295978593533,-0.03818295978593533
4,0.8250358036058952,0.0,0.8327384036176646,0.0,0.6881930162620397,0.0,0.8464773551454561,0.0,0.0,0.0,0.8488455179678448,0.0,0.0,0.0,0.8171264822017392,0.0,0.0,0.0,0.4768359236530273,0.0,0.0,0.0,0.4785514533419386,0.0,0.0,0.0,0.3311549627174436,0.0,0.0,0.0,0.4425212855937398,0.0,0.4413473608403354,0.0,0.2130945659916913,0.0,ZNF606,RandomForestClassifier,4,0.1180603967257523,0.07399968772384724,0.07399968772384724
8,0.9075863112493908,0.0,0.9099654898929952,0.0,0.743126794477892,0.0,0.913419535059126,0.0,0.0,0.0,0.9161192190936582,0.0,0.0,0.0,0.8301249474606472,0.0,0.0,0.0,0.5190814795180355,0.0,0.0,0.0,0.5104971746472022,0.0,0.0,0.0,0.3496917487993792,0.0,0.0,0.0,0.4425212855937398,0.0,0.4413473608403354,0.0,0.2130945659916913,0.0,ZNF606,RandomForestClassifier,8,0.1365971828076879,0.08699815298275526,0.08699815298275526
16,0.9075863112493908,0.0,0.9099654898929952,0.0,0.743126794477892,0.0,0.9171245844343782,0.0,0.0,0.0,0.9199069833347768,0.0,0.0,0.0,0.839833627849705,0.0,0.0,0.0,0.5253115636103672,0.0,0.0,0.0,0.5205393512075015,0.0,0.0,0.0,0.3638736112339716,0.0,0.0,0.0,0.4425212855937398,0.0,0.4413473608403354,0.0,0.2130945659916913,0.0,ZNF606,RandomForestClassifier,16,0.1507790452422803,0.09670683337181296,0.09670683337181296
all,0.9075863112493908,0.0,0.9099654898929952,0.0,0.743126794477892,0.0,0.9134365013255268,0.0,0.0,0.0,0.9160516332151106,0.0,0.0,0.0,0.8113408930801973,0.0,0.0,0.0,0.5283681630831325,0.0,0.0,0.0,0.5249024447536846,0.0,0.0,0.0,0.4427002583378337,0.0,0.0,0.0,0.4425212855937398,0.0,0.4413473608403354,0.0,0.2130945659916913,0.0,ZNF606,RandomForestClassifier,all,0.22960569234614242,0.06821409860230532,0.06821409860230532
2,0.8341050792523499,0.0,0.8304376583737965,0.0,0.8731908426193513,0.0,0.8505082515295135,0.0,0.0,0.0,0.843770880206564,0.0,0.0,0.0,0.8799074595950174,0.0,0.0,0.0,0.0663592547417553,0.0,0.0,0.0,0.0616965821444855,0.0,0.0,0.0,0.0569964666517676,0.0,0.0,0.0,0.0559473006187104,0.0,0.0540902795476338,0.0,0.0449432276928539,0.0,MYF6,RandomForestClassifier,2,0.0120532389589137,0.005649870678242075,0.005649870678242075
4,0.8341050792523499,0.0,0.8304376583737965,0.0,0.8731908426193513,0.0,0.8556494637494508,0.0,0.0,0.0,0.8489059019632241,0.0,0.0,0.0,0.8821563533493612,0.0,0.0,0.0,0.0758244764329219,0.0,0.0,0.0,0.0708800166866588,0.0,0.0,0.0,0.0755677196992674,0.0,0.0,0.0,0.0559473006187104,0.0,0.0540902795476338,0.0,0.0449432276928539,0.0,MYF6,RandomForestClassifier,4,0.030624492006413498,0.007898764432585859,0.007898764432585859
8,0.8341050792523499,0.0,0.8304376583737965,0.0,0.8731908426193513,0.0,0.8600024456889375,0.0,0.0,0.0,0.8541264480053224,0.0,0.0,0.0,0.9136884974622584,0.0,0.0,0.0,0.0921376655108303,0.0,0.0,0.0,0.0874142585621056,0.0,0.0,0.0,0.1558448326674104,0.0,0.0,0.0,0.0559473006187104,0.0,0.0540902795476338,0.0,0.0449432276928539,0.0,MYF6,RandomForestClassifier,8,0.11090160497455649,0.039430908545483145,0.039430908545483145
16,0.8343175882148746,0.0,0.8296898988539937,0.0,0.8742575889167753,0.0,0.8619077183196897,0.0,0.0,0.0,0.8563307147317063,0.0,0.0,0.0,0.9100671184812584,0.0,0.0,0.0,0.0977700671477692,0.0,0.0,0.0,0.0912130554254265,0.0,0.0,0.0,0.1315057315798395,0.0,0.0,0.0,0.0559473006187104,0.0,0.0540902795476338,0.0,0.0449432276928539,0.0,MYF6,RandomForestClassifier,16,0.0865625038869856,0.035809529564483134,0.035809529564483134
all,0.8343175882148746,0.0,0.8296898988539937,0.0,0.8742575889167753,0.0,0.8621134666919023,0.0,0.0,0.0,0.8563066016481861,0.0,0.0,0.0,0.9080060909707088,0.0,0.0,0.0,0.0965770973461249,0.0,0.0,0.0,0.0898532281223103,0.0,0.0,0.0,0.126035814779987,0.0,0.0,0.0,0.0559473006187104,0.0,0.0540902795476338,0.0,0.0449432276928539,0.0,MYF6,RandomForestClassifier,all,0.08109258708713309,0.03374850205393354,0.03374850205393354
2,0.57190309787848,0.0,0.569831654882908,0.0,0.7741248192828439,0.0,0.5770357195762453,0.0,0.0,0.0,0.5725347776294498,0.0,0.0,0.0,0.7931280445084234,0.0,0.0,0.0,0.0730667622570463,0.0,0.0,0.0,0.046352522347018,0.0,0.0,0.0,0.4023608145913875,0.0,0.0,0.0,0.0478613971906721,0.0,0.0445985900670379,0.0,0.3640287134862769,0.0,ZNF841,RandomForestClassifier,2,0.038332101105110594,0.019003225225579512,0.019003225225579512
4,0.57190309787848,0.0,0.569831654882908,0.0,0.7741248192828439,0.0,0.587397768767755,0.0,0.0,0.0,0.5844533410607348,0.0,0.0,0.0,0.8628657898930858,0.0,0.0,0.0,0.0802227018047327,0.0,0.0,0.0,0.050244309231038,0.0,0.0,0.0,0.4593307943666068,0.0,0.0,0.0,0.0478613971906721,0.0,0.0445985900670379,0.0,0.3640287134862769,0.0,ZNF841,RandomForestClassifier,4,0.09530208088032988,0.08874097061024189,0.08874097061024189
8,0.57190309787848,0.0,0.569831654882908,0.0,0.7741248192828439,0.0,0.5937208143422482,0.0,0.0,0.0,0.5908318164879561,0.0,0.0,0.0,0.8846075591774304,0.0,0.0,0.0,0.0820715064436737,0.0,0.0,0.0,0.0533521217483891,0.0,0.0,0.0,0.5186551169316511,0.0,0.0,0.0,0.0478613971906721,0.0,0.0445985900670379,0.0,0.3640287134862769,0.0,ZNF841,RandomForestClassifier,8,0.1546264034453742,0.11048273989458646,0.11048273989458646
16,0.57190309787848,0.0,0.569831654882908,0.0,0.7741248192828439,0.0,0.5938152041427439,0.0,0.0,0.0,0.5900224067307591,0.0,0.0,0.0,0.9103169445165992,0.0,0.0,0.0,0.0838370617309819,0.0,0.0,0.0,0.0573433018054314,0.0,0.0,0.0,0.6014831764746815,0.0,0.0,0.0,0.0478613971906721,0.0,0.0445985900670379,0.0,0.3640287134862769,0.0,ZNF841,RandomForestClassifier,16,0.2374544629884046,0.13619212523375523,0.13619212523375523
all,0.57190309787848,0.0,0.569831654882908,0.0,0.7741248192828439,0.0,0.5960873819500684,0.0,0.0,0.0,0.5918767157302965,0.0,0.0,0.0,0.9096555093765945,0.0,0.0,0.0,0.0827751400320737,0.0,0.0,0.0,0.0588922496518179,0.0,0.0,0.0,0.6219915439927831,0.0,0.0,0.0,0.0478613971906721,0.0,0.0445985900670379,0.0,0.3640287134862769,0.0,ZNF841,RandomForestClassifier,all,0.2579628305065062,0.13553069009375052,0.13553069009375052
2,0.9735068893036644,0.0,0.9769669987541024,0.0,0.9699449882076192,0.0,0.9737038036043272,0.0,0.0,0.0,0.9770052065579248,0.0,0.0,0.0,0.9711124600187244,0.0,0.0,0.0,0.8332138453807867,0.0,0.0,0.0,0.8486158493145194,0.0,0.0,0.0,0.4614344828411955,0.0,0.0,0.0,0.818042092185792,0.0,0.8344837494863431,0.0,0.4575146654988086,0.0,ZNF865,RandomForestClassifier,2,0.003919817342386889,0.0023890521332333714,0.0023890521332333714
4,0.9735068893036644,0.0,0.9769669987541024,0.0,0.9699449882076192,0.0,0.9738576726531492,0.0,0.0,0.0,0.9770985098219538,0.0,0.0,0.0,0.9712822617435136,0.0,0.0,0.0,0.8337641384565163,0.0,0.0,0.0,0.8493966997906487,0.0,0.0,0.0,0.4558145112825301,0.0,0.0,0.0,0.818042092185792,0.0,0.8344837494863431,0.0,0.4575146654988086,0.0,ZNF865,RandomForestClassifier,4,-0.0017001542162785044,0.0025588538580225695,0.0025588538580225695
8,0.9735068893036644,0.0,0.9769669987541024,0.0,0.9699449882076192,0.0,0.9742567820897772,0.0,0.0,0.0,0.9774439763793388,0.0,0.0,0.0,0.9725050914189604,0.0,0.0,0.0,0.8388956120647042,0.0,0.0,0.0,0.8536044425018552,0.0,0.0,0.0,0.4492123845211788,0.0,0.0,0.0,0.818042092185792,0.0,0.8344837494863431,0.0,0.4575146654988086,0.0,ZNF865,RandomForestClassifier,8,-0.008302280977629806,0.0037816835334693044,0.0037816835334693044
16,0.977121702736014,0.0,0.9794266081623788,0.0,0.968723407885491,0.0,0.980509616003316,0.0,0.0,0.0,0.9826988060624184,0.0,0.0,0.0,0.973151414306097,0.0,0.0,0.0,0.8490383134816889,0.0,0.0,0.0,0.8629266781950011,0.0,0.0,0.0,0.4743057014651043,0.0,0.0,0.0,0.818042092185792,0.0,0.8344837494863431,0.0,0.4575146654988086,0.0,ZNF865,RandomForestClassifier,16,0.01679103596629572,0.004428006420605923,0.004428006420605923
all,0.977121702736014,0.0,0.9794266081623788,0.0,0.968723407885491,0.0,0.982938938944493,0.0,0.0,0.0,0.9848371109984254,0.0,0.0,0.0,0.9754663440571936,0.0,0.0,0.0,0.8546501558924855,0.0,0.0,0.0,0.8671205300700423,0.0,0.0,0.0,0.488466604130289,0.0,0.0,0.0,0.818042092185792,0.0,0.8344837494863431,0.0,0.4575146654988086,0.0,ZNF865,RandomForestClassifier,all,0.03095193863148038,0.006742936171702518,0.006742936171702518
2,0.875347173553719,0.0,0.9182682152559446,0.0,0.8665580696966856,0.0,0.9284956033057852,0.0,0.0,0.0,0.9200372394005067,0.0,0.0,0.0,0.8452458622856837,0.0,0.0,0.0,0.6359897499409787,0.0,0.0,0.0,0.5690264877625325,0.0,0.0,0.0,0.2036590521530724,0.0,0.0,0.0,0.5092324852262621,0.0,0.5879540335361931,0.0,0.2243337658277938,0.0,ZNF726,RandomForestClassifier,2,-0.0206747136747214,-0.021312207411001927,-0.021312207411001927
4,0.875347173553719,0.0,0.9182682152559446,0.0,0.8665580696966856,0.0,0.9192039669421488,0.0,0.0,0.0,0.914588077287018,0.0,0.0,0.0,0.8586550549389745,0.0,0.0,0.0,0.6545816981104905,0.0,0.0,0.0,0.6133578957198803,0.0,0.0,0.0,0.2760440794408171,0.0,0.0,0.0,0.5092324852262621,0.0,0.5879540335361931,0.0,0.2243337658277938,0.0,ZNF726,RandomForestClassifier,4,0.05171031361302331,-0.007903014757711047,-0.007903014757711047
8,0.875347173553719,0.0,0.9182682152559446,0.0,0.8665580696966856,0.0,0.9194073388429752,0.0,0.0,0.0,0.9131972467262904,0.0,0.0,0.0,0.8633125711082618,0.0,0.0,0.0,0.6451317811039586,0.0,0.0,0.0,0.6185097947886097,0.0,0.0,0.0,0.2879464075198984,0.0,0.0,0.0,0.5092324852262621,0.0,0.5879540335361931,0.0,0.2243337658277938,0.0,ZNF726,RandomForestClassifier,8,0.06361264169210462,-0.003245498588423823,-0.003245498588423823
16,0.875347173553719,0.0,0.9182682152559446,0.0,0.8665580696966856,0.0,0.9148584462809918,0.0,0.0,0.0,0.9224080461524372,0.0,0.0,0.0,0.9219985161372144,0.0,0.0,0.0,0.6490684304418932,0.0,0.0,0.0,0.6404577757696567,0.0,0.0,0.0,0.3750448349838416,0.0,0.0,0.0,0.5092324852262621,0.0,0.5879540335361931,0.0,0.2243337658277938,0.0,ZNF726,RandomForestClassifier,16,0.15071106915604782,0.05544044644052881,0.05544044644052881
all,0.875347173553719,0.0,0.9182682152559446,0.0,0.8665580696966856,0.0,0.922540694214876,0.0,0.0,0.0,0.9183915326149996,0.0,0.0,0.0,0.9313870444572464,0.0,0.0,0.0,0.6475200350284552,0.0,0.0,0.0,0.6363491307929365,0.0,0.0,0.0,0.3823055022449743,0.0,0.0,0.0,0.5092324852262621,0.0,0.5879540335361931,0.0,0.2243337658277938,0.0,ZNF726,RandomForestClassifier,all,0.15797173641718049,0.06482897476056082,0.06482897476056082
2,0.8391107997606314,0.0,0.8398597613145604,0.0,0.829140559674724,0.0,0.8666467068173885,0.0,0.0,0.0,0.8577465417885816,0.0,0.0,0.0,0.8008328172292876,0.0,0.0,0.0,0.1245944374062577,0.0,0.0,0.0,0.1094769569048013,0.0,0.0,0.0,0.2627069366667124,0.0,0.0,0.0,0.0769259202379471,0.0,0.0755087146978017,0.0,0.2008454773692344,0.0,ZNF48,RandomForestClassifier,2,0.06186145929747802,-0.028307742445436435,-0.028307742445436435
4,0.8391107997606314,0.0,0.8398597613145604,0.0,0.829140559674724,0.0,0.8741259975987776,0.0,0.0,0.0,0.8665470076402724,0.0,0.0,0.0,0.8256056547208449,0.0,0.0,0.0,0.1432618602293429,0.0,0.0,0.0,0.1251514317901134,0.0,0.0,0.0,0.2958608167806663,0.0,0.0,0.0,0.0769259202379471,0.0,0.0755087146978017,0.0,0.2008454773692344,0.0,ZNF48,RandomForestClassifier,4,0.09501533941143189,-0.003534904953879092,-0.003534904953879092
8,0.8391107997606314,0.0,0.8398597613145604,0.0,0.829140559674724,0.0,0.8753975760903658,0.0,0.0,0.0,0.8677630712549721,0.0,0.0,0.0,0.8307582043298155,0.0,0.0,0.0,0.1622914363220378,0.0,0.0,0.0,0.1434771264464097,0.0,0.0,0.0,0.3482318727918444,0.0,0.0,0.0,0.0769259202379471,0.0,0.0755087146978017,0.0,0.2008454773692344,0.0,ZNF48,RandomForestClassifier,8,0.14738639542261003,0.0016176446550915102,0.0016176446550915102
16,0.8391107997606314,0.0,0.8398597613145604,0.0,0.829140559674724,0.0,0.8792586904495785,0.0,0.0,0.0,0.8712799564745006,0.0,0.0,0.0,0.8665553398998763,0.0,0.0,0.0,0.1653613046537536,0.0,0.0,0.0,0.145943570833942,0.0,0.0,0.0,0.3630461003718672,0.0,0.0,0.0,0.0769259202379471,0.0,0.0755087146978017,0.0,0.2008454773692344,0.0,ZNF48,RandomForestClassifier,16,0.1622006230026328,0.03741478022515232,0.03741478022515232
all,0.8391107997606314,0.0,0.8398597613145604,0.0,0.829140559674724,0.0,0.8845355301009983,0.0,0.0,0.0,0.8766202910430511,0.0,0.0,0.0,0.9219393775440304,0.0,0.0,0.0,0.1760846238430595,0.0,0.0,0.0,0.1547071569788184,0.0,0.0,0.0,0.4147112381923165,0.0,0.0,0.0,0.0769259202379471,0.0,0.0755087146978017,0.0,0.2008454773692344,0.0,ZNF48,RandomForestClassifier,all,0.2138657608230821,0.09279881786930644,0.09279881786930644
2,0.7778010345696218,0.0,0.7781618905319808,0.0,0.7729781337023086,0.0,0.7849826217045696,0.0,0.0,0.0,0.7841465276147566,0.0,0.0,0.0,0.7815241065466542,0.0,0.0,0.0,0.0329931857229382,0.0,0.0,0.0,0.0314167107201336,0.0,0.0,0.0,0.0636442871175745,0.0,0.0,0.0,0.0309295843012515,0.0,0.0304085915933922,0.0,0.0606499780788004,0.0,SOX2,RandomForestClassifier,2,0.0029943090387741025,0.00854597284434555,0.00854597284434555
4,0.7778010345696218,0.0,0.7781618905319808,0.0,0.7729781337023086,0.0,0.7926320393484244,0.0,0.0,0.0,0.7912195895161257,0.0,0.0,0.0,0.7844648009408539,0.0,0.0,0.0,0.0341169315506339,0.0,0.0,0.0,0.0323902485164637,0.0,0.0,0.0,0.0647402843530362,0.0,0.0,0.0,0.0309295843012515,0.0,0.0304085915933922,0.0,0.0606499780788004,0.0,SOX2,RandomForestClassifier,4,0.0040903062742358096,0.0114866672385453,0.0114866672385453
8,0.7778010345696218,0.0,0.7781618905319808,0.0,0.7729781337023086,0.0,0.8093123166613571,0.0,0.0,0.0,0.8077743503682082,0.0,0.0,0.0,0.7930932345178918,0.0,0.0,0.0,0.0373698355393529,0.0,0.0,0.0,0.0357213441272973,0.0,0.0,0.0,0.0756177108361425,0.0,0.0,0.0,0.0309295843012515,0.0,0.0304085915933922,0.0,0.0606499780788004,0.0,SOX2,RandomForestClassifier,8,0.014967732757342096,0.02011510081558321,0.02011510081558321
16,0.7778010345696218,0.0,0.7781618905319808,0.0,0.7729781337023086,0.0,0.8126045325755864,0.0,0.0,0.0,0.8108290355219399,0.0,0.0,0.0,0.8062558070338456,0.0,0.0,0.0,0.0407211136204299,0.0,0.0,0.0,0.038711081165974,0.0,0.0,0.0,0.1027590901094942,0.0,0.0,0.0,0.0309295843012515,0.0,0.0304085915933922,0.0,0.0606499780788004,0.0,SOX2,RandomForestClassifier,16,0.042109112030693806,0.03327767333153697,0.03327767333153697
all,0.7778010345696218,0.0,0.7781618905319808,0.0,0.7729781337023086,0.0,0.8133815653593676,0.0,0.0,0.0,0.8116735299406995,0.0,0.0,0.0,0.8026363031405531,0.0,0.0,0.0,0.0414008375392095,0.0,0.0,0.0,0.0396553596460654,0.0,0.0,0.0,0.1095933185518288,0.0,0.0,0.0,0.0309295843012515,0.0,0.0304085915933922,0.0,0.0606499780788004,0.0,SOX2,RandomForestClassifier,all,0.0489433404730284,0.029658169438244508,0.029658169438244508
2,0.9465423450603512,0.0,0.9483273985687504,0.0,0.8587105280143074,0.0,0.9490046795230364,0.0,0.0,0.0,0.9504596125140188,0.0,0.0,0.0,0.8616961658703869,0.0,0.0,0.0,0.2340963583266,0.0,0.0,0.0,0.2450081687300901,0.0,0.0,0.0,0.0411767972693915,0.0,0.0,0.0,0.214286290474676,0.0,0.2283921596378697,0.0,0.0408551036358716,0.0,ZNF384,RandomForestClassifier,2,0.0003216936335199011,0.002985637856079526,0.002985637856079526
4,0.9465423450603512,0.0,0.9483273985687504,0.0,0.8587105280143074,0.0,0.955191764032531,0.0,0.0,0.0,0.9567295562422636,0.0,0.0,0.0,0.8790972188950991,0.0,0.0,0.0,0.2452449410783573,0.0,0.0,0.0,0.2565875083566029,0.0,0.0,0.0,0.0436572965952711,0.0,0.0,0.0,0.214286290474676,0.0,0.2283921596378697,0.0,0.0408551036358716,0.0,ZNF384,RandomForestClassifier,4,0.0028021929593994993,0.020386690880791702,0.020386690880791702
