Count,roc_auc_train_H_PWM,roc_auc_train_H_PWM_di,roc_auc_test_H_PWM,roc_auc_test_H_PWM_di,roc_auc_test_M_PWM,roc_auc_test_M_PWM_di,roc_auc_train_H,mean_auc_train_H,median_auc_train_H,std_auc_train_H,roc_auc_test_H,mean_auc_test_H,median_auc_test_H,std_auc_test_H,roc_auc_test_M,mean_auc_test_M,median_auc_test_M,std_auc_test_M,pr_auc_train_H,mean_pr_auc_train_H,median_pr_auc_train_H,std_pr_auc_train_H,pr_auc_test_H,mean_pr_auc_test_H,median_pr_auc_test_H,std_pr_auc_test_H,pr_auc_test_M,mean_pr_auc_test_M,median_pr_auc_test_M,std_pr_auc_test_M,pr_auc_train_H_PWM,pr_auc_train_H_PWM_di,pr_auc_test_H_PWM,pr_auc_test_H_PWM_di,pr_auc_test_M_PWM,pr_auc_test_M_PWM_di,TF_name,Model,PWM,PR_delta_M,ROC_delta_M,dLR
2,0.9506148796193072,0.0,0.9525605182603892,0.0,0.8684583367630335,0.0,0.962805439909863,0.0,0.0,0.0,0.9637896065749562,0.0,0.0,0.0,0.8650741403309837,0.0,0.0,0.0,0.2989144570289578,0.0,0.0,0.0,0.2955017010594672,0.0,0.0,0.0,0.1171959724715657,0.0,0.0,0.0,0.2233108922579175,0.0,0.2292184063073417,0.0,0.0935871108949074,0.0,ELF3,RandomForestClassifier,2,0.0236088615766583,-0.003384196432049791,-0.003384196432049791
4,0.9506148796193072,0.0,0.9525605182603892,0.0,0.8684583367630335,0.0,0.9651787212817856,0.0,0.0,0.0,0.9656176859238093,0.0,0.0,0.0,0.8726456588789248,0.0,0.0,0.0,0.3142401435409727,0.0,0.0,0.0,0.309699093707366,0.0,0.0,0.0,0.1183676768611722,0.0,0.0,0.0,0.2233108922579175,0.0,0.2292184063073417,0.0,0.0935871108949074,0.0,ELF3,RandomForestClassifier,4,0.024780565966264795,0.004187322115891234,0.004187322115891234
8,0.9506148796193072,0.0,0.9525605182603892,0.0,0.8684583367630335,0.0,0.9684264752851208,0.0,0.0,0.0,0.9689471578066344,0.0,0.0,0.0,0.879587592249963,0.0,0.0,0.0,0.346968146437313,0.0,0.0,0.0,0.3424848570881488,0.0,0.0,0.0,0.1349993312279563,0.0,0.0,0.0,0.2233108922579175,0.0,0.2292184063073417,0.0,0.0935871108949074,0.0,ELF3,RandomForestClassifier,8,0.041412220333048894,0.011129255486929446,0.011129255486929446
16,0.9506148796193072,0.0,0.9525605182603892,0.0,0.8684583367630335,0.0,0.9692487748748976,0.0,0.0,0.0,0.9697180087371544,0.0,0.0,0.0,0.8800395765102372,0.0,0.0,0.0,0.370113753883133,0.0,0.0,0.0,0.3646774853205006,0.0,0.0,0.0,0.1373404399256315,0.0,0.0,0.0,0.2233108922579175,0.0,0.2292184063073417,0.0,0.0935871108949074,0.0,ELF3,RandomForestClassifier,16,0.0437533290307241,0.011581239747203709,0.011581239747203709
all,0.9506148796193072,0.0,0.9525605182603892,0.0,0.8684583367630335,0.0,0.9687664518841488,0.0,0.0,0.0,0.9694948630444932,0.0,0.0,0.0,0.8804852382455433,0.0,0.0,0.0,0.3696326320432353,0.0,0.0,0.0,0.3644246959172221,0.0,0.0,0.0,0.1331511332595766,0.0,0.0,0.0,0.2233108922579175,0.0,0.2292184063073417,0.0,0.0935871108949074,0.0,ELF3,RandomForestClassifier,all,0.03956402236466919,0.012026901482509733,0.012026901482509733
2,0.8592511386059909,0.0,0.8474228175755013,0.0,0.5571504049925752,0.0,0.9034397240224824,0.0,0.0,0.0,0.8802557730851167,0.0,0.0,0.0,0.6118394225109351,0.0,0.0,0.0,0.5855011146491366,0.0,0.0,0.0,0.4752801935912669,0.0,0.0,0.0,0.0747546552837462,0.0,0.0,0.0,0.4028690204712526,0.0,0.4308497812457544,0.0,0.0883369147108642,0.0,ZNF699,RandomForestClassifier,2,-0.013582259427118007,0.05468901751835997,0.05468901751835997
4,0.8592511386059909,0.0,0.8474228175755013,0.0,0.5571504049925752,0.0,0.9029350784165192,0.0,0.0,0.0,0.879025858377836,0.0,0.0,0.0,0.608894090988739,0.0,0.0,0.0,0.6051897871954893,0.0,0.0,0.0,0.4835490476452756,0.0,0.0,0.0,0.0739761168527434,0.0,0.0,0.0,0.4028690204712526,0.0,0.4308497812457544,0.0,0.0883369147108642,0.0,ZNF699,RandomForestClassifier,4,-0.014360797858120805,0.05174368599616386,0.05174368599616386
8,0.8592511386059909,0.0,0.8474228175755013,0.0,0.5571504049925752,0.0,0.9273006738115946,0.0,0.0,0.0,0.9059274368316396,0.0,0.0,0.0,0.6081599016010383,0.0,0.0,0.0,0.6910123912748184,0.0,0.0,0.0,0.5837371769302411,0.0,0.0,0.0,0.0781487605503469,0.0,0.0,0.0,0.4028690204712526,0.0,0.4308497812457544,0.0,0.0883369147108642,0.0,ZNF699,RandomForestClassifier,8,-0.010188154160517299,0.0510094966084631,0.0510094966084631
16,0.8592511386059909,0.0,0.8474228175755013,0.0,0.5571504049925752,0.0,0.9318626378250988,0.0,0.0,0.0,0.917807751208992,0.0,0.0,0.0,0.6214377876487834,0.0,0.0,0.0,0.6924642649912064,0.0,0.0,0.0,0.5882524595953448,0.0,0.0,0.0,0.0819692807468848,0.0,0.0,0.0,0.4028690204712526,0.0,0.4308497812457544,0.0,0.0883369147108642,0.0,ZNF699,RandomForestClassifier,16,-0.006367633963979408,0.06428738265620826,0.06428738265620826
all,0.8592511386059909,0.0,0.8474228175755013,0.0,0.5571504049925752,0.0,0.9496151301330792,0.0,0.0,0.0,0.9384876762921966,0.0,0.0,0.0,0.6460208281560271,0.0,0.0,0.0,0.7094281962399611,0.0,0.0,0.0,0.6119188901859275,0.0,0.0,0.0,0.088823279762765,0.0,0.0,0.0,0.4028690204712526,0.0,0.4308497812457544,0.0,0.0883369147108642,0.0,ZNF699,RandomForestClassifier,all,0.0004863650519007917,0.08887042316345195,0.08887042316345195
2,0.9622674680119176,0.0,0.960377355256318,0.0,0.7871058151590097,0.0,0.9735082141765315,0.0,0.0,0.0,0.9703812082639394,0.0,0.0,0.0,0.7772948537414286,0.0,0.0,0.0,0.6747898334311395,0.0,0.0,0.0,0.662189411530344,0.0,0.0,0.0,0.2853078841171527,0.0,0.0,0.0,0.5151693400611302,0.0,0.5340065676400724,0.0,0.2122868364849793,0.0,NACC2,RandomForestClassifier,2,0.07302104763217337,-0.009810961417581088,-0.009810961417581088
4,0.9622674680119176,0.0,0.960377355256318,0.0,0.7871058151590097,0.0,0.9757519741627428,0.0,0.0,0.0,0.9721794493912588,0.0,0.0,0.0,0.776970958827596,0.0,0.0,0.0,0.7178611462908127,0.0,0.0,0.0,0.7133167037919368,0.0,0.0,0.0,0.311081094430888,0.0,0.0,0.0,0.5151693400611302,0.0,0.5340065676400724,0.0,0.2122868364849793,0.0,NACC2,RandomForestClassifier,4,0.09879425794590868,-0.010134856331413644,-0.010134856331413644
8,0.9622674680119176,0.0,0.960377355256318,0.0,0.7871058151590097,0.0,0.9798211446685045,0.0,0.0,0.0,0.975765030685457,0.0,0.0,0.0,0.7964173270540076,0.0,0.0,0.0,0.754145970329423,0.0,0.0,0.0,0.7449609618440687,0.0,0.0,0.0,0.3348724585854559,0.0,0.0,0.0,0.5151693400611302,0.0,0.5340065676400724,0.0,0.2122868364849793,0.0,NACC2,RandomForestClassifier,8,0.12258562210047658,0.009311511894997904,0.009311511894997904
16,0.9622674680119176,0.0,0.960377355256318,0.0,0.7871058151590097,0.0,0.9821627383067344,0.0,0.0,0.0,0.9787200336280324,0.0,0.0,0.0,0.8047250971085972,0.0,0.0,0.0,0.7803076989289397,0.0,0.0,0.0,0.7680072961124108,0.0,0.0,0.0,0.3422207540131445,0.0,0.0,0.0,0.5151693400611302,0.0,0.5340065676400724,0.0,0.2122868364849793,0.0,NACC2,RandomForestClassifier,16,0.1299339175281652,0.017619281949587506,0.017619281949587506
all,0.9622674680119176,0.0,0.960377355256318,0.0,0.7871058151590097,0.0,0.9834383964083008,0.0,0.0,0.0,0.9808640586542752,0.0,0.0,0.0,0.8148433603679612,0.0,0.0,0.0,0.7929622705512449,0.0,0.0,0.0,0.7795735606397196,0.0,0.0,0.0,0.3490169126790748,0.0,0.0,0.0,0.5151693400611302,0.0,0.5340065676400724,0.0,0.2122868364849793,0.0,NACC2,RandomForestClassifier,all,0.1367300761940955,0.027737545208951553,0.027737545208951553
2,0.7444200281595417,0.0,0.7456753551511461,0.0,0.7411819068627159,0.0,0.7755970303450582,0.0,0.0,0.0,0.7779064218955731,0.0,0.0,0.0,0.7563243255525219,0.0,0.0,0.0,0.1157861012591746,0.0,0.0,0.0,0.1120560529164603,0.0,0.0,0.0,0.0409153680829443,0.0,0.0,0.0,0.0886736626909381,0.0,0.0945378255584192,0.0,0.031202809483718,0.0,ZNF43,RandomForestClassifier,2,0.009712558599226297,0.015142418689806036,0.015142418689806036
4,0.7444200281595417,0.0,0.7456753551511461,0.0,0.7411819068627159,0.0,0.8023101743959259,0.0,0.0,0.0,0.8070704197915012,0.0,0.0,0.0,0.7710950419945758,0.0,0.0,0.0,0.1873070356844062,0.0,0.0,0.0,0.1821051099342736,0.0,0.0,0.0,0.0868734713295954,0.0,0.0,0.0,0.0886736626909381,0.0,0.0945378255584192,0.0,0.031202809483718,0.0,ZNF43,RandomForestClassifier,4,0.0556706618458774,0.02991313513185989,0.02991313513185989
8,0.7444200281595417,0.0,0.7456753551511461,0.0,0.7411819068627159,0.0,0.8161746052770582,0.0,0.0,0.0,0.8188433811179262,0.0,0.0,0.0,0.7880875326827531,0.0,0.0,0.0,0.2206287722379563,0.0,0.0,0.0,0.2184418359138995,0.0,0.0,0.0,0.1228487391249681,0.0,0.0,0.0,0.0886736626909381,0.0,0.0945378255584192,0.0,0.031202809483718,0.0,ZNF43,RandomForestClassifier,8,0.0916459296412501,0.04690562582003721,0.04690562582003721
16,0.7444200281595417,0.0,0.7456753551511461,0.0,0.7411819068627159,0.0,0.8523151250864129,0.0,0.0,0.0,0.8583089055447821,0.0,0.0,0.0,0.8220012142258185,0.0,0.0,0.0,0.2386615138147475,0.0,0.0,0.0,0.2313408099429754,0.0,0.0,0.0,0.1314052841838637,0.0,0.0,0.0,0.0886736626909381,0.0,0.0945378255584192,0.0,0.031202809483718,0.0,ZNF43,RandomForestClassifier,16,0.1002024747001457,0.08081930736310261,0.08081930736310261
all,0.7444200281595417,0.0,0.7456753551511461,0.0,0.7411819068627159,0.0,0.8774191843582905,0.0,0.0,0.0,0.8796575564331142,0.0,0.0,0.0,0.8373131426629715,0.0,0.0,0.0,0.2574362308978046,0.0,0.0,0.0,0.2438322107650188,0.0,0.0,0.0,0.1404644542815411,0.0,0.0,0.0,0.0886736626909381,0.0,0.0945378255584192,0.0,0.031202809483718,0.0,ZNF43,RandomForestClassifier,all,0.1092616447978231,0.09613123580025562,0.09613123580025562
2,0.9618868782192156,0.0,0.9627027739817448,0.0,0.5903389947400925,0.0,0.966885292681288,0.0,0.0,0.0,0.9659140373015348,0.0,0.0,0.0,0.5994790188095039,0.0,0.0,0.0,0.621664903419947,0.0,0.0,0.0,0.6034769451385559,0.0,0.0,0.0,0.0473139929511011,0.0,0.0,0.0,0.5215816133548417,0.0,0.529011458873176,0.0,0.0430358393989291,0.0,MGA,RandomForestClassifier,2,0.004278153552172002,0.00914002406941139,0.00914002406941139
4,0.9618868782192156,0.0,0.9627027739817448,0.0,0.5903389947400925,0.0,0.9673066312904612,0.0,0.0,0.0,0.9655131065693412,0.0,0.0,0.0,0.5986243640545724,0.0,0.0,0.0,0.6362087724727712,0.0,0.0,0.0,0.6150331076958802,0.0,0.0,0.0,0.0486521034592912,0.0,0.0,0.0,0.5433500813576917,0.0,0.5486120642549891,0.0,0.045526090047752,0.0,MGA,RandomForestClassifier,4,0.0031260134115391955,0.008285369314479873,0.008285369314479873
8,0.9618868782192156,0.0,0.9627027739817448,0.0,0.5903389947400925,0.0,0.9681148746127656,0.0,0.0,0.0,0.9665595083280066,0.0,0.0,0.0,0.6062287910325084,0.0,0.0,0.0,0.6417429247757438,0.0,0.0,0.0,0.6196140917515335,0.0,0.0,0.0,0.0501306891898629,0.0,0.0,0.0,0.5433500813576917,0.0,0.5486120642549891,0.0,0.045526090047752,0.0,MGA,RandomForestClassifier,8,0.0046045991421109,0.015889796292415825,0.015889796292415825
16,0.9618868782192156,0.0,0.9627027739817448,0.0,0.5903389947400925,0.0,0.9693924296504606,0.0,0.0,0.0,0.9670147636602086,0.0,0.0,0.0,0.5985728778363559,0.0,0.0,0.0,0.655244672588592,0.0,0.0,0.0,0.6284243689395473,0.0,0.0,0.0,0.0506292604883412,0.0,0.0,0.0,0.5433500813576917,0.0,0.5486120642549891,0.0,0.045526090047752,0.0,MGA,RandomForestClassifier,16,0.005103170440589201,0.008233883096263384,0.008233883096263384
all,0.9618868782192156,0.0,0.9627027739817448,0.0,0.5903389947400925,0.0,0.9701368772632496,0.0,0.0,0.0,0.9670902871147944,0.0,0.0,0.0,0.5930508093302331,0.0,0.0,0.0,0.6577726800905725,0.0,0.0,0.0,0.6297232051313767,0.0,0.0,0.0,0.0510045961839157,0.0,0.0,0.0,0.5433500813576917,0.0,0.5486120642549891,0.0,0.045526090047752,0.0,MGA,RandomForestClassifier,all,0.005478506136163699,0.002711814590140582,0.002711814590140582
2,0.9486417513542326,0.0,0.9447305320731676,0.0,0.5765369730263021,0.0,0.9568534909794668,0.0,0.0,0.0,0.9484795263198632,0.0,0.0,0.0,0.5765019834273221,0.0,0.0,0.0,0.6725080819054592,0.0,0.0,0.0,0.6299814396805118,0.0,0.0,0.0,0.014655933569667,0.0,0.0,0.0,0.5491427528251405,0.0,0.5366435101857371,0.0,0.0151780173932165,0.0,ZNF35,RandomForestClassifier,2,-0.000522083823549499,-3.498959898007303e-05,-3.498959898007303e-05
4,0.9486417513542326,0.0,0.9447305320731676,0.0,0.5765369730263021,0.0,0.9581147603202252,0.0,0.0,0.0,0.9507819643793912,0.0,0.0,0.0,0.5817103792822214,0.0,0.0,0.0,0.7049307317978248,0.0,0.0,0.0,0.6552305210602578,0.0,0.0,0.0,0.0147564920898508,0.0,0.0,0.0,0.5491427528251405,0.0,0.5366435101857371,0.0,0.0151780173932165,0.0,ZNF35,RandomForestClassifier,4,-0.0004215253033656996,0.005173406255919222,0.005173406255919222
8,0.9486417513542326,0.0,0.9447305320731676,0.0,0.5765369730263021,0.0,0.9567854447966768,0.0,0.0,0.0,0.9527528177432256,0.0,0.0,0.0,0.5828116669486177,0.0,0.0,0.0,0.7106565449154788,0.0,0.0,0.0,0.6639187530262415,0.0,0.0,0.0,0.0145825443938306,0.0,0.0,0.0,0.5491427528251405,0.0,0.5366435101857371,0.0,0.0151780173932165,0.0,ZNF35,RandomForestClassifier,8,-0.0005954729993859001,0.006274693922315611,0.006274693922315611
16,0.9486417513542326,0.0,0.9447305320731676,0.0,0.5765369730263021,0.0,0.9532746859990846,0.0,0.0,0.0,0.9497549247082498,0.0,0.0,0.0,0.5724515773918972,0.0,0.0,0.0,0.719885242601161,0.0,0.0,0.0,0.6701669722178794,0.0,0.0,0.0,0.0141703734254274,0.0,0.0,0.0,0.5491427528251405,0.0,0.5366435101857371,0.0,0.0151780173932165,0.0,ZNF35,RandomForestClassifier,16,-0.0010076439677890996,-0.004085395634404909,-0.004085395634404909
all,0.9486417513542326,0.0,0.9447305320731676,0.0,0.5765369730263021,0.0,0.9535503877429156,0.0,0.0,0.0,0.953863107472416,0.0,0.0,0.0,0.5724211831640703,0.0,0.0,0.0,0.7234814270462931,0.0,0.0,0.0,0.6730555841952066,0.0,0.0,0.0,0.0141479321292314,0.0,0.0,0.0,0.5491427528251405,0.0,0.5366435101857371,0.0,0.0151780173932165,0.0,ZNF35,RandomForestClassifier,all,-0.0010300852639850994,-0.004115789862231822,-0.004115789862231822
2,0.8767678705497323,0.0,0.7943478598416231,0.0,0.4977174708141662,0.0,0.9517662528361838,0.0,0.0,0.0,0.9204674318099476,0.0,0.0,0.0,0.5342205144460185,0.0,0.0,0.0,0.8428287747583965,0.0,0.0,0.0,0.7459936954965793,0.0,0.0,0.0,0.0379707629982462,0.0,0.0,0.0,0.7538585216621014,0.0,0.6544562483537449,0.0,0.0406926971793019,0.0,ZSCAN2,RandomForestClassifier,2,-0.0027219341810557005,0.036503043631852305,0.036503043631852305
4,0.8767678705497323,0.0,0.7943478598416231,0.0,0.4977174708141662,0.0,0.9513682123435692,0.0,0.0,0.0,0.9252802003001914,0.0,0.0,0.0,0.5377634659910585,0.0,0.0,0.0,0.8537387380082143,0.0,0.0,0.0,0.7598864069592756,0.0,0.0,0.0,0.0402863418105092,0.0,0.0,0.0,0.7538585216621014,0.0,0.6544562483537449,0.0,0.0406926971793019,0.0,ZSCAN2,RandomForestClassifier,4,-0.00040635536879270184,0.040045995176892335,0.040045995176892335
8,0.8767678705497323,0.0,0.7943478598416231,0.0,0.4977174708141662,0.0,0.9516428918081474,0.0,0.0,0.0,0.9130307696289012,0.0,0.0,0.0,0.5389584766735274,0.0,0.0,0.0,0.8738803107705259,0.0,0.0,0.0,0.7851317156113722,0.0,0.0,0.0,0.0443091224005321,0.0,0.0,0.0,0.7538585216621014,0.0,0.6544562483537449,0.0,0.0406926971793019,0.0,ZSCAN2,RandomForestClassifier,8,0.0036164252212302003,0.04124100585936119,0.04124100585936119
16,0.8767678705497323,0.0,0.7943478598416231,0.0,0.4977174708141662,0.0,0.9629651237550864,0.0,0.0,0.0,0.9382233062470886,0.0,0.0,0.0,0.5446998297646402,0.0,0.0,0.0,0.8820280892179615,0.0,0.0,0.0,0.8022321442373762,0.0,0.0,0.0,0.0454266685968964,0.0,0.0,0.0,0.7538585216621014,0.0,0.6544562483537449,0.0,0.0406926971793019,0.0,ZSCAN2,RandomForestClassifier,16,0.004733971417594497,0.04698235895047398,0.04698235895047398
all,0.8767678705497323,0.0,0.7943478598416231,0.0,0.4977174708141662,0.0,0.963763900929563,0.0,0.0,0.0,0.952796050929041,0.0,0.0,0.0,0.5497794468174404,0.0,0.0,0.0,0.8838261453002955,0.0,0.0,0.0,0.816934772649965,0.0,0.0,0.0,0.0466156242746887,0.0,0.0,0.0,0.7538585216621014,0.0,0.6544562483537449,0.0,0.0406926971793019,0.0,ZSCAN2,RandomForestClassifier,all,0.005922927095386797,0.052061976003274224,0.052061976003274224
2,0.8337570075182739,0.0,0.8519711729151497,0.0,0.7898473668866416,0.0,0.9122164271943894,0.0,0.0,0.0,0.919584102923852,0.0,0.0,0.0,0.776968770811751,0.0,0.0,0.0,0.640694229261139,0.0,0.0,0.0,0.6174882214032986,0.0,0.0,0.0,0.1124517591482008,0.0,0.0,0.0,0.5526098625727494,0.0,0.5892058810640195,0.0,0.1489715387369157,0.0,ZNF606,RandomForestClassifier,2,-0.03651977958871491,-0.012878596074890614,-0.012878596074890614
4,0.8337570075182739,0.0,0.8519711729151497,0.0,0.7898473668866416,0.0,0.8916617760497333,0.0,0.0,0.0,0.8933816251383783,0.0,0.0,0.0,0.6831100413665967,0.0,0.0,0.0,0.6679783932127584,0.0,0.0,0.0,0.6243237466833255,0.0,0.0,0.0,0.0960513959266046,0.0,0.0,0.0,0.5526098625727494,0.0,0.5892058810640195,0.0,0.1489715387369157,0.0,ZNF606,RandomForestClassifier,4,-0.05292014281031111,-0.10673732552004489,-0.10673732552004489
8,0.8337570075182739,0.0,0.8519711729151497,0.0,0.7898473668866416,0.0,0.9315838340917189,0.0,0.0,0.0,0.9222008216858768,0.0,0.0,0.0,0.7185946552835515,0.0,0.0,0.0,0.7394536820156341,0.0,0.0,0.0,0.689619314749615,0.0,0.0,0.0,0.0875111144231468,0.0,0.0,0.0,0.5602767735356864,0.0,0.5881345253143023,0.0,0.1162402444741746,0.0,ZNF606,RandomForestClassifier,8,-0.0287291300510278,-0.0712527116030901,-0.0712527116030901
16,0.8337570075182739,0.0,0.8519711729151497,0.0,0.7898473668866416,0.0,0.942998827931461,0.0,0.0,0.0,0.9361197986040812,0.0,0.0,0.0,0.7037149185363946,0.0,0.0,0.0,0.7582707944033381,0.0,0.0,0.0,0.7110531328020907,0.0,0.0,0.0,0.0910645168706446,0.0,0.0,0.0,0.5602767735356864,0.0,0.5881345253143023,0.0,0.1162402444741746,0.0,ZNF606,RandomForestClassifier,16,-0.02517572760353,-0.08613244835024703,-0.08613244835024703
all,0.8337570075182739,0.0,0.8519711729151497,0.0,0.7898473668866416,0.0,0.939100596351352,0.0,0.0,0.0,0.9305283312909584,0.0,0.0,0.0,0.6803107629696792,0.0,0.0,0.0,0.7588470963802401,0.0,0.0,0.0,0.7110573591930284,0.0,0.0,0.0,0.0786098739216439,0.0,0.0,0.0,0.5602767735356864,0.0,0.5881345253143023,0.0,0.1162402444741746,0.0,ZNF606,RandomForestClassifier,all,-0.0376303705525307,-0.1095366039169624,-0.1095366039169624
2,0.7603943276545229,0.0,0.7674465112912288,0.0,0.8191367726763356,0.0,0.7679181327910933,0.0,0.0,0.0,0.7727860901164253,0.0,0.0,0.0,0.821444659146172,0.0,0.0,0.0,0.1762157588464281,0.0,0.0,0.0,0.1815848304878471,0.0,0.0,0.0,0.1201182431480433,0.0,0.0,0.0,0.1530430368788533,0.0,0.1697888343353466,0.0,0.115445252977985,0.0,ZNF335,RandomForestClassifier,2,0.004672990170058303,0.0023078864698364843,0.0023078864698364843
4,0.7603943276545229,0.0,0.7674465112912288,0.0,0.8191367726763356,0.0,0.7753893541178221,0.0,0.0,0.0,0.7812431599138658,0.0,0.0,0.0,0.8307552172803041,0.0,0.0,0.0,0.1907427388488334,0.0,0.0,0.0,0.1930652910965327,0.0,0.0,0.0,0.1186978694044238,0.0,0.0,0.0,0.1530430368788533,0.0,0.1697888343353466,0.0,0.115445252977985,0.0,ZNF335,RandomForestClassifier,4,0.0032526164264388008,0.011618444603968547,0.011618444603968547
8,0.7603943276545229,0.0,0.7674465112912288,0.0,0.8191367726763356,0.0,0.7960063942825019,0.0,0.0,0.0,0.7988265830340302,0.0,0.0,0.0,0.8488182956278336,0.0,0.0,0.0,0.2018001279894764,0.0,0.0,0.0,0.2026622674239974,0.0,0.0,0.0,0.128885942937494,0.0,0.0,0.0,0.1530430368788533,0.0,0.1697888343353466,0.0,0.115445252977985,0.0,ZNF335,RandomForestClassifier,8,0.013440689959509006,0.029681522951498063,0.029681522951498063
16,0.7603943276545229,0.0,0.7674465112912288,0.0,0.8191367726763356,0.0,0.9095675918765896,0.0,0.0,0.0,0.9091244929986366,0.0,0.0,0.0,0.8351653681875685,0.0,0.0,0.0,0.2373277597183223,0.0,0.0,0.0,0.2370333726669161,0.0,0.0,0.0,0.1167019541411648,0.0,0.0,0.0,0.1530430368788533,0.0,0.1697888343353466,0.0,0.115445252977985,0.0,ZNF335,RandomForestClassifier,16,0.001256701163179802,0.016028595511232924,0.016028595511232924
all,0.7603943276545229,0.0,0.7674465112912288,0.0,0.8191367726763356,0.0,0.9062407125505192,0.0,0.0,0.0,0.9069588302262456,0.0,0.0,0.0,0.8140901482416719,0.0,0.0,0.0,0.2219760656177272,0.0,0.0,0.0,0.2219468628470777,0.0,0.0,0.0,0.1029724653788165,0.0,0.0,0.0,0.1530430368788533,0.0,0.1697888343353466,0.0,0.115445252977985,0.0,ZNF335,RandomForestClassifier,all,-0.012472787599168492,-0.005046624434663638,-0.005046624434663638
2,0.7876623523653333,0.0,0.7830479684968032,0.0,0.7559064825128091,0.0,0.791609533460154,0.0,0.0,0.0,0.793744457660952,0.0,0.0,0.0,0.747730363109824,0.0,0.0,0.0,0.3370077897414826,0.0,0.0,0.0,0.3109757783236146,0.0,0.0,0.0,0.2996888164379174,0.0,0.0,0.0,0.3011296377460199,0.0,0.2955784569059455,0.0,0.3021214964045666,0.0,ZNF226,RandomForestClassifier,2,-0.0024326799666491983,-0.008176119402985127,-0.008176119402985127
4,0.7876623523653333,0.0,0.7830479684968032,0.0,0.7559064825128091,0.0,0.794620553381464,0.0,0.0,0.0,0.7946755198972105,0.0,0.0,0.0,0.7492957451548229,0.0,0.0,0.0,0.3481377165882158,0.0,0.0,0.0,0.3174544731168945,0.0,0.0,0.0,0.3053253344041912,0.0,0.0,0.0,0.3011296377460199,0.0,0.2955784569059455,0.0,0.3021214964045666,0.0,ZNF226,RandomForestClassifier,4,0.0032038379996245925,-0.006610737357986229,-0.006610737357986229
8,0.7876623523653333,0.0,0.7830479684968032,0.0,0.7559064825128091,0.0,0.7950310860038593,0.0,0.0,0.0,0.7916611624129456,0.0,0.0,0.0,0.7479781688572065,0.0,0.0,0.0,0.3623728007601895,0.0,0.0,0.0,0.3342598660842815,0.0,0.0,0.0,0.3050832883267735,0.0,0.0,0.0,0.3011296377460199,0.0,0.2955784569059455,0.0,0.3021214964045666,0.0,ZNF226,RandomForestClassifier,8,0.0029617919222069133,-0.007928313655602648,-0.007928313655602648
16,0.7876623523653333,0.0,0.7830479684968032,0.0,0.7559064825128091,0.0,0.8112012566741517,0.0,0.0,0.0,0.8069385053283687,0.0,0.0,0.0,0.7587247048340388,0.0,0.0,0.0,0.3695078684978233,0.0,0.0,0.0,0.3392893389391122,0.0,0.0,0.0,0.3075115430621751,0.0,0.0,0.0,0.3011296377460199,0.0,0.2955784569059455,0.0,0.3021214964045666,0.0,ZNF226,RandomForestClassifier,16,0.005390046657608505,0.0028182223212296353,0.0028182223212296353
all,0.7876623523653333,0.0,0.7830479684968032,0.0,0.7559064825128091,0.0,0.8124905396957074,0.0,0.0,0.0,0.8085996815055597,0.0,0.0,0.0,0.7623661394519937,0.0,0.0,0.0,0.3697461142169753,0.0,0.0,0.0,0.339489119035763,0.0,0.0,0.0,0.3035654196809085,0.0,0.0,0.0,0.3011296377460199,0.0,0.2955784569059455,0.0,0.3021214964045666,0.0,ZNF226,RandomForestClassifier,all,0.0014439232763419074,0.006459656939184599,0.006459656939184599
2,0.9325238473000912,0.0,0.9391061155086426,0.0,0.6882556524806553,0.0,0.9408076223461848,0.0,0.0,0.0,0.9441767704070771,0.0,0.0,0.0,0.6949962183435133,0.0,0.0,0.0,0.5888983224955813,0.0,0.0,0.0,0.6015973349211405,0.0,0.0,0.0,0.1901501555865328,0.0,0.0,0.0,0.5166798602401966,0.0,0.5596419353586867,0.0,0.1836817418318869,0.0,ZNF850,RandomForestClassifier,2,0.0064684137546459075,0.006740565862857983,0.006740565862857983
4,0.9325238473000912,0.0,0.9391061155086426,0.0,0.6882556524806553,0.0,0.9384191695794568,0.0,0.0,0.0,0.9413124849556678,0.0,0.0,0.0,0.6919509321948165,0.0,0.0,0.0,0.6030732211539688,0.0,0.0,0.0,0.6058168172870535,0.0,0.0,0.0,0.1914763437831445,0.0,0.0,0.0,0.5166798602401966,0.0,0.5596419353586867,0.0,0.1836817418318869,0.0,ZNF850,RandomForestClassifier,4,0.007794601951257585,0.0036952797141611704,0.0036952797141611704
8,0.9325238473000912,0.0,0.9391061155086426,0.0,0.6882556524806553,0.0,0.9415402470998824,0.0,0.0,0.0,0.9431173696638624,0.0,0.0,0.0,0.7023588040023072,0.0,0.0,0.0,0.608479040318147,0.0,0.0,0.0,0.6117634496277953,0.0,0.0,0.0,0.1956775699536174,0.0,0.0,0.0,0.5166798602401966,0.0,0.5596419353586867,0.0,0.1836817418318869,0.0,ZNF850,RandomForestClassifier,8,0.0119958281217305,0.014103151521651869,0.014103151521651869
