Count,roc_auc_train_H_PWM,roc_auc_train_H_PWM_di,roc_auc_test_H_PWM,roc_auc_test_H_PWM_di,roc_auc_test_M_PWM,roc_auc_test_M_PWM_di,roc_auc_train_H,mean_auc_train_H,median_auc_train_H,std_auc_train_H,roc_auc_test_H,mean_auc_test_H,median_auc_test_H,std_auc_test_H,roc_auc_test_M,mean_auc_test_M,median_auc_test_M,std_auc_test_M,pr_auc_train_H,mean_pr_auc_train_H,median_pr_auc_train_H,std_pr_auc_train_H,pr_auc_test_H,mean_pr_auc_test_H,median_pr_auc_test_H,std_pr_auc_test_H,pr_auc_test_M,mean_pr_auc_test_M,median_pr_auc_test_M,std_pr_auc_test_M,pr_auc_train_H_PWM,pr_auc_train_H_PWM_di,pr_auc_test_H_PWM,pr_auc_test_H_PWM_di,pr_auc_test_M_PWM,pr_auc_test_M_PWM_di,TF_name,Model,PWM,PR_delta_M,ROC_delta_M,dLR
4,0.8956597741610302,0.0,0.9301013734863744,0.0,0.9131084034663016,0.0,0.936766572092872,0.0,0.0,0.0,0.9345005641971414,0.0,0.0,0.0,0.8902438290003323,0.0,0.0,0.0,0.7266901583515286,0.0,0.0,0.0,0.730320200339828,0.0,0.0,0.0,0.332038310034506,0.0,0.0,0.0,0.6562780116953343,0.0,0.7328396170532746,0.0,0.3462143555565962,0.0,ZNF493,RandomForestClassifier,4,-0.014176045522090175,-0.022864574465969345,-0.022864574465969345
8,0.8956597741610302,0.0,0.9301013734863744,0.0,0.9131084034663016,0.0,0.9364259235171696,0.0,0.0,0.0,0.939417056953578,0.0,0.0,0.0,0.9164822018269896,0.0,0.0,0.0,0.7395519875667905,0.0,0.0,0.0,0.7470246789131341,0.0,0.0,0.0,0.3741588654040832,0.0,0.0,0.0,0.6562780116953343,0.0,0.7328396170532746,0.0,0.3462143555565962,0.0,ZNF493,RandomForestClassifier,8,0.02794450984748703,0.003373798360687963,0.003373798360687963
16,0.8956597741610302,0.0,0.9301013734863744,0.0,0.9131084034663016,0.0,0.9307973668379292,0.0,0.0,0.0,0.944283863961756,0.0,0.0,0.0,0.9105060908062542,0.0,0.0,0.0,0.7455541119979395,0.0,0.0,0.0,0.749234910743259,0.0,0.0,0.0,0.3871495681182408,0.0,0.0,0.0,0.6562780116953343,0.0,0.7328396170532746,0.0,0.3462143555565962,0.0,ZNF493,RandomForestClassifier,16,0.04093521256164462,-0.002602312660047401,-0.002602312660047401
all,0.8956597741610302,0.0,0.9301013734863744,0.0,0.9131084034663016,0.0,0.9570832791363164,0.0,0.0,0.0,0.9559683867601738,0.0,0.0,0.0,0.939960335144202,0.0,0.0,0.0,0.7569777669187288,0.0,0.0,0.0,0.7645837372633109,0.0,0.0,0.0,0.3941531494104864,0.0,0.0,0.0,0.6562780116953343,0.0,0.7328396170532746,0.0,0.3462143555565962,0.0,ZNF493,RandomForestClassifier,all,0.047938793853890216,0.026851931677900343,0.026851931677900343
2,0.9160812818066284,0.0,0.9206274572949694,0.0,0.9536805967990388,0.0,0.918236739623153,0.0,0.0,0.0,0.9218083648458106,0.0,0.0,0.0,0.9527292274268134,0.0,0.0,0.0,0.1862069843851508,0.0,0.0,0.0,0.1834210837864984,0.0,0.0,0.0,0.2129031156768682,0.0,0.0,0.0,0.1724249065595365,0.0,0.1774828734624716,0.0,0.2206706163516456,0.0,ZNF775,RandomForestClassifier,2,-0.007767500674777383,-0.0009513693722253969,-0.0009513693722253969
4,0.9160812818066284,0.0,0.9206274572949694,0.0,0.9536805967990388,0.0,0.9193252454885398,0.0,0.0,0.0,0.9226907298248068,0.0,0.0,0.0,0.9526792465210344,0.0,0.0,0.0,0.1893605028551666,0.0,0.0,0.0,0.1848143614807465,0.0,0.0,0.0,0.2139654971842042,0.0,0.0,0.0,0.1724249065595365,0.0,0.1774828734624716,0.0,0.2206706163516456,0.0,ZNF775,RandomForestClassifier,4,-0.006705119167441376,-0.0010013502780044092,-0.0010013502780044092
8,0.9160812818066284,0.0,0.9206274572949694,0.0,0.9536805967990388,0.0,0.9251560049477664,0.0,0.0,0.0,0.9278502460401354,0.0,0.0,0.0,0.9601517043911036,0.0,0.0,0.0,0.2091264025582095,0.0,0.0,0.0,0.2019915652248006,0.0,0.0,0.0,0.2404979680001555,0.0,0.0,0.0,0.1724249065595365,0.0,0.1774828734624716,0.0,0.2206706163516456,0.0,ZNF775,RandomForestClassifier,8,0.019827351648509906,0.0064711075920648176,0.0064711075920648176
16,0.9160812818066284,0.0,0.9206274572949694,0.0,0.9536805967990388,0.0,0.9284859662815388,0.0,0.0,0.0,0.9305747023845212,0.0,0.0,0.0,0.961421604233444,0.0,0.0,0.0,0.2192801690180059,0.0,0.0,0.0,0.2113791175131205,0.0,0.0,0.0,0.2421714807534259,0.0,0.0,0.0,0.1724249065595365,0.0,0.1774828734624716,0.0,0.2206706163516456,0.0,ZNF775,RandomForestClassifier,16,0.021500864401780312,0.0077410074344052004,0.0077410074344052004
all,0.9160812818066284,0.0,0.9206274572949694,0.0,0.9536805967990388,0.0,0.9280261425779884,0.0,0.0,0.0,0.930514859133422,0.0,0.0,0.0,0.9612514818909214,0.0,0.0,0.0,0.2172757442084679,0.0,0.0,0.0,0.2098435253256209,0.0,0.0,0.0,0.2397955906730594,0.0,0.0,0.0,0.1724249065595365,0.0,0.1774828734624716,0.0,0.2206706163516456,0.0,ZNF775,RandomForestClassifier,all,0.0191249743214138,0.007570885091882529,0.007570885091882529
2,0.8687969804570368,0.0,0.8753162866078252,0.0,0.7565028135324189,0.0,0.8728059582334063,0.0,0.0,0.0,0.8784112502251742,0.0,0.0,0.0,0.7610480811918369,0.0,0.0,0.0,0.1864949005979817,0.0,0.0,0.0,0.1871439023534327,0.0,0.0,0.0,0.0450098022204519,0.0,0.0,0.0,0.1208664736187387,0.0,0.1303356941219601,0.0,0.0567106754573035,0.0,PRDM5,RandomForestClassifier,2,-0.011700873236851601,0.004545267659417984,0.004545267659417984
4,0.8687969804570368,0.0,0.8753162866078252,0.0,0.7565028135324189,0.0,0.879093220287575,0.0,0.0,0.0,0.8847941340731621,0.0,0.0,0.0,0.7825088230177266,0.0,0.0,0.0,0.2025356836927173,0.0,0.0,0.0,0.2050416112606988,0.0,0.0,0.0,0.0566615792943914,0.0,0.0,0.0,0.1208664736187387,0.0,0.1303356941219601,0.0,0.0567106754573035,0.0,PRDM5,RandomForestClassifier,4,-4.909616291210589e-05,0.026006009485307735,0.026006009485307735
8,0.8687969804570368,0.0,0.8753162866078252,0.0,0.7565028135324189,0.0,0.8815481450390935,0.0,0.0,0.0,0.8873798588522098,0.0,0.0,0.0,0.7857379027706501,0.0,0.0,0.0,0.2185609132570758,0.0,0.0,0.0,0.2209432776665166,0.0,0.0,0.0,0.0566839314901436,0.0,0.0,0.0,0.1208664736187387,0.0,0.1303356941219601,0.0,0.0567106754573035,0.0,PRDM5,RandomForestClassifier,8,-2.674396715990346e-05,0.02923508923823126,0.02923508923823126
16,0.8687969804570368,0.0,0.8753162866078252,0.0,0.7565028135324189,0.0,0.8832216605263475,0.0,0.0,0.0,0.8888819843267829,0.0,0.0,0.0,0.8006105203158511,0.0,0.0,0.0,0.2244863803003655,0.0,0.0,0.0,0.2262276726312215,0.0,0.0,0.0,0.063051618135993,0.0,0.0,0.0,0.1208664736187387,0.0,0.1303356941219601,0.0,0.0567106754573035,0.0,PRDM5,RandomForestClassifier,16,0.006340942678689496,0.04410770678343223,0.04410770678343223
all,0.8687969804570368,0.0,0.8753162866078252,0.0,0.7565028135324189,0.0,0.8855870668262488,0.0,0.0,0.0,0.8909765087243133,0.0,0.0,0.0,0.8198293297735791,0.0,0.0,0.0,0.2272304026216671,0.0,0.0,0.0,0.2285272191122821,0.0,0.0,0.0,0.0717759574401746,0.0,0.0,0.0,0.1208664736187387,0.0,0.1303356941219601,0.0,0.0567106754573035,0.0,PRDM5,RandomForestClassifier,all,0.015065281982871104,0.06332651624116026,0.06332651624116026
2,0.8407123417595046,0.0,0.8318441128366528,0.0,0.8067203097720232,0.0,0.8526355707233185,0.0,0.0,0.0,0.8418174895415015,0.0,0.0,0.0,0.7813845155016302,0.0,0.0,0.0,0.1513485035458479,0.0,0.0,0.0,0.1436373559837991,0.0,0.0,0.0,0.0485253031423297,0.0,0.0,0.0,0.1101296906116621,0.0,0.1120821215544505,0.0,0.1077282006678176,0.0,ZBTB41,RandomForestClassifier,2,-0.0592028975254879,-0.02533579427039301,-0.02533579427039301
4,0.8407123417595046,0.0,0.8318441128366528,0.0,0.8067203097720232,0.0,0.8545262799360336,0.0,0.0,0.0,0.8435348556354325,0.0,0.0,0.0,0.7925172109429274,0.0,0.0,0.0,0.1650528194446813,0.0,0.0,0.0,0.1540134947505618,0.0,0.0,0.0,0.058729324323646,0.0,0.0,0.0,0.1101296906116621,0.0,0.1120821215544505,0.0,0.1077282006678176,0.0,ZBTB41,RandomForestClassifier,4,-0.048998876344171605,-0.014203098829095873,-0.014203098829095873
8,0.8407123417595046,0.0,0.8318441128366528,0.0,0.8067203097720232,0.0,0.861907317220301,0.0,0.0,0.0,0.8512893138606991,0.0,0.0,0.0,0.7943577242578794,0.0,0.0,0.0,0.1712848431798426,0.0,0.0,0.0,0.1594097656163128,0.0,0.0,0.0,0.0577819348783748,0.0,0.0,0.0,0.1101296906116621,0.0,0.1120821215544505,0.0,0.1077282006678176,0.0,ZBTB41,RandomForestClassifier,8,-0.049946265789442806,-0.01236258551414382,-0.01236258551414382
16,0.8407123417595046,0.0,0.8318441128366528,0.0,0.8067203097720232,0.0,0.8692485590952559,0.0,0.0,0.0,0.8586744735386891,0.0,0.0,0.0,0.8035604821115416,0.0,0.0,0.0,0.1842762482520438,0.0,0.0,0.0,0.170138588887631,0.0,0.0,0.0,0.0731918777878141,0.0,0.0,0.0,0.1101296906116621,0.0,0.1120821215544505,0.0,0.1077282006678176,0.0,ZBTB41,RandomForestClassifier,16,-0.03453632288000351,-0.003159827660481618,-0.003159827660481618
all,0.8407123417595046,0.0,0.8318441128366528,0.0,0.8067203097720232,0.0,0.8676082426223009,0.0,0.0,0.0,0.8570502777622909,0.0,0.0,0.0,0.8067790795215699,0.0,0.0,0.0,0.1788471007947618,0.0,0.0,0.0,0.164789414975612,0.0,0.0,0.0,0.0770621518120604,0.0,0.0,0.0,0.1101296906116621,0.0,0.1120821215544505,0.0,0.1077282006678176,0.0,ZBTB41,RandomForestClassifier,all,-0.030666048855757203,5.876974954666103e-05,5.876974954666103e-05
2,0.8757108012242628,0.0,0.880253240258611,0.0,0.7616738678331959,0.0,0.9088003243923536,0.0,0.0,0.0,0.914467348587294,0.0,0.0,0.0,0.733647092043458,0.0,0.0,0.0,0.1433514010130127,0.0,0.0,0.0,0.1486406076034593,0.0,0.0,0.0,0.0376285814717068,0.0,0.0,0.0,0.0788274769984525,0.0,0.0883444542775033,0.0,0.0120231532266426,0.0,ZNF770,RandomForestClassifier,2,0.025605428245064198,-0.02802677578973789,-0.02802677578973789
4,0.8757108012242628,0.0,0.880253240258611,0.0,0.7616738678331959,0.0,0.9104740532936144,0.0,0.0,0.0,0.91610776848409,0.0,0.0,0.0,0.735398902793216,0.0,0.0,0.0,0.1643797298336288,0.0,0.0,0.0,0.1688793288143767,0.0,0.0,0.0,0.0350724630979326,0.0,0.0,0.0,0.0788274769984525,0.0,0.0883444542775033,0.0,0.0120231532266426,0.0,ZNF770,RandomForestClassifier,4,0.023049309871289995,-0.026274965039979947,-0.026274965039979947
8,0.8757108012242628,0.0,0.880253240258611,0.0,0.7616738678331959,0.0,0.918014009505613,0.0,0.0,0.0,0.922895251302292,0.0,0.0,0.0,0.7562057173078992,0.0,0.0,0.0,0.1798935391332857,0.0,0.0,0.0,0.1853095423702915,0.0,0.0,0.0,0.0391650787093392,0.0,0.0,0.0,0.0788274769984525,0.0,0.0883444542775033,0.0,0.0120231532266426,0.0,ZNF770,RandomForestClassifier,8,0.027141925482696595,-0.0054681505252967,-0.0054681505252967
16,0.8757108012242628,0.0,0.880253240258611,0.0,0.7616738678331959,0.0,0.9180103101706804,0.0,0.0,0.0,0.9226589330453466,0.0,0.0,0.0,0.7652916472444333,0.0,0.0,0.0,0.1762281766156583,0.0,0.0,0.0,0.1827578376167906,0.0,0.0,0.0,0.0458795334050273,0.0,0.0,0.0,0.0788274769984525,0.0,0.0883444542775033,0.0,0.0120231532266426,0.0,ZNF770,RandomForestClassifier,16,0.033856380178384694,0.0036177794112374206,0.0036177794112374206
all,0.8757108012242628,0.0,0.880253240258611,0.0,0.7616738678331959,0.0,0.9179002961596916,0.0,0.0,0.0,0.9224547871046574,0.0,0.0,0.0,0.7702576284556635,0.0,0.0,0.0,0.1737831206207583,0.0,0.0,0.0,0.1796923214903764,0.0,0.0,0.0,0.0511796197056372,0.0,0.0,0.0,0.0788274769984525,0.0,0.0883444542775033,0.0,0.0120231532266426,0.0,ZNF770,RandomForestClassifier,all,0.039156466478994595,0.008583760622467573,0.008583760622467573
2,0.8919495943792345,0.0,0.8969909938388785,0.0,0.532772835527692,0.0,0.9092507861387428,0.0,0.0,0.0,0.9135114805164636,0.0,0.0,0.0,0.5449774172840024,0.0,0.0,0.0,0.2706415493510786,0.0,0.0,0.0,0.2788163249333112,0.0,0.0,0.0,0.0153255768866507,0.0,0.0,0.0,0.1770070242351482,0.0,0.1914862574178643,0.0,0.0128491876170169,0.0,ZBED9,RandomForestClassifier,2,0.0024763892696338004,0.01220458175631045,0.01220458175631045
4,0.8919495943792345,0.0,0.8969909938388785,0.0,0.532772835527692,0.0,0.9113217268569764,0.0,0.0,0.0,0.9151792819511884,0.0,0.0,0.0,0.5440542110414194,0.0,0.0,0.0,0.2906232576905247,0.0,0.0,0.0,0.2986626326068518,0.0,0.0,0.0,0.0151414671842642,0.0,0.0,0.0,0.1847441726151616,0.0,0.1917570490813416,0.0,0.0135353372329354,0.0,ZBED9,RandomForestClassifier,4,0.0016061299513288,0.011281375513727432,0.011281375513727432
8,0.8919495943792345,0.0,0.8969909938388785,0.0,0.532772835527692,0.0,0.9148429863848868,0.0,0.0,0.0,0.9183689743973468,0.0,0.0,0.0,0.5512975082048326,0.0,0.0,0.0,0.3177710571677063,0.0,0.0,0.0,0.3230581023165064,0.0,0.0,0.0,0.0146658835082844,0.0,0.0,0.0,0.1847441726151616,0.0,0.1917570490813416,0.0,0.0135353372329354,0.0,ZBED9,RandomForestClassifier,8,0.0011305462753490002,0.01852467267714064,0.01852467267714064
16,0.8919495943792345,0.0,0.8969909938388785,0.0,0.532772835527692,0.0,0.9134853370758342,0.0,0.0,0.0,0.9170024819698608,0.0,0.0,0.0,0.5526852749035778,0.0,0.0,0.0,0.3215179804924742,0.0,0.0,0.0,0.3267209737416813,0.0,0.0,0.0,0.0141287720407849,0.0,0.0,0.0,0.1847441726151616,0.0,0.1917570490813416,0.0,0.0135353372329354,0.0,ZBED9,RandomForestClassifier,16,0.0005934348078494994,0.019912439375885826,0.019912439375885826
all,0.8919495943792345,0.0,0.8969909938388785,0.0,0.532772835527692,0.0,0.9123058989338244,0.0,0.0,0.0,0.9160463268740232,0.0,0.0,0.0,0.5532972670490564,0.0,0.0,0.0,0.3203821662034207,0.0,0.0,0.0,0.3257304629675938,0.0,0.0,0.0,0.0140328000835222,0.0,0.0,0.0,0.1847441726151616,0.0,0.1917570490813416,0.0,0.0135353372329354,0.0,ZBED9,RandomForestClassifier,all,0.0004974628505867995,0.020524431521364406,0.020524431521364406
2,0.7433548237807048,0.0,0.7667719182373961,0.0,0.4590846946022727,0.0,0.7882929156283375,0.0,0.0,0.0,0.7698565598062626,0.0,0.0,0.0,0.6391353890915548,0.0,0.0,0.0,0.2944108794505944,0.0,0.0,0.0,0.2307344867298079,0.0,0.0,0.0,0.0435616970736201,0.0,0.0,0.0,0.1747178618840091,0.0,0.1842707242404046,0.0,0.0337078243909972,0.0,ZNF234,RandomForestClassifier,2,0.009853872682622902,0.18005069448928207,0.18005069448928207
4,0.7433548237807048,0.0,0.7667719182373961,0.0,0.4590846946022727,0.0,0.8198502135991456,0.0,0.0,0.0,0.8270494631577165,0.0,0.0,0.0,0.6066323625548813,0.0,0.0,0.0,0.4313111803146417,0.0,0.0,0.0,0.3679845949789173,0.0,0.0,0.0,0.2018293266452616,0.0,0.0,0.0,0.1747178618840091,0.0,0.1842707242404046,0.0,0.0337078243909972,0.0,ZNF234,RandomForestClassifier,4,0.1681215022542644,0.1475476679526086,0.1475476679526086
8,0.7433548237807048,0.0,0.7667719182373961,0.0,0.4590846946022727,0.0,0.8479566037735848,0.0,0.0,0.0,0.8485313680163932,0.0,0.0,0.0,0.6193436249031509,0.0,0.0,0.0,0.4765299991278569,0.0,0.0,0.0,0.3995250031363507,0.0,0.0,0.0,0.2078702045639505,0.0,0.0,0.0,0.1747178618840091,0.0,0.1842707242404046,0.0,0.0337078243909972,0.0,ZNF234,RandomForestClassifier,8,0.1741623801729533,0.16025893030087818,0.16025893030087818
16,0.7433548237807048,0.0,0.7667719182373961,0.0,0.4590846946022727,0.0,0.8640166963332147,0.0,0.0,0.0,0.858744347914444,0.0,0.0,0.0,0.6165000524599691,0.0,0.0,0.0,0.4805980538233491,0.0,0.0,0.0,0.3967630265264502,0.0,0.0,0.0,0.2167503768260874,0.0,0.0,0.0,0.1747178618840091,0.0,0.1842707242404046,0.0,0.0337078243909972,0.0,ZNF234,RandomForestClassifier,16,0.18304255243509018,0.1574153578576964,0.1574153578576964
all,0.7433548237807048,0.0,0.7667719182373961,0.0,0.4590846946022727,0.0,0.8813560341758633,0.0,0.0,0.0,0.8739291732290132,0.0,0.0,0.0,0.5975220634523503,0.0,0.0,0.0,0.4811939024388828,0.0,0.0,0.0,0.3970697408495692,0.0,0.0,0.0,0.2188170494515403,0.0,0.0,0.0,0.1747178618840091,0.0,0.1842707242404046,0.0,0.0337078243909972,0.0,ZNF234,RandomForestClassifier,all,0.1851092250605431,0.13843736885007757,0.13843736885007757
2,0.7342320884584986,0.0,0.768749654711517,0.0,0.7574074501067775,0.0,0.8195627719247089,0.0,0.0,0.0,0.7985118734684785,0.0,0.0,0.0,0.7568854490057397,0.0,0.0,0.0,0.408280154036419,0.0,0.0,0.0,0.3416664943074978,0.0,0.0,0.0,0.1737038621777762,0.0,0.0,0.0,0.3138551966322302,0.0,0.3131116050341044,0.0,0.1843015078021187,0.0,ZNF226,RandomForestClassifier,2,-0.010597645624342511,-0.0005220011010377279,-0.0005220011010377279
4,0.7342320884584986,0.0,0.768749654711517,0.0,0.7574074501067775,0.0,0.8701324805672147,0.0,0.0,0.0,0.8671194920917799,0.0,0.0,0.0,0.8405221372141299,0.0,0.0,0.0,0.5027159255295007,0.0,0.0,0.0,0.4239064080979894,0.0,0.0,0.0,0.2672886605296551,0.0,0.0,0.0,0.3138551966322302,0.0,0.3131116050341044,0.0,0.1843015078021187,0.0,ZNF226,RandomForestClassifier,4,0.0829871527275364,0.08311468710735248,0.08311468710735248
8,0.7342320884584986,0.0,0.768749654711517,0.0,0.7574074501067775,0.0,0.8525460209789673,0.0,0.0,0.0,0.8608923591000223,0.0,0.0,0.0,0.8108311664417912,0.0,0.0,0.0,0.509445878052461,0.0,0.0,0.0,0.4437979231715521,0.0,0.0,0.0,0.3256713223306143,0.0,0.0,0.0,0.3138551966322302,0.0,0.3131116050341044,0.0,0.1843015078021187,0.0,ZNF226,RandomForestClassifier,8,0.1413698145284956,0.05342371633501375,0.05342371633501375
16,0.7342320884584986,0.0,0.768749654711517,0.0,0.7574074501067775,0.0,0.8700273555298071,0.0,0.0,0.0,0.8736570282913789,0.0,0.0,0.0,0.872522545706343,0.0,0.0,0.0,0.5241636652536901,0.0,0.0,0.0,0.4622066629975943,0.0,0.0,0.0,0.3450151884911129,0.0,0.0,0.0,0.3138551966322302,0.0,0.3131116050341044,0.0,0.1843015078021187,0.0,ZNF226,RandomForestClassifier,16,0.1607136806889942,0.11511509559956556,0.11511509559956556
all,0.7342320884584986,0.0,0.768749654711517,0.0,0.7574074501067775,0.0,0.8836019521028844,0.0,0.0,0.0,0.8837200712853642,0.0,0.0,0.0,0.8941477082455119,0.0,0.0,0.0,0.5207767922298872,0.0,0.0,0.0,0.4503430512984774,0.0,0.0,0.0,0.3477411989916851,0.0,0.0,0.0,0.3138551966322302,0.0,0.3131116050341044,0.0,0.1843015078021187,0.0,ZNF226,RandomForestClassifier,all,0.1634396911895664,0.13674025813873447,0.13674025813873447
2,0.977121702736014,0.0,0.9794266081623788,0.0,0.968723407885491,0.0,0.9767936018596416,0.0,0.0,0.0,0.9791130244091923,0.0,0.0,0.0,0.9705521940045876,0.0,0.0,0.0,0.8382050795756218,0.0,0.0,0.0,0.85269078178267,0.0,0.0,0.0,0.4571238488673828,0.0,0.0,0.0,0.7991142781506112,0.0,0.8206596889813679,0.0,0.4518717686394196,0.0,ZNF865,RandomForestClassifier,2,0.005252080227963196,0.001828786119096537,0.001828786119096537
4,0.977121702736014,0.0,0.9794266081623788,0.0,0.968723407885491,0.0,0.9774383193148743,0.0,0.0,0.0,0.9795078913691408,0.0,0.0,0.0,0.9717478500893636,0.0,0.0,0.0,0.8408492860656457,0.0,0.0,0.0,0.8557109390825953,0.0,0.0,0.0,0.4611206223962828,0.0,0.0,0.0,0.818042092185792,0.0,0.8344837494863431,0.0,0.4575146654988086,0.0,ZNF865,RandomForestClassifier,4,0.0036059568974742273,0.003024442203872546,0.003024442203872546
8,0.977121702736014,0.0,0.9794266081623788,0.0,0.968723407885491,0.0,0.9773277957229212,0.0,0.0,0.0,0.9798458463273548,0.0,0.0,0.0,0.9721239621809252,0.0,0.0,0.0,0.8427912142508469,0.0,0.0,0.0,0.8570885591308538,0.0,0.0,0.0,0.4539184010764573,0.0,0.0,0.0,0.818042092185792,0.0,0.8344837494863431,0.0,0.4575146654988086,0.0,ZNF865,RandomForestClassifier,8,-0.0035962644223512807,0.003400554295434177,0.003400554295434177
16,0.977121702736014,0.0,0.9794266081623788,0.0,0.968723407885491,0.0,0.9809887296324016,0.0,0.0,0.0,0.982987969469866,0.0,0.0,0.0,0.9753711353864476,0.0,0.0,0.0,0.849155685586076,0.0,0.0,0.0,0.8625220268760171,0.0,0.0,0.0,0.474373586606225,0.0,0.0,0.0,0.818042092185792,0.0,0.8344837494863431,0.0,0.4575146654988086,0.0,ZNF865,RandomForestClassifier,16,0.01685892110741638,0.006647727500956546,0.006647727500956546
all,0.977121702736014,0.0,0.9794266081623788,0.0,0.968723407885491,0.0,0.9830101996026108,0.0,0.0,0.0,0.9846836037316548,0.0,0.0,0.0,0.9747967820907782,0.0,0.0,0.0,0.8547155670894112,0.0,0.0,0.0,0.8673768278688169,0.0,0.0,0.0,0.4886302028597623,0.0,0.0,0.0,0.818042092185792,0.0,0.8344837494863431,0.0,0.4575146654988086,0.0,ZNF865,RandomForestClassifier,all,0.031115537360953682,0.006073374205287196,0.006073374205287196
2,0.8343175882148746,0.0,0.8296898988539937,0.0,0.8742575889167753,0.0,0.8485402823687691,0.0,0.0,0.0,0.8427688795056442,0.0,0.0,0.0,0.8900989730526545,0.0,0.0,0.0,0.0634800758450094,0.0,0.0,0.0,0.0598721819257407,0.0,0.0,0.0,0.0870481157876594,0.0,0.0,0.0,0.0549877592318333,0.0,0.0530027921352899,0.0,0.058915524567504,0.0,MYF6,RandomForestClassifier,2,0.028132591220155406,0.01584138413587921,0.01584138413587921
4,0.8343175882148746,0.0,0.8296898988539937,0.0,0.8742575889167753,0.0,0.8558600303920239,0.0,0.0,0.0,0.8509665567952989,0.0,0.0,0.0,0.923526980238196,0.0,0.0,0.0,0.0838771025194276,0.0,0.0,0.0,0.0796069652616184,0.0,0.0,0.0,0.1844045150783448,0.0,0.0,0.0,0.0549877592318333,0.0,0.0530027921352899,0.0,0.058915524567504,0.0,MYF6,RandomForestClassifier,4,0.12548899051084078,0.04926939132142072,0.04926939132142072
8,0.8343175882148746,0.0,0.8296898988539937,0.0,0.8742575889167753,0.0,0.8592846059371241,0.0,0.0,0.0,0.8538607516943478,0.0,0.0,0.0,0.917620293092814,0.0,0.0,0.0,0.090743831072079,0.0,0.0,0.0,0.086551213323922,0.0,0.0,0.0,0.1655943472596066,0.0,0.0,0.0,0.0549877592318333,0.0,0.0530027921352899,0.0,0.058915524567504,0.0,MYF6,RandomForestClassifier,8,0.10667882269210259,0.04336270417603871,0.04336270417603871
16,0.8343175882148746,0.0,0.8296898988539937,0.0,0.8742575889167753,0.0,0.861482986522708,0.0,0.0,0.0,0.8555850304983844,0.0,0.0,0.0,0.9096325574810084,0.0,0.0,0.0,0.0977569509910494,0.0,0.0,0.0,0.0907649696730992,0.0,0.0,0.0,0.1307585919658968,0.0,0.0,0.0,0.0559473006187104,0.0,0.0540902795476338,0.0,0.0449432276928539,0.0,MYF6,RandomForestClassifier,16,0.08581536427304289,0.035374968564233056,0.035374968564233056
all,0.8343175882148746,0.0,0.8296898988539937,0.0,0.8742575889167753,0.0,0.861948869463327,0.0,0.0,0.0,0.8560805984275367,0.0,0.0,0.0,0.9069172659898052,0.0,0.0,0.0,0.0967785987048094,0.0,0.0,0.0,0.0900705142058935,0.0,0.0,0.0,0.1276161423932511,0.0,0.0,0.0,0.0559473006187104,0.0,0.0540902795476338,0.0,0.0449432276928539,0.0,MYF6,RandomForestClassifier,all,0.08267291470039718,0.03265967707302986,0.03265967707302986
2,0.773825440677827,0.0,0.7774430968423834,0.0,0.8107436312595371,0.0,0.8188055311532746,0.0,0.0,0.0,0.7957677368212446,0.0,0.0,0.0,0.8300562615755571,0.0,0.0,0.0,0.3777221045999693,0.0,0.0,0.0,0.2502203895399917,0.0,0.0,0.0,0.5906846866251098,0.0,0.0,0.0,0.3111345665113977,0.0,0.2391929065471388,0.0,0.5963465609045275,0.0,GLI4,RandomForestClassifier,2,-0.005661874279417778,0.01931263031602004,0.01931263031602004
4,0.773825440677827,0.0,0.7774430968423834,0.0,0.8107436312595371,0.0,0.8190057347640824,0.0,0.0,0.0,0.8381223675518562,0.0,0.0,0.0,0.8360557490477466,0.0,0.0,0.0,0.4078846942468334,0.0,0.0,0.0,0.3842303457262466,0.0,0.0,0.0,0.5963610107849211,0.0,0.0,0.0,0.3312169144629054,0.0,0.3298500125406395,0.0,0.5537582050502995,0.0,GLI4,RandomForestClassifier,4,0.04260280573462161,0.02531211778820952,0.02531211778820952
8,0.773825440677827,0.0,0.7774430968423834,0.0,0.8107436312595371,0.0,0.8268517397229908,0.0,0.0,0.0,0.8329354472189193,0.0,0.0,0.0,0.8464537734860045,0.0,0.0,0.0,0.42014416656804,0.0,0.0,0.0,0.4012676292543958,0.0,0.0,0.0,0.644151462026408,0.0,0.0,0.0,0.3312169144629054,0.0,0.3298500125406395,0.0,0.5537582050502995,0.0,GLI4,RandomForestClassifier,8,0.09039325697610856,0.0357101422264674,0.0357101422264674
16,0.773825440677827,0.0,0.7774430968423834,0.0,0.8107436312595371,0.0,0.8288621809344751,0.0,0.0,0.0,0.8214482494384991,0.0,0.0,0.0,0.8461241249170054,0.0,0.0,0.0,0.4181231691209534,0.0,0.0,0.0,0.4011260650957046,0.0,0.0,0.0,0.6540725371915512,0.0,0.0,0.0,0.3312169144629054,0.0,0.3298500125406395,0.0,0.5537582050502995,0.0,GLI4,RandomForestClassifier,16,0.10031433214125174,0.035380493657468315,0.035380493657468315
