Count,roc_auc_train_H_PWM,roc_auc_train_H_PWM_di,roc_auc_test_H_PWM,roc_auc_test_H_PWM_di,roc_auc_test_M_PWM,roc_auc_test_M_PWM_di,roc_auc_train_H,mean_auc_train_H,median_auc_train_H,std_auc_train_H,roc_auc_test_H,mean_auc_test_H,median_auc_test_H,std_auc_test_H,roc_auc_test_M,mean_auc_test_M,median_auc_test_M,std_auc_test_M,pr_auc_train_H,mean_pr_auc_train_H,median_pr_auc_train_H,std_pr_auc_train_H,pr_auc_test_H,mean_pr_auc_test_H,median_pr_auc_test_H,std_pr_auc_test_H,pr_auc_test_M,mean_pr_auc_test_M,median_pr_auc_test_M,std_pr_auc_test_M,pr_auc_train_H_PWM,pr_auc_train_H_PWM_di,pr_auc_test_H_PWM,pr_auc_test_H_PWM_di,pr_auc_test_M_PWM,pr_auc_test_M_PWM_di,TF_name,Model,PWM,PR_delta_M,ROC_delta_M,dLR
2,0.8863325227827271,0.0,0.8911633198267698,0.0,0.9382744936160468,0.0,0.9116694132144296,0.0,0.0,0.0,0.9149253122729898,0.0,0.0,0.0,0.9231591278795768,0.0,0.0,0.0,0.1042745475216633,0.0,0.0,0.0,0.1115843719815774,0.0,0.0,0.0,0.0693332897118076,0.0,0.0,0.0,0.0573741330960637,0.0,0.0648349460871775,0.0,0.1045644969531304,0.0,ZNF384,RandomForestClassifier,2,-0.035231207241322796,-0.015115365736469988,-0.015115365736469988
4,0.8863325227827271,0.0,0.8911633198267698,0.0,0.9382744936160468,0.0,0.9191925886998734,0.0,0.0,0.0,0.920960642276508,0.0,0.0,0.0,0.9362325777567104,0.0,0.0,0.0,0.1220851165824862,0.0,0.0,0.0,0.1227454784492556,0.0,0.0,0.0,0.0821965480243228,0.0,0.0,0.0,0.0602108840437436,0.0,0.0643022771416737,0.0,0.0805972953904678,0.0,ZNF384,RandomForestClassifier,4,0.0015992526338550056,-0.0020419158593363296,-0.0020419158593363296
8,0.8863325227827271,0.0,0.8911633198267698,0.0,0.9382744936160468,0.0,0.9278747982972152,0.0,0.0,0.0,0.9280152004885794,0.0,0.0,0.0,0.9382723177252844,0.0,0.0,0.0,0.1456024467240948,0.0,0.0,0.0,0.1467492617869423,0.0,0.0,0.0,0.0849439407525031,0.0,0.0,0.0,0.0602108840437436,0.0,0.0643022771416737,0.0,0.0805972953904678,0.0,ZNF384,RandomForestClassifier,8,0.004346645362035301,-2.1758907623459223e-06,-2.1758907623459223e-06
16,0.8863325227827271,0.0,0.8911633198267698,0.0,0.9382744936160468,0.0,0.9361612776212634,0.0,0.0,0.0,0.9368183398696616,0.0,0.0,0.0,0.9394777155851372,0.0,0.0,0.0,0.1565414373180901,0.0,0.0,0.0,0.1542894464054838,0.0,0.0,0.0,0.0844131599481477,0.0,0.0,0.0,0.0602108840437436,0.0,0.0643022771416737,0.0,0.0805972953904678,0.0,ZNF384,RandomForestClassifier,16,0.0038158645576799044,0.0012032219690903956,0.0012032219690903956
all,0.8863325227827271,0.0,0.8911633198267698,0.0,0.9382744936160468,0.0,0.9356260401585036,0.0,0.0,0.0,0.9362456088376389,0.0,0.0,0.0,0.9405389976781496,0.0,0.0,0.0,0.1541015116891531,0.0,0.0,0.0,0.1507211888969472,0.0,0.0,0.0,0.0851905052208996,0.0,0.0,0.0,0.0602108840437436,0.0,0.0643022771416737,0.0,0.0805972953904678,0.0,ZNF384,RandomForestClassifier,all,0.0045932098304318075,0.002264504062102879,0.002264504062102879
2,0.9836612814976388,0.0,0.9768205165364112,0.0,0.704783361609087,0.0,0.9906119593716264,0.0,0.0,0.0,0.9814237461829098,0.0,0.0,0.0,0.6842737969952097,0.0,0.0,0.0,0.8114571537560372,0.0,0.0,0.0,0.7457237348968148,0.0,0.0,0.0,0.1647752025797959,0.0,0.0,0.0,0.7309513864743624,0.0,0.7266086059933206,0.0,0.1687135973162921,0.0,TERF1,RandomForestClassifier,2,-0.003938394736496209,-0.020509564613877207,-0.020509564613877207
4,0.9836612814976388,0.0,0.9768205165364112,0.0,0.704783361609087,0.0,0.9905807555026772,0.0,0.0,0.0,0.9804938978313752,0.0,0.0,0.0,0.6919430886195383,0.0,0.0,0.0,0.8336016268982535,0.0,0.0,0.0,0.759808959320869,0.0,0.0,0.0,0.1698669146066905,0.0,0.0,0.0,0.7309513864743624,0.0,0.7266086059933206,0.0,0.1687135973162921,0.0,TERF1,RandomForestClassifier,4,0.0011533172903984146,-0.012840272989548596,-0.012840272989548596
8,0.9836612814976388,0.0,0.9768205165364112,0.0,0.704783361609087,0.0,0.9883081884680636,0.0,0.0,0.0,0.9803685523523628,0.0,0.0,0.0,0.6775633822942372,0.0,0.0,0.0,0.8492629372348535,0.0,0.0,0.0,0.7806158410768368,0.0,0.0,0.0,0.1746419758363847,0.0,0.0,0.0,0.7309513864743624,0.0,0.7266086059933206,0.0,0.1687135973162921,0.0,TERF1,RandomForestClassifier,8,0.005928378520092592,-0.027219979314849763,-0.027219979314849763
16,0.9836612814976388,0.0,0.9768205165364112,0.0,0.704783361609087,0.0,0.9895647523887164,0.0,0.0,0.0,0.9812468402256612,0.0,0.0,0.0,0.6786936715234432,0.0,0.0,0.0,0.857990243617548,0.0,0.0,0.0,0.7872004881173227,0.0,0.0,0.0,0.1747059087568472,0.0,0.0,0.0,0.7309513864743624,0.0,0.7266086059933206,0.0,0.1687135973162921,0.0,TERF1,RandomForestClassifier,16,0.005992311440555093,-0.02608969008564377,-0.02608969008564377
all,0.9836612814976388,0.0,0.9768205165364112,0.0,0.704783361609087,0.0,0.9907512154728592,0.0,0.0,0.0,0.9836662595103772,0.0,0.0,0.0,0.6716582482036579,0.0,0.0,0.0,0.8575777481547718,0.0,0.0,0.0,0.7907871008358749,0.0,0.0,0.0,0.1747642664903494,0.0,0.0,0.0,0.7309513864743624,0.0,0.7266086059933206,0.0,0.1687135973162921,0.0,TERF1,RandomForestClassifier,all,0.006050669174057305,-0.03312511340542901,-0.03312511340542901
2,0.9372335403847204,0.0,0.9437951734854068,0.0,0.793145626878646,0.0,0.9441942411848842,0.0,0.0,0.0,0.947114297174008,0.0,0.0,0.0,0.7952714718111457,0.0,0.0,0.0,0.6231548095109778,0.0,0.0,0.0,0.5848852246730917,0.0,0.0,0.0,0.3163144409916525,0.0,0.0,0.0,0.5599303301594547,0.0,0.5601547779396981,0.0,0.3240390278226466,0.0,ZNF20,RandomForestClassifier,2,-0.007724586830994085,0.0021258449324996764,0.0021258449324996764
4,0.9372335403847204,0.0,0.9437951734854068,0.0,0.793145626878646,0.0,0.9448038148424452,0.0,0.0,0.0,0.948215761307542,0.0,0.0,0.0,0.7950383783161048,0.0,0.0,0.0,0.645543051005143,0.0,0.0,0.0,0.6011159501121507,0.0,0.0,0.0,0.3216179920792457,0.0,0.0,0.0,0.5670421531384253,0.0,0.5719932912263672,0.0,0.3211680028484716,0.0,ZNF20,RandomForestClassifier,4,0.000449989230774106,0.0018927514374588172,0.0018927514374588172
8,0.9372335403847204,0.0,0.9437951734854068,0.0,0.793145626878646,0.0,0.9451422794876272,0.0,0.0,0.0,0.94886151973167,0.0,0.0,0.0,0.791934485395,0.0,0.0,0.0,0.6578164579499806,0.0,0.0,0.0,0.6156951431236721,0.0,0.0,0.0,0.3334750348693091,0.0,0.0,0.0,0.5670421531384253,0.0,0.5719932912263672,0.0,0.3211680028484716,0.0,ZNF20,RandomForestClassifier,8,0.012307032020837494,-0.0012111414836459833,-0.0012111414836459833
16,0.9372335403847204,0.0,0.9437951734854068,0.0,0.793145626878646,0.0,0.9462787539527592,0.0,0.0,0.0,0.9510342676498204,0.0,0.0,0.0,0.7796936102470648,0.0,0.0,0.0,0.6720466659143475,0.0,0.0,0.0,0.63251542150583,0.0,0.0,0.0,0.3343686035336756,0.0,0.0,0.0,0.5670421531384253,0.0,0.5719932912263672,0.0,0.3211680028484716,0.0,ZNF20,RandomForestClassifier,16,0.013200600685204011,-0.013452016631581132,-0.013452016631581132
all,0.9372335403847204,0.0,0.9437951734854068,0.0,0.793145626878646,0.0,0.946641137971355,0.0,0.0,0.0,0.9513194114138832,0.0,0.0,0.0,0.7841556477204888,0.0,0.0,0.0,0.6710454587565088,0.0,0.0,0.0,0.6310322515773223,0.0,0.0,0.0,0.3354234315324026,0.0,0.0,0.0,0.5670421531384253,0.0,0.5719932912263672,0.0,0.3211680028484716,0.0,ZNF20,RandomForestClassifier,all,0.014255428683931037,-0.008989979158157135,-0.008989979158157135
2,0.937968499143509,0.0,0.940326190753255,0.0,0.7014351264215327,0.0,0.9470040063263702,0.0,0.0,0.0,0.9466629550913002,0.0,0.0,0.0,0.698140744990112,0.0,0.0,0.0,0.4625741885053536,0.0,0.0,0.0,0.4656374738549082,0.0,0.0,0.0,0.0668561553575505,0.0,0.0,0.0,0.3612733792136279,0.0,0.3825559475401476,0.0,0.0459645256206329,0.0,ZNF48,RandomForestClassifier,2,0.020891629736917605,-0.00329438143142069,-0.00329438143142069
4,0.937968499143509,0.0,0.940326190753255,0.0,0.7014351264215327,0.0,0.9485780134484548,0.0,0.0,0.0,0.9471781452705176,0.0,0.0,0.0,0.6930073598179836,0.0,0.0,0.0,0.482828303767178,0.0,0.0,0.0,0.4778212593026051,0.0,0.0,0.0,0.0696563390854233,0.0,0.0,0.0,0.3693967031869083,0.0,0.3904910080637669,0.0,0.0472754812743443,0.0,ZNF48,RandomForestClassifier,4,0.022380857811079007,-0.008427766603549158,-0.008427766603549158
8,0.937968499143509,0.0,0.940326190753255,0.0,0.7014351264215327,0.0,0.9472870918932668,0.0,0.0,0.0,0.94516986821127,0.0,0.0,0.0,0.6642985367638955,0.0,0.0,0.0,0.5093490577280431,0.0,0.0,0.0,0.5031933374227312,0.0,0.0,0.0,0.0711075933650544,0.0,0.0,0.0,0.3693967031869083,0.0,0.3904910080637669,0.0,0.0472754812743443,0.0,ZNF48,RandomForestClassifier,8,0.0238321120907101,-0.03713658965763722,-0.03713658965763722
16,0.937968499143509,0.0,0.940326190753255,0.0,0.7014351264215327,0.0,0.9440154942142942,0.0,0.0,0.0,0.9437602563495044,0.0,0.0,0.0,0.7023765305346135,0.0,0.0,0.0,0.5209099019295367,0.0,0.0,0.0,0.5129920885891495,0.0,0.0,0.0,0.0749043263678411,0.0,0.0,0.0,0.3775459843120285,0.0,0.406993290423122,0.0,0.0569194100017709,0.0,ZNF48,RandomForestClassifier,16,0.0179849163660702,0.000941404113080746,0.000941404113080746
all,0.937968499143509,0.0,0.940326190753255,0.0,0.7014351264215327,0.0,0.956322103071915,0.0,0.0,0.0,0.9568252658148272,0.0,0.0,0.0,0.6782788554889732,0.0,0.0,0.0,0.5363879006989255,0.0,0.0,0.0,0.5286478769397633,0.0,0.0,0.0,0.0743034417324545,0.0,0.0,0.0,0.3775459843120285,0.0,0.406993290423122,0.0,0.0569194100017709,0.0,ZNF48,RandomForestClassifier,all,0.017384031730683598,-0.023156270932559564,-0.023156270932559564
2,0.7266413633551789,0.0,0.7240233646789563,0.0,0.7933032856229436,0.0,0.7396978957050414,0.0,0.0,0.0,0.7313446349191176,0.0,0.0,0.0,0.7899359896670626,0.0,0.0,0.0,0.1825035263311037,0.0,0.0,0.0,0.1859618952895376,0.0,0.0,0.0,0.2281173640408361,0.0,0.0,0.0,0.1335505342283297,0.0,0.1632649427745463,0.0,0.1903834698696267,0.0,ZNF665,RandomForestClassifier,2,0.0377338941712094,-0.0033672959558810334,-0.0033672959558810334
4,0.7266413633551789,0.0,0.7240233646789563,0.0,0.7933032856229436,0.0,0.7441224571810745,0.0,0.0,0.0,0.7297629174132031,0.0,0.0,0.0,0.7950867773644933,0.0,0.0,0.0,0.1936114773788701,0.0,0.0,0.0,0.1962238086417085,0.0,0.0,0.0,0.2638906759762663,0.0,0.0,0.0,0.1335505342283297,0.0,0.1632649427745463,0.0,0.1903834698696267,0.0,ZNF665,RandomForestClassifier,4,0.0735072061066396,0.001783491741549681,0.001783491741549681
8,0.7266413633551789,0.0,0.7240233646789563,0.0,0.7933032856229436,0.0,0.7470137041231071,0.0,0.0,0.0,0.7333660331509363,0.0,0.0,0.0,0.7979730522608702,0.0,0.0,0.0,0.2182038152951469,0.0,0.0,0.0,0.2148760973091949,0.0,0.0,0.0,0.3263035391061066,0.0,0.0,0.0,0.1335505342283297,0.0,0.1632649427745463,0.0,0.1903834698696267,0.0,ZNF665,RandomForestClassifier,8,0.1359200692364799,0.00466976663792662,0.00466976663792662
16,0.7266413633551789,0.0,0.7240233646789563,0.0,0.7933032856229436,0.0,0.7583504220253378,0.0,0.0,0.0,0.7439450051634785,0.0,0.0,0.0,0.8037782807110173,0.0,0.0,0.0,0.217406129772421,0.0,0.0,0.0,0.2113398421722923,0.0,0.0,0.0,0.3156133352558645,0.0,0.0,0.0,0.1335505342283297,0.0,0.1632649427745463,0.0,0.1903834698696267,0.0,ZNF665,RandomForestClassifier,16,0.1252298653862378,0.010474995088073702,0.010474995088073702
all,0.7266413633551789,0.0,0.7240233646789563,0.0,0.7933032856229436,0.0,0.7599580670545628,0.0,0.0,0.0,0.746125319324057,0.0,0.0,0.0,0.8039854492201346,0.0,0.0,0.0,0.214116255941986,0.0,0.0,0.0,0.2066189100753325,0.0,0.0,0.0,0.3106130097030683,0.0,0.0,0.0,0.1335505342283297,0.0,0.1632649427745463,0.0,0.1903834698696267,0.0,ZNF665,RandomForestClassifier,all,0.12022953983344162,0.010682163597190986,0.010682163597190986
2,0.7774512964365433,0.0,0.7962565647344197,0.0,0.7032526361197924,0.0,0.8316433342135683,0.0,0.0,0.0,0.8291753111605841,0.0,0.0,0.0,0.6363553471664559,0.0,0.0,0.0,0.3834309091352059,0.0,0.0,0.0,0.3446685799999789,0.0,0.0,0.0,0.0406544997815375,0.0,0.0,0.0,0.2815578596147881,0.0,0.3063517931740646,0.0,0.0482071360787056,0.0,TIGD4,RandomForestClassifier,2,-0.007552636297168104,-0.06689728895333646,-0.06689728895333646
4,0.7774512964365433,0.0,0.7962565647344197,0.0,0.7032526361197924,0.0,0.8419357860331632,0.0,0.0,0.0,0.8340635191096185,0.0,0.0,0.0,0.6355163230013529,0.0,0.0,0.0,0.4449359738607658,0.0,0.0,0.0,0.400763798800416,0.0,0.0,0.0,0.0411794118800704,0.0,0.0,0.0,0.302563852597579,0.0,0.3268217909945285,0.0,0.0517320286021801,0.0,TIGD4,RandomForestClassifier,4,-0.0105526167221097,-0.06773631311843953,-0.06773631311843953
8,0.7774512964365433,0.0,0.7962565647344197,0.0,0.7032526361197924,0.0,0.8586958157286352,0.0,0.0,0.0,0.8503582157434979,0.0,0.0,0.0,0.623490368676512,0.0,0.0,0.0,0.4812797659615031,0.0,0.0,0.0,0.4344470240080571,0.0,0.0,0.0,0.0387531897098473,0.0,0.0,0.0,0.302563852597579,0.0,0.3268217909945285,0.0,0.0517320286021801,0.0,TIGD4,RandomForestClassifier,8,-0.012978838892332797,-0.07976226744328041,-0.07976226744328041
16,0.7774512964365433,0.0,0.7962565647344197,0.0,0.7032526361197924,0.0,0.8534050081214126,0.0,0.0,0.0,0.8444036246726903,0.0,0.0,0.0,0.6061324727865804,0.0,0.0,0.0,0.4773585089991195,0.0,0.0,0.0,0.4327108015653212,0.0,0.0,0.0,0.0385317890949534,0.0,0.0,0.0,0.302563852597579,0.0,0.3268217909945285,0.0,0.0517320286021801,0.0,TIGD4,RandomForestClassifier,16,-0.013200239507226694,-0.09712016333321194,-0.09712016333321194
all,0.7774512964365433,0.0,0.7962565647344197,0.0,0.7032526361197924,0.0,0.896666589853715,0.0,0.0,0.0,0.8929552057293426,0.0,0.0,0.0,0.6268366042106821,0.0,0.0,0.0,0.5145366369954922,0.0,0.0,0.0,0.4618493904255377,0.0,0.0,0.0,0.0376894184522524,0.0,0.0,0.0,0.302563852597579,0.0,0.3268217909945285,0.0,0.0517320286021801,0.0,TIGD4,RandomForestClassifier,all,-0.0140426101499277,-0.07641603190911028,-0.07641603190911028
2,0.9543331820423276,0.0,0.9527366784132518,0.0,0.4718162566940783,0.0,0.966315432138574,0.0,0.0,0.0,0.961615854692936,0.0,0.0,0.0,0.5391810317475183,0.0,0.0,0.0,0.7363431634532196,0.0,0.0,0.0,0.7243889046283867,0.0,0.0,0.0,0.0236697298276316,0.0,0.0,0.0,0.6382165060336414,0.0,0.6433824280658746,0.0,0.0261418042264457,0.0,DNTTIP1,RandomForestClassifier,2,-0.002472074398814101,0.06736477505344002,0.06736477505344002
4,0.9543331820423276,0.0,0.9527366784132518,0.0,0.4718162566940783,0.0,0.9615975743931584,0.0,0.0,0.0,0.9597058269891768,0.0,0.0,0.0,0.5830892420764715,0.0,0.0,0.0,0.7564889274595576,0.0,0.0,0.0,0.7488798817571849,0.0,0.0,0.0,0.0286611152729881,0.0,0.0,0.0,0.6382165060336414,0.0,0.6433824280658746,0.0,0.0261418042264457,0.0,DNTTIP1,RandomForestClassifier,4,0.002519311046542398,0.11127298538239322,0.11127298538239322
8,0.9543331820423276,0.0,0.9527366784132518,0.0,0.4718162566940783,0.0,0.9666661308782826,0.0,0.0,0.0,0.9650007829606876,0.0,0.0,0.0,0.5821380379051895,0.0,0.0,0.0,0.7821774451029297,0.0,0.0,0.0,0.7685836261053047,0.0,0.0,0.0,0.0318834262465846,0.0,0.0,0.0,0.6382165060336414,0.0,0.6433824280658746,0.0,0.0261418042264457,0.0,DNTTIP1,RandomForestClassifier,8,0.005741622020138899,0.11032178121111119,0.11032178121111119
16,0.9543331820423276,0.0,0.9527366784132518,0.0,0.4718162566940783,0.0,0.9716819113933038,0.0,0.0,0.0,0.9712998052711524,0.0,0.0,0.0,0.5430252699504394,0.0,0.0,0.0,0.8124062328648285,0.0,0.0,0.0,0.7938968491314136,0.0,0.0,0.0,0.0324472220252441,0.0,0.0,0.0,0.6382165060336414,0.0,0.6433824280658746,0.0,0.0261418042264457,0.0,DNTTIP1,RandomForestClassifier,16,0.006305417798798403,0.07120901325636114,0.07120901325636114
all,0.9543331820423276,0.0,0.9527366784132518,0.0,0.4718162566940783,0.0,0.9639813107566114,0.0,0.0,0.0,0.966929907564966,0.0,0.0,0.0,0.5632070981858138,0.0,0.0,0.0,0.8143681120556924,0.0,0.0,0.0,0.7972655386451419,0.0,0.0,0.0,0.0340959026887245,0.0,0.0,0.0,0.6382165060336414,0.0,0.6433824280658746,0.0,0.0261418042264457,0.0,DNTTIP1,RandomForestClassifier,all,0.007954098462278798,0.09139084149173554,0.09139084149173554
2,0.8760825350972704,0.0,0.8777494784580498,0.0,0.8582179104551977,0.0,0.9072113101683532,0.0,0.0,0.0,0.9046820115898212,0.0,0.0,0.0,0.8660471141581633,0.0,0.0,0.0,0.3447127702813423,0.0,0.0,0.0,0.3201019549617331,0.0,0.0,0.0,0.2815266544467602,0.0,0.0,0.0,0.2558351468443162,0.0,0.2668531119629951,0.0,0.216359623702191,0.0,ZNF407,RandomForestClassifier,2,0.06516703074456923,0.007829203702965581,0.007829203702965581
4,0.8760825350972704,0.0,0.8777494784580498,0.0,0.8582179104551977,0.0,0.910406873346434,0.0,0.0,0.0,0.9070633247669438,0.0,0.0,0.0,0.8615546775350765,0.0,0.0,0.0,0.4173230782326306,0.0,0.0,0.0,0.3665297204208157,0.0,0.0,0.0,0.2852751044420297,0.0,0.0,0.0,0.2558351468443162,0.0,0.2668531119629951,0.0,0.216359623702191,0.0,ZNF407,RandomForestClassifier,4,0.06891548073983869,0.003336767079878844,0.003336767079878844
8,0.8760825350972704,0.0,0.8777494784580498,0.0,0.8582179104551977,0.0,0.9139684428957656,0.0,0.0,0.0,0.9074630909549004,0.0,0.0,0.0,0.8640819689692284,0.0,0.0,0.0,0.4435531544576532,0.0,0.0,0.0,0.3945810427041141,0.0,0.0,0.0,0.3008882588642854,0.0,0.0,0.0,0.2558351468443162,0.0,0.2668531119629951,0.0,0.216359623702191,0.0,ZNF407,RandomForestClassifier,8,0.08452863516209438,0.005864058514030712,0.005864058514030712
16,0.8760825350972704,0.0,0.8777494784580498,0.0,0.8582179104551977,0.0,0.9259415983616782,0.0,0.0,0.0,0.923142816830436,0.0,0.0,0.0,0.8755147318937341,0.0,0.0,0.0,0.4644217512930245,0.0,0.0,0.0,0.4171494635166988,0.0,0.0,0.0,0.3244944118083569,0.0,0.0,0.0,0.2558351468443162,0.0,0.2668531119629951,0.0,0.216359623702191,0.0,ZNF407,RandomForestClassifier,16,0.10813478810616592,0.01729682143853639,0.01729682143853639
all,0.8760825350972704,0.0,0.8777494784580498,0.0,0.8582179104551977,0.0,0.9282989874760604,0.0,0.0,0.0,0.9248873691106072,0.0,0.0,0.0,0.875475519919882,0.0,0.0,0.0,0.4475957272999644,0.0,0.0,0.0,0.4031890316200182,0.0,0.0,0.0,0.3269666890635597,0.0,0.0,0.0,0.2558351468443162,0.0,0.2668531119629951,0.0,0.216359623702191,0.0,ZNF407,RandomForestClassifier,all,0.11060706536136869,0.017257609464684354,0.017257609464684354
2,0.9315122843948488,0.0,0.9346462065473676,0.0,0.5637049866734002,0.0,0.9520451057266476,0.0,0.0,0.0,0.9517094758477735,0.0,0.0,0.0,0.5682966351793134,0.0,0.0,0.0,0.4162562756009276,0.0,0.0,0.0,0.4062291070548494,0.0,0.0,0.0,0.0378286960273758,0.0,0.0,0.0,0.3156060343768798,0.0,0.3230179143824594,0.0,0.0375392422438891,0.0,VDR,RandomForestClassifier,2,0.00028945378348670114,0.004591648505913204,0.004591648505913204
4,0.9315122843948488,0.0,0.9346462065473676,0.0,0.5637049866734002,0.0,0.9552519016592856,0.0,0.0,0.0,0.9549078803936204,0.0,0.0,0.0,0.5829019487514355,0.0,0.0,0.0,0.4793628740052281,0.0,0.0,0.0,0.4696464733801248,0.0,0.0,0.0,0.0449656101747649,0.0,0.0,0.0,0.3156060343768798,0.0,0.3230179143824594,0.0,0.0375392422438891,0.0,VDR,RandomForestClassifier,4,0.007426367930875803,0.01919696207803534,0.01919696207803534
8,0.9315122843948488,0.0,0.9346462065473676,0.0,0.5637049866734002,0.0,0.9625808413699668,0.0,0.0,0.0,0.9619799585198244,0.0,0.0,0.0,0.6037889820714951,0.0,0.0,0.0,0.5098307428440302,0.0,0.0,0.0,0.4987436825068069,0.0,0.0,0.0,0.0454651374908168,0.0,0.0,0.0,0.3156060343768798,0.0,0.3230179143824594,0.0,0.0375392422438891,0.0,VDR,RandomForestClassifier,8,0.007925895246927703,0.04008399539809493,0.04008399539809493
16,0.9315122843948488,0.0,0.9346462065473676,0.0,0.5637049866734002,0.0,0.9677186290863002,0.0,0.0,0.0,0.9667125635693236,0.0,0.0,0.0,0.5962197009339506,0.0,0.0,0.0,0.5257420068235232,0.0,0.0,0.0,0.5096689899009509,0.0,0.0,0.0,0.0436261069639317,0.0,0.0,0.0,0.3156060343768798,0.0,0.3230179143824594,0.0,0.0375392422438891,0.0,VDR,RandomForestClassifier,16,0.006086864720042606,0.032514714260550415,0.032514714260550415
all,0.9315122843948488,0.0,0.9346462065473676,0.0,0.5637049866734002,0.0,0.9713422005200746,0.0,0.0,0.0,0.9706206195999764,0.0,0.0,0.0,0.5966734518179104,0.0,0.0,0.0,0.5421643435909353,0.0,0.0,0.0,0.5285741429832308,0.0,0.0,0.0,0.0435575078985829,0.0,0.0,0.0,0.3156060343768798,0.0,0.3230179143824594,0.0,0.0375392422438891,0.0,VDR,RandomForestClassifier,all,0.006018265654693801,0.03296846514451024,0.03296846514451024
2,0.8293615894370214,0.0,0.8307152305347364,0.0,0.4973885901107786,0.0,0.878923383927569,0.0,0.0,0.0,0.8659599288564737,0.0,0.0,0.0,0.4946885771662159,0.0,0.0,0.0,0.2773629092678926,0.0,0.0,0.0,0.2364951261432368,0.0,0.0,0.0,0.0096099290291467,0.0,0.0,0.0,0.1127444011974907,0.0,0.1041102465886278,0.0,0.0099091133571795,0.0,NR1H4,RandomForestClassifier,2,-0.0002991843280327998,-0.0027000129445626797,-0.0027000129445626797
4,0.8293615894370214,0.0,0.8307152305347364,0.0,0.4973885901107786,0.0,0.8806369701980558,0.0,0.0,0.0,0.8615331979381402,0.0,0.0,0.0,0.5062074093827565,0.0,0.0,0.0,0.4297892201837045,0.0,0.0,0.0,0.3492014338422678,0.0,0.0,0.0,0.0102228697368074,0.0,0.0,0.0,0.18114872282504,0.0,0.1707574066895087,0.0,0.0118018267116352,0.0,NR1H4,RandomForestClassifier,4,-0.0015789569748277995,0.008818819271977973,0.008818819271977973
8,0.8293615894370214,0.0,0.8307152305347364,0.0,0.4973885901107786,0.0,0.92579651613152,0.0,0.0,0.0,0.91070098554948,0.0,0.0,0.0,0.6036671662937737,0.0,0.0,0.0,0.5368618790795854,0.0,0.0,0.0,0.4401699920499518,0.0,0.0,0.0,0.0241374201764746,0.0,0.0,0.0,0.18114872282504,0.0,0.1707574066895087,0.0,0.0118018267116352,0.0,NR1H4,RandomForestClassifier,8,0.012335593464839398,0.10627857618299513,0.10627857618299513
16,0.8293615894370214,0.0,0.8307152305347364,0.0,0.4973885901107786,0.0,0.9256634241443722,0.0,0.0,0.0,0.9118028148090868,0.0,0.0,0.0,0.5783124569840866,0.0,0.0,0.0,0.5547546262483509,0.0,0.0,0.0,0.4579134237128374,0.0,0.0,0.0,0.0228487481674595,0.0,0.0,0.0,0.18114872282504,0.0,0.1707574066895087,0.0,0.0118018267116352,0.0,NR1H4,RandomForestClassifier,16,0.0110469214558243,0.08092386687330805,0.08092386687330805
all,0.8293615894370214,0.0,0.8307152305347364,0.0,0.4973885901107786,0.0,0.9340233531922228,0.0,0.0,0.0,0.9170517561014324,0.0,0.0,0.0,0.5989499342515249,0.0,0.0,0.0,0.5487648869868119,0.0,0.0,0.0,0.4595836678118836,0.0,0.0,0.0,0.023020789595774,0.0,0.0,0.0,0.18114872282504,0.0,0.1707574066895087,0.0,0.0118018267116352,0.0,NR1H4,RandomForestClassifier,all,0.0112189628841388,0.1015613441407463,0.1015613441407463
2,0.9235151440200604,0.0,0.925824232981448,0.0,0.6591204166951268,0.0,0.945238588041466,0.0,0.0,0.0,0.9405804054574122,0.0,0.0,0.0,0.6521414789109503,0.0,0.0,0.0,0.450939253960869,0.0,0.0,0.0,0.4109495504901544,0.0,0.0,0.0,0.0165682172366566,0.0,0.0,0.0,0.2995959137123222,0.0,0.2986964371873801,0.0,0.0126102343099539,0.0,SRY,RandomForestClassifier,2,0.0039579829267026995,-0.006978937784176464,-0.006978937784176464
4,0.9235151440200604,0.0,0.925824232981448,0.0,0.6591204166951268,0.0,0.94501460743111,0.0,0.0,0.0,0.9410185970219574,0.0,0.0,0.0,0.6446227658038138,0.0,0.0,0.0,0.5018074772363958,0.0,0.0,0.0,0.4554698459209652,0.0,0.0,0.0,0.0161539001340312,0.0,0.0,0.0,0.3358704693906719,0.0,0.3326032193016961,0.0,0.0094312263177012,0.0,SRY,RandomForestClassifier,4,0.006722673816330002,-0.014497650891312941,-0.014497650891312941
8,0.9235151440200604,0.0,0.925824232981448,0.0,0.6591204166951268,0.0,0.9446761463185444,0.0,0.0,0.0,0.9403195366400924,0.0,0.0,0.0,0.6363222318764986,0.0,0.0,0.0,0.5225345934920523,0.0,0.0,0.0,0.473188413569166,0.0,0.0,0.0,0.0157250870429827,0.0,0.0,0.0,0.3358704693906719,0.0,0.3326032193016961,0.0,0.0094312263177012,0.0,SRY,RandomForestClassifier,8,0.0062938607252815,-0.022798184818628164,-0.022798184818628164
