,Count,roc_auc_train_H_PWM,roc_auc_train_H_PWM_di,roc_auc_test_H_PWM,roc_auc_test_H_PWM_di,roc_auc_test_M_PWM,roc_auc_test_M_PWM_di,roc_auc_train_H,mean_auc_train_H,median_auc_train_H,std_auc_train_H,roc_auc_test_H,mean_auc_test_H,median_auc_test_H,std_auc_test_H,roc_auc_test_M,mean_auc_test_M,median_auc_test_M,std_auc_test_M,pr_auc_train_H,mean_pr_auc_train_H,median_pr_auc_train_H,std_pr_auc_train_H,pr_auc_test_H,mean_pr_auc_test_H,median_pr_auc_test_H,std_pr_auc_test_H,pr_auc_test_M,mean_pr_auc_test_M,median_pr_auc_test_M,std_pr_auc_test_M,pr_auc_train_H_PWM,pr_auc_train_H_PWM_di,pr_auc_test_H_PWM,pr_auc_test_H_PWM_di,pr_auc_test_M_PWM,pr_auc_test_M_PWM_di,TF_name,Model,PWM,Seq_count_positives,Seq_count_random,Seq_count_alien,Seq_count_shades
20,28,0.9622674680119176,0,0.960377355256318,0,0.7871058151590097,0,0.9843332173865896,0,0,0,0.9804268871795212,0,0,0,0.8096702044522217,0,0,0,0.7924790486286782,0,0,0,0.7794868022293692,0,0,0,0.3485829443893076,0,0,0,0.5151693400611302,0,0.5340065676400724,0,0.2122868364849793,0,NACC2,RandomForestClassifier,mono,4038,403800,403800,7975
21,40,0.8178759737499444,0,0.8255109983825145,0,0.6339861749282594,0,0.9453386856349364,0,0,0,0.9489469875444734,0,0,0,0.7600762969432219,0,0,0,0.6792769267567558,0,0,0,0.6704630916486617,0,0,0,0.1844371879353082,0,0,0,0.4229910660290212,0,0.4340780438812532,0,0.0660139085171723,0,ZNF107,RandomForestClassifier,mono,2324,232400,232400,4601
22,27,0.7896982776468616,0,0.778240872573233,0,0.7386491710130174,0,0.8736473438694609,0,0,0,0.863970227308462,0,0,0,0.7351036924760759,0,0,0,0.1887564022552985,0,0,0,0.1451879563193787,0,0,0,0.0419324208015309,0,0,0,0.0819261869789587,0,0.0753875848221839,0,0.026915665759331,0,ZNF648,RandomForestClassifier,mono,6362,636200,497161,12500
23,20,0.934026751413046,0,0.9388322919089254,0,0.555414143598616,0,0.9452742538323828,0,0,0,0.9485473720580044,0,0,0,0.65032223183391,0,0,0,0.4926906748996146,0,0,0,0.505762345967926,0,0,0,0.1561347715349547,0,0,0,0.3375909283673202,0,0.3562874051103905,0,0.175042225320691,0,CAMTA2,RandomForestClassifier,mono,7908,790800,498492,15647
24,28,0.9429108632383202,0,0.9520955738914548,0,0.5410985328920103,0,0.968272871914476,0,0,0,0.9715717463926424,0,0,0,0.5419083047479634,0,0,0,0.7435477379580139,0,0,0,0.7631825688538008,0,0,0,0.0466593443580999,0,0,0,0.6386201638412791,0,0.6989005197337678,0,0.0395897993246567,0,ZNF841,RandomForestClassifier,mono,1966,196600,196600,3905
25,46,0.7774512964365433,0,0.7962565647344197,0,0.7032526361197924,0,0.8963334437779018,0,0,0,0.8938552190771553,0,0,0,0.5943033618488552,0,0,0,0.517470139804681,0,0,0,0.4655703317819019,0,0,0,0.0357964830579457,0,0,0,0.302563852597579,0,0.3268217909945285,0,0.0517320286021801,0,TIGD4,RandomForestClassifier,mono,779,77900,77900,1518
26,31,0.7863798321422852,0,0.7617233123991403,0,0.7925115360848735,0,0.8342810417986507,0,0,0,0.8324874849237212,0,0,0,0.7714315356212009,0,0,0,0.3555838937386591,0,0,0,0.3191577246595985,0,0,0,0.2231366996990736,0,0,0,0.2036880851305027,0,0.2024624812119014,0,0.1744360894733093,0,ZNF470,RandomForestClassifier,mono,2701,270100,270100,5246
27,35,0.7790436961250493,0,0.7879212225971398,0,0.7358955869505049,0,0.9269743128515416,0,0,0,0.92359283187634,0,0,0,0.7541891815837324,0,0,0,0.3834376969036804,0,0,0,0.3598284667270181,0,0,0,0.107344125956709,0,0,0,0.1682404701292091,0,0.1928782820645064,0,0.0730904496265663,0,ZNF510,RandomForestClassifier,mono,3967,396700,396700,7835
28,24,0.8863325227827271,0,0.8911633198267698,0,0.9382744936160468,0,0.935698300615198,0,0,0,0.9362754383681984,0,0,0,0.9397287342441956,0,0,0,0.1545285856896245,0,0,0,0.1512804460725347,0,0,0,0.0843250954031853,0,0,0,0.0602108840437436,0,0.0643022771416737,0,0.0805972953904678,0,ZNF384,RandomForestClassifier,mono,6652,665200,511606,13169
29,26,0.9640769800002276,0,0.9638271097247304,0,0.8568012311080353,0,0.9684930015986348,0,0,0,0.9672517722412148,0,0,0,0.8568556853550712,0,0,0,0.6914967975023669,0,0,0,0.676934123126129,0,0,0,0.2989440230860857,0,0,0,0.6528770307731149,0,0.64913162285033,0,0.2739890484952986,0,CTCF,RandomForestClassifier,mono,11114,1111400,496510,22024
30,20,0.9607056895679044,0,0.949906470769784,0,0.8962961262791148,0,0.9674139871596782,0,0,0,0.963753269639714,0,0,0,0.8661161750673604,0,0,0,0.8654691961427009,0,0,0,0.8361551096682575,0,0,0,0.4769890788076796,0,0,0,0.7866891219748077,0,0.7733187022828764,0,0.4584337713026276,0,ZNF134,RandomForestClassifier,mono,2715,271500,271500,5385
31,20,0.916075144866864,0,0.9174000676850314,0,0.8435591727203875,0,0.967436278387574,0,0,0,0.9675971357108208,0,0,0,0.8825486444661136,0,0,0,0.4273891426314697,0,0,0,0.4269990514102652,0,0,0,0.2434336328102368,0,0,0,0.1224811623306041,0,0.1211472620348469,0,0.0831554774485318,0,KDM2A,RandomForestClassifier,mono,20339,2033900,442873,36229
32,32,0.9454231243401762,0,0.9466665284136012,0,0.7523029897315824,0,0.9627887949329428,0,0,0,0.9620358661728976,0,0,0,0.8021565130585044,0,0,0,0.4603569756351243,0,0,0,0.4409728570536145,0,0,0,0.0529903605704916,0,0,0,0.3001391029112101,0,0.2916012220285742,0,0.0264666732997729,0,TPRX1,RandomForestClassifier,mono,7887,788700,509610,15710
33,25,0.9506148796193072,0,0.9525605182603892,0,0.8684583367630335,0,0.968779240328983,0,0,0,0.9694917040584744,0,0,0,0.8799040178464133,0,0,0,0.3702990781893558,0,0,0,0.364706243124735,0,0,0,0.1333045576526793,0,0,0,0.2233108922579175,0,0.2292184063073417,0,0.0935871108949074,0,ELF3,RandomForestClassifier,mono,18174,1817400,483322,36079
34,23,0.9235151440200604,0,0.925824232981448,0,0.6591204166951268,0,0.9578642815451692,0,0,0,0.9494134485979784,0,0,0,0.6494949242605016,0,0,0,0.5360370775790851,0,0,0,0.4858707697689478,0,0,0,0.0164695827167953,0,0,0,0.3358704693906719,0,0.3326032193016961,0,0.0094312263177012,0,SRY,RandomForestClassifier,mono,1852,185200,185200,3575
35,43,0.8896150960341425,0,0.8795173923213649,0,0.8852465694325174,0,0.924853218052118,0,0,0,0.9134249521122032,0,0,0,0.8601200121047378,0,0,0,0.5291054725192078,0,0,0,0.4784370068155139,0,0,0,0.1574523778819595,0,0,0,0.400275822839663,0,0.4148387811818077,0,0.0864728162702145,0,ZNF131,RandomForestClassifier,mono,1419,141900,141900,2782
36,102,0.838402956086354,0,0.844793163352269,0,0.6692299492632048,0,0.9044966217270786,0,0,0,0.9072170856014636,0,0,0,0.7120070588641471,0,0,0,0.2077238666571816,0,0,0,0.1715633576753958,0,0,0,0.0367946877349401,0,0,0,0.0798643300078763,0,0.0868232016496923,0,0.0311810769797215,0,SALL3,RandomForestClassifier,mono,5315,531500,513470,10541
37,20,0.9528224135802468,0,0.9523698757685156,0,0.7180046549385445,0,0.9746376975308644,0,0,0,0.970157065903597,0,0,0,0.655241698700872,0,0,0,0.8396016666255153,0,0,0,0.7657370098788568,0,0,0,0.0555578317292158,0,0,0,0.6537430735990193,0,0.6518292115362297,0,0.0532113953073036,0,PRDM10,RandomForestClassifier,mono,794,79400,79400,1534
38,27,0.9958844077043626,0,0.995494361526548,0,0.8949699454186206,0,0.996841055258297,0,0,0,0.9960199621443572,0,0,0,0.8419585676271425,0,0,0,0.9089822897830812,0,0,0,0.9074935391211484,0,0,0,0.2757518345917931,0,0,0,0.8556075214912293,0,0.8653988113792729,0,0.2947987433134245,0,NFKB1,RandomForestClassifier,mono,8969,896900,507424,17858
39,28,0.9382523456616678,0,0.9449482551590292,0,0.9144855163151308,0,0.9481632556284044,0,0,0,0.9495978191997388,0,0,0,0.9137301974909192,0,0,0,0.4846439075768596,0,0,0,0.4576136866895054,0,0,0,0.571608519271583,0,0,0,0.3834168952551839,0,0.3908146710632173,0,0.440991531222685,0,ZNF726,RandomForestClassifier,mono,4042,404200,404200,8049
40,20,0.8998027446272627,0,0.8628956656454938,0,0.7102669573259347,0,0.96841030529859,0,0,0,0.8514431152372188,0,0,0,0.6957679746333729,0,0,0,0.8211259362759815,0,0,0,0.670164121822163,0,0,0,0.2472371173593327,0,0,0,0.7648065280962065,0,0.6567965560488138,0,0.2278971950985949,0,GLI4,RandomForestClassifier,mono,293,29300,29300,578
41,20,0.9372335403847204,0,0.9437951734854068,0,0.793145626878646,0,0.9488429548737322,0,0,0,0.9519733487526154,0,0,0,0.7847559870550161,0,0,0,0.6710544963383916,0,0,0,0.632494391740188,0,0,0,0.3362989278745348,0,0,0,0.5670421531384253,0,0.5719932912263672,0,0.3211680028484716,0,ZNF20,RandomForestClassifier,mono,1274,127400,127400,2518
42,18,0.8359712247324613,0,0.8042698458297424,0,0.6251096959799762,0,0.9588768133174792,0,0,0,0.8955162948067286,0,0,0,0.7044439611462139,0,0,0,0.7019255489453724,0,0,0,0.542031823589944,0,0,0,0.222505676171492,0,0,0,0.4148618058708477,0,0.3435581852007798,0,0.1473830669492293,0,ZNF264,RandomForestClassifier,mono,177,17700,17700,346
43,23,0.9520280075799628,0,0.95635874535036,0,0.9102525241586804,0,0.962096914202034,0,0,0,0.9629968907442704,0,0,0,0.927791801314924,0,0,0,0.4562886948184101,0,0,0,0.4419190577644351,0,0,0,0.4385710643761953,0,0,0,0.294952165320538,0,0.3128264634232116,0,0.3144609222799363,0,ZNF780B,RandomForestClassifier,mono,5790,579000,508069,11494
44,29,0.934034713405924,0,0.9375248263024843,0,0.8389247165714646,0,0.9775785929717198,0,0,0,0.9778486507383988,0,0,0,0.8596982715346195,0,0,0,0.5527690839481152,0,0,0,0.5679922769751771,0,0,0,0.2100233231311545,0,0,0,0.3029824683087497,0,0.3373564409344927,0,0.1678511052497421,0,FLI1,RandomForestClassifier,mono,16616,1661600,473157,32916
45,48,0.8168663326995388,0,0.8126161713403228,0,0.8117427070739567,0,0.9139008319528452,0,0,0,0.9081712798600876,0,0,0,0.8235959949875727,0,0,0,0.4034076365439432,0,0,0,0.3668200569393767,0,0,0,0.0771001305765836,0,0,0,0.2317218121450612,0,0.2259343961310695,0,0.062320402615236,0,CAMTA1,RandomForestClassifier,mono,2257,225700,225700,4400
46,25,0.8760031441989603,0,0.8709997143380218,0,0.694382370394687,0,0.9244837635869564,0,0,0,0.9050945505637484,0,0,0,0.7003092724931189,0,0,0,0.5525854254070507,0,0,0,0.5069905189842261,0,0,0,0.1142377819662232,0,0,0,0.4216161386212771,0,0.4267691575904698,0,0.0882655180692086,0,CREB3L3,RandomForestClassifier,mono,1592,159200,159200,3104
47,27,0.948887199194155,0,0.9506703711411648,0,0.7915934900908584,0,0.9575027797055152,0,0,0,0.9570260164922572,0,0,0,0.7325675770641286,0,0,0,0.6369373046771183,0,0,0,0.6135480994662494,0,0,0,0.0737628159579345,0,0,0,0.5220685904553235,0,0.5426132210228918,0,0.0750771131722146,0,ZSCAN25,RandomForestClassifier,mono,1916,191600,191600,3794
48,20,0.8994041298482711,0,0.8947769644240703,0,0.6698526435672069,0,0.9596391255785748,0,0,0,0.9454679025697316,0,0,0,0.6567896154041558,0,0,0,0.7697391339526729,0,0,0,0.6698279246479397,0,0,0,0.1405591411368433,0,0,0,0.3148488334479758,0,0.2976262899042339,0,0.0090830272521713,0,ZNF234,RandomForestClassifier,mono,704,70400,70400,1338
49,25,0.976843800628462,0,0.9788315152535498,0,0.7361739727524337,0,0.9872124514782702,0,0,0,0.9841445930183048,0,0,0,0.6994703550241321,0,0,0,0.8102431735648241,0,0,0,0.7703602896060132,0,0,0,0.0776551045605196,0,0,0,0.7457215845978562,0,0.7391770816134465,0,0.0736004005820881,0,TIGD3,RandomForestClassifier,mono,2672,267200,267200,5304
50,39,0.7940605768353556,0,0.7994409370422363,0,0.8041601692413509,0,0.8727395117882417,0,0,0,0.8601165437698364,0,0,0,0.8396360360510928,0,0,0,0.2503802108823358,0,0,0,0.1893692449887176,0,0,0,0.0699057885268194,0,0,0,0.107255511008093,0,0.1268279612924496,0,0.0379603277936168,0,RLF,RandomForestClassifier,mono,1024,102400,102400,2002
51,23,0.935738430600741,0,0.9361627010795796,0,0.8910599534122985,0,0.9449976598612558,0,0,0,0.9447092197069163,0,0,0,0.8983374419751506,0,0,0,0.17021527541131,0,0,0,0.1654782381637788,0,0,0,0.1510029326207855,0,0,0,0.1345960867961778,0,0.1337506340519725,0,0.1318359007703131,0,ZNF367,RandomForestClassifier,mono,31393,3139300,483400,62547
52,38,0.937707896255149,0,0.9488915026894336,0,0.8188761905462159,0,0.9738033678165546,0,0,0,0.968092787631332,0,0,0,0.7466643465936306,0,0,0,0.7535167804229023,0,0,0,0.6964058635246723,0,0,0,0.0688191718468172,0,0,0,0.6508090027072995,0,0.6371663015999344,0,0.0648855358050561,0,MSANTD1,RandomForestClassifier,mono,1313,131300,131300,2614
53,28,0.9429979750423164,0,0.9451031255007744,0,0.7538720995865368,0,0.9698735661032865,0,0,0,0.970342967808003,0,0,0,0.7865552564024433,0,0,0,0.8879010944657948,0,0,0,0.8829572090412003,0,0,0,0.323236873980015,0,0,0,0.8402688735230346,0,0.846366563252423,0,0.2713666452730743,0,ZBTB40,RandomForestClassifier,mono,3143,314300,314300,6265
54,24,0.921605739616077,0,0.917127979403345,0,0.5662516499374441,0,0.9651131542930425,0,0,0,0.9597190084452084,0,0,0,0.5861701347210614,0,0,0,0.4396032397302163,0,0,0,0.3955297828952239,0,0,0,0.0143515913118008,0,0,0,0.182815073859921,0,0.1834922370147462,0,0.013004067108622,0,MKX,RandomForestClassifier,mono,1983,198300,198300,3888
55,58,0.9211147333382256,0,0.9491839691181876,0,0.927946249711575,0,0.9707370714717156,0,0,0,0.965657442096602,0,0,0,0.9678878502818506,0,0,0,0.5055429787276717,0,0,0,0.4477207918727978,0,0,0,0.2771589546830666,0,0,0,0.2008375750520183,0,0.2423734122013068,0,0.1294129741894449,0,ZNF362,RandomForestClassifier,mono,478,47800,47800,947
56,26,0.982776676942468,0,0.9854956488214855,0,0.5804516684394979,0,0.9876796290242972,0,0,0,0.9884786897148852,0,0,0,0.5472343189051248,0,0,0,0.8711107806309013,0,0,0,0.8755030845568552,0,0,0,0.0145728043896687,0,0,0,0.8234533132132432,0,0.844662506148244,0,0.0161041912380832,0,PAX7,RandomForestClassifier,mono,3945,394500,394500,7866
57,36,0.937968499143509,0,0.940326190753255,0,0.7014351264215327,0,0.95641761451264,0,0,0,0.957188785511457,0,0,0,0.6778393785364812,0,0,0,0.5373233137336162,0,0,0,0.528399903954989,0,0,0,0.074027677617226,0,0,0,0.3775459843120285,0,0.406993290423122,0,0.0569194100017709,0,ZNF48,RandomForestClassifier,mono,3652,365200,365200,7177
58,20,0.7760235758159701,0,0.766948419341695,0,0.6802503508091077,0,0.9153688164047566,0,0,0,0.8874222403805272,0,0,0,0.7848674582188588,0,0,0,0.3413028701620397,0,0,0,0.2020687238497755,0,0,0,0.0334007310190607,0,0,0,0.0637757515075284,0,0.0576988780248389,0,0.011223572233312,0,SP100,RandomForestClassifier,mono,672,67200,67200,1254
59,24,0.8899782076963036,0,0.8891258621728588,0,0.7217172871066866,0,0.981565600108842,0,0,0,0.980597791247053,0,0,0,0.7802097915119637,0,0,0,0.6232582384348487,0,0,0,0.61166129089266,0,0,0,0.0821238617811248,0,0,0,0.3057769022588587,0,0.3078569884927309,0,0.0500181357641527,0,GABPA,RandomForestClassifier,mono,8634,863400,492529,17136
60,28,0.9055299322637664,0,0.9083343115957696,0,0.6970819608143524,0,0.9477550055528042,0,0,0,0.9484881655328856,0,0,0,0.7375606499948935,0,0,0,0.4955727645533541,0,0,0,0.4984108270289467,0,0,0,0.1188185034740443,0,0,0,0.3571335151441681,0,0.390032444824111,0,0.0894821144271652,0,ZNF347,RandomForestClassifier,mono,3762,376200,376200,7299
61,20,0.8074631947736887,0,0.7858128204668507,0,0.768571888381086,0,0.8897645758547863,0,0,0,0.826559037613396,0,0,0,0.6166984140886008,0,0,0,0.4896077580065884,0,0,0,0.2489744185665796,0,0,0,0.030669428258925,0,0,0,0.2188737912138884,0,0.2069337909327068,0,0.0429028092928829,0,ZNF770,RandomForestClassifier,mono,334,33400,33400,655
62,21,0.9531147346291512,0,0.9522779340183884,0,0.952818592138856,0,0.971051429637512,0,0,0,0.9541670565170364,0,0,0,0.9801407763029611,0,0,0,0.8879044662609542,0,0,0,0.8616357194062142,0,0,0,0.8613207245807079,0,0,0,0.8309046044101799,0,0.8469350077091472,0,0.8452340683762002,0,ZNF436,RandomForestClassifier,mono,860,86000,86000,1719
63,36,0.9309820618921396,0,0.923830812242296,0,0.9003797226973266,0,0.9528912291234852,0,0,0,0.9428069729275174,0,0,0,0.8380140111081994,0,0,0,0.6399789616551651,0,0,0,0.5521492299268049,0,0,0,0.1002906853289218,0,0,0,0.4859579013666781,0,0.4679906776052249,0,0.1160248143096525,0,SLC2A4RG,RandomForestClassifier,mono,768,76800,76800,1505
64,20,0.8421923700827406,0,0.833326728204878,0,0.7657881410973085,0,0.8868728607199884,0,0,0,0.866665587373153,0,0,0,0.8041662568762067,0,0,0,0.3266761088057195,0,0,0,0.2409864980363957,0,0,0,0.1067983827465896,0,0,0,0.1414596754846621,0,0.1473123222567086,0,0.0463541569208558,0,ZBTB41,RandomForestClassifier,mono,1343,134300,134300,2642
65,24,0.9793933830638648,0,0.9718670497229476,0,0.8513305770917908,0,0.9841015489035853,0,0,0,0.9815134372169536,0,0,0,0.8405771730745761,0,0,0,0.9250149168587304,0,0,0,0.9033715287246936,0,0,0,0.2114747111892692,0,0,0,0.8789230370589337,0,0.8757535729402096,0,0.208333770700225,0,FIZ1,RandomForestClassifier,mono,1096,109600,109600,2155
