Count,roc_auc_train_H_PWM,roc_auc_train_H_PWM_di,roc_auc_test_H_PWM,roc_auc_test_H_PWM_di,roc_auc_test_M_PWM,roc_auc_test_M_PWM_di,roc_auc_train_H,mean_auc_train_H,median_auc_train_H,std_auc_train_H,roc_auc_test_H,mean_auc_test_H,median_auc_test_H,std_auc_test_H,roc_auc_test_M,mean_auc_test_M,median_auc_test_M,std_auc_test_M,pr_auc_train_H,mean_pr_auc_train_H,median_pr_auc_train_H,std_pr_auc_train_H,pr_auc_test_H,mean_pr_auc_test_H,median_pr_auc_test_H,std_pr_auc_test_H,pr_auc_test_M,mean_pr_auc_test_M,median_pr_auc_test_M,std_pr_auc_test_M,pr_auc_train_H_PWM,pr_auc_train_H_PWM_di,pr_auc_test_H_PWM,pr_auc_test_H_PWM_di,pr_auc_test_M_PWM,pr_auc_test_M_PWM_di,TF_name,Model,PWM,PR_delta_H,ROC_delta_H,dLR
2,0.9198842433752786,0.0,0.9201244291138688,0.0,0.9674577844450956,0.0,0.9242947043320092,0.0,0.0,0.0,0.922981692959167,0.0,0.0,0.0,0.9680686612565932,0.0,0.0,0.0,0.2501038948723851,0.0,0.0,0.0,0.261735931037665,0.0,0.0,0.0,0.62132042719862,0.0,0.0,0.0,0.2228243474474873,0.0,0.2365635071027556,0.0,0.6420764365759072,0.0,FIZ1,RandomForestClassifier,2,0.025172423934909427,0.0028572638452981636,0.0028572638452981636
4,0.9198842433752786,0.0,0.9201244291138688,0.0,0.9674577844450956,0.0,0.9285510382048652,0.0,0.0,0.0,0.927473256629924,0.0,0.0,0.0,0.9772415244219192,0.0,0.0,0.0,0.2951528524191542,0.0,0.0,0.0,0.299065372878563,0.0,0.0,0.0,0.8179115036116451,0.0,0.0,0.0,0.2228243474474873,0.0,0.2365635071027556,0.0,0.6420764365759072,0.0,FIZ1,RandomForestClassifier,4,0.06250186577580741,0.007348827516055145,0.007348827516055145
8,0.9198842433752786,0.0,0.9201244291138688,0.0,0.9674577844450956,0.0,0.930219456500566,0.0,0.0,0.0,0.9298823167776163,0.0,0.0,0.0,0.9789432291944165,0.0,0.0,0.0,0.3118634657430225,0.0,0.0,0.0,0.3172817194816799,0.0,0.0,0.0,0.8492382983595578,0.0,0.0,0.0,0.2228243474474873,0.0,0.2365635071027556,0.0,0.6420764365759072,0.0,FIZ1,RandomForestClassifier,8,0.08071821237892429,0.009757887663747522,0.009757887663747522
16,0.9198842433752786,0.0,0.9201244291138688,0.0,0.9674577844450956,0.0,0.9305941790532362,0.0,0.0,0.0,0.93038097887658,0.0,0.0,0.0,0.9785456695548512,0.0,0.0,0.0,0.314131629538843,0.0,0.0,0.0,0.3202517765821274,0.0,0.0,0.0,0.8487401253452679,0.0,0.0,0.0,0.2228243474474873,0.0,0.2365635071027556,0.0,0.6420764365759072,0.0,FIZ1,RandomForestClassifier,16,0.0836882694793718,0.010256549762711176,0.010256549762711176
all,0.9198842433752786,0.0,0.9201244291138688,0.0,0.9674577844450956,0.0,0.931339536914412,0.0,0.0,0.0,0.9307306807976864,0.0,0.0,0.0,0.9792062876285365,0.0,0.0,0.0,0.3177571351678052,0.0,0.0,0.0,0.3228430141832328,0.0,0.0,0.0,0.8460284265786021,0.0,0.0,0.0,0.2228243474474873,0.0,0.2365635071027556,0.0,0.6420764365759072,0.0,FIZ1,RandomForestClassifier,all,0.08627950708047721,0.010606251683817569,0.010606251683817569
2,0.7780337373389318,0.0,0.7771930041102303,0.0,0.6982536524982345,0.0,0.8173458310324393,0.0,0.0,0.0,0.7969564416089656,0.0,0.0,0.0,0.7084865101691744,0.0,0.0,0.0,0.0806591797800815,0.0,0.0,0.0,0.0518061615530245,0.0,0.0,0.0,0.0340515813282803,0.0,0.0,0.0,0.0479532629978359,0.0,0.0478007741089702,0.0,0.0338776334043399,0.0,ZNF215,RandomForestClassifier,2,0.004005387444054299,0.019763437498735326,0.019763437498735326
4,0.7780337373389318,0.0,0.7771930041102303,0.0,0.6982536524982345,0.0,0.8189411455412703,0.0,0.0,0.0,0.8063394130208101,0.0,0.0,0.0,0.7551929292395876,0.0,0.0,0.0,0.1028774061684435,0.0,0.0,0.0,0.0617397486589006,0.0,0.0,0.0,0.0502749157693957,0.0,0.0,0.0,0.0479532629978359,0.0,0.0478007741089702,0.0,0.0338776334043399,0.0,ZNF215,RandomForestClassifier,4,0.0139389745499304,0.029146408910579846,0.029146408910579846
8,0.7780337373389318,0.0,0.7771930041102303,0.0,0.6982536524982345,0.0,0.820481783425832,0.0,0.0,0.0,0.8105443289748976,0.0,0.0,0.0,0.7644480236724311,0.0,0.0,0.0,0.1131250218011081,0.0,0.0,0.0,0.0692578219177329,0.0,0.0,0.0,0.0561585657940864,0.0,0.0,0.0,0.0479532629978359,0.0,0.0478007741089702,0.0,0.0338776334043399,0.0,ZNF215,RandomForestClassifier,8,0.021457047808762703,0.0333513248646673,0.0333513248646673
16,0.7780337373389318,0.0,0.7771930041102303,0.0,0.6982536524982345,0.0,0.8243271081806424,0.0,0.0,0.0,0.8139056950362933,0.0,0.0,0.0,0.7809500925935042,0.0,0.0,0.0,0.1173111183428103,0.0,0.0,0.0,0.0704282494776085,0.0,0.0,0.0,0.0645784227634809,0.0,0.0,0.0,0.0479532629978359,0.0,0.0478007741089702,0.0,0.0338776334043399,0.0,ZNF215,RandomForestClassifier,16,0.02262747536863831,0.036712690926062996,0.036712690926062996
all,0.7780337373389318,0.0,0.7771930041102303,0.0,0.6982536524982345,0.0,0.823389018369147,0.0,0.0,0.0,0.8119152060983029,0.0,0.0,0.0,0.7990526999800402,0.0,0.0,0.0,0.11540701552243,0.0,0.0,0.0,0.0706635167137683,0.0,0.0,0.0,0.067701146062616,0.0,0.0,0.0,0.0479532629978359,0.0,0.0478007741089702,0.0,0.0338776334043399,0.0,ZNF215,RandomForestClassifier,all,0.022862742604798106,0.03472220198807263,0.03472220198807263
2,0.8507975539085978,0.0,0.8541756932820056,0.0,0.9412383803949382,0.0,0.8980388315513463,0.0,0.0,0.0,0.8478137319801492,0.0,0.0,0.0,0.9448995054105218,0.0,0.0,0.0,0.2845660822299164,0.0,0.0,0.0,0.1357268811135704,0.0,0.0,0.0,0.3735858591210925,0.0,0.0,0.0,0.1502876146103703,0.0,0.1288569899153391,0.0,0.3857458195312128,0.0,ZNF683,RandomForestClassifier,2,0.006869891198231309,-0.010696296733552879,-0.010696296733552879
4,0.851985458746902,0.0,0.8494186002386483,0.0,0.9495445607205228,0.0,0.8898281420241616,0.0,0.0,0.0,0.8577122431683736,0.0,0.0,0.0,0.9505347139793552,0.0,0.0,0.0,0.3174685871351258,0.0,0.0,0.0,0.1507236797369534,0.0,0.0,0.0,0.4104608547627424,0.0,0.0,0.0,0.1502876146103703,0.0,0.1288569899153391,0.0,0.3857458195312128,0.0,ZNF683,RandomForestClassifier,4,0.0218666898216143,-0.0007977855453284999,-0.0007977855453284999
8,0.851985458746902,0.0,0.8494186002386483,0.0,0.9495445607205228,0.0,0.8951991116006753,0.0,0.0,0.0,0.862506503801087,0.0,0.0,0.0,0.9499872240654816,0.0,0.0,0.0,0.3216176757831741,0.0,0.0,0.0,0.1501521753153903,0.0,0.0,0.0,0.4237657990874935,0.0,0.0,0.0,0.1502876146103703,0.0,0.1288569899153391,0.0,0.3857458195312128,0.0,ZNF683,RandomForestClassifier,8,0.02129518540005121,0.0039964750873848764,0.0039964750873848764
16,0.8580364219777062,0.0,0.8585100287137021,0.0,0.9498934029243742,0.0,0.899142685671867,0.0,0.0,0.0,0.8629947210638826,0.0,0.0,0.0,0.9504527468521125,0.0,0.0,0.0,0.3192265513712013,0.0,0.0,0.0,0.1511679058578085,0.0,0.0,0.0,0.4394989117464013,0.0,0.0,0.0,0.1502876146103703,0.0,0.1288569899153391,0.0,0.3857458195312128,0.0,ZNF683,RandomForestClassifier,16,0.022310915942469423,0.0044846923501805636,0.0044846923501805636
all,0.8580364219777062,0.0,0.8585100287137021,0.0,0.9498934029243742,0.0,0.8993644263119456,0.0,0.0,0.0,0.8652078686506246,0.0,0.0,0.0,0.9528282744683504,0.0,0.0,0.0,0.310393775929785,0.0,0.0,0.0,0.1484844389462695,0.0,0.0,0.0,0.4430605640678275,0.0,0.0,0.0,0.1502876146103703,0.0,0.1288569899153391,0.0,0.3857458195312128,0.0,ZNF683,RandomForestClassifier,all,0.019627449030930416,0.006697839936922523,0.006697839936922523
2,0.8391107997606314,0.0,0.8398597613145604,0.0,0.829140559674724,0.0,0.8666467068173885,0.0,0.0,0.0,0.8577465417885816,0.0,0.0,0.0,0.8008328172292876,0.0,0.0,0.0,0.1245944374062577,0.0,0.0,0.0,0.1094769569048013,0.0,0.0,0.0,0.2627069366667124,0.0,0.0,0.0,0.0769259202379471,0.0,0.0755087146978017,0.0,0.2008454773692344,0.0,ZNF48,RandomForestClassifier,2,0.03396824220699961,0.017886780474021147,0.017886780474021147
4,0.8391107997606314,0.0,0.8398597613145604,0.0,0.829140559674724,0.0,0.8741259975987776,0.0,0.0,0.0,0.8665470076402724,0.0,0.0,0.0,0.8256056547208449,0.0,0.0,0.0,0.1432618602293429,0.0,0.0,0.0,0.1251514317901134,0.0,0.0,0.0,0.2958608167806663,0.0,0.0,0.0,0.0769259202379471,0.0,0.0755087146978017,0.0,0.2008454773692344,0.0,ZNF48,RandomForestClassifier,4,0.0496427170923117,0.026687246325711955,0.026687246325711955
8,0.8391107997606314,0.0,0.8398597613145604,0.0,0.829140559674724,0.0,0.8753975760903658,0.0,0.0,0.0,0.8677630712549721,0.0,0.0,0.0,0.8307582043298155,0.0,0.0,0.0,0.1622914363220378,0.0,0.0,0.0,0.1434771264464097,0.0,0.0,0.0,0.3482318727918444,0.0,0.0,0.0,0.0769259202379471,0.0,0.0755087146978017,0.0,0.2008454773692344,0.0,ZNF48,RandomForestClassifier,8,0.067968411748608,0.02790330994041168,0.02790330994041168
16,0.8391107997606314,0.0,0.8398597613145604,0.0,0.829140559674724,0.0,0.8792586904495785,0.0,0.0,0.0,0.8712799564745006,0.0,0.0,0.0,0.8665553398998763,0.0,0.0,0.0,0.1653613046537536,0.0,0.0,0.0,0.145943570833942,0.0,0.0,0.0,0.3630461003718672,0.0,0.0,0.0,0.0769259202379471,0.0,0.0755087146978017,0.0,0.2008454773692344,0.0,ZNF48,RandomForestClassifier,16,0.0704348561361403,0.03142019515994021,0.03142019515994021
all,0.8391107997606314,0.0,0.8398597613145604,0.0,0.829140559674724,0.0,0.8845355301009983,0.0,0.0,0.0,0.8766202910430511,0.0,0.0,0.0,0.9219393775440304,0.0,0.0,0.0,0.1760846238430595,0.0,0.0,0.0,0.1547071569788184,0.0,0.0,0.0,0.4147112381923165,0.0,0.0,0.0,0.0769259202379471,0.0,0.0755087146978017,0.0,0.2008454773692344,0.0,ZNF48,RandomForestClassifier,all,0.0791984422810167,0.03676052972849064,0.03676052972849064
2,0.5434036870400943,0.0,0.5540983464705715,0.0,0.8461044745057232,0.0,0.5670465242293469,0.0,0.0,0.0,0.5691056257362759,0.0,0.0,0.0,0.8414765094899425,0.0,0.0,0.0,0.0565850944210172,0.0,0.0,0.0,0.051959857634092,0.0,0.0,0.0,0.0965524135687149,0.0,0.0,0.0,0.0444246307761549,0.0,0.0447253626140827,0.0,0.0879841025573494,0.0,ZNF35,RandomForestClassifier,2,0.0072344950200093,-0.0758009551397657,-0.0758009551397657
4,0.5434036870400943,0.0,0.5540983464705715,0.0,0.8461044745057232,0.0,0.5671228651384143,0.0,0.0,0.0,0.5630824330050724,0.0,0.0,0.0,0.6920761809753958,0.0,0.0,0.0,0.066801419967378,0.0,0.0,0.0,0.0610421352943479,0.0,0.0,0.0,0.0591901438542717,0.0,0.0,0.0,0.0444246307761549,0.0,0.0447253626140827,0.0,0.0879841025573494,0.0,ZNF35,RandomForestClassifier,4,0.0163167726802652,-0.08182414787096914,-0.08182414787096914
8,0.6468410969846782,0.0,0.6449065808760416,0.0,0.6206066029703907,0.0,0.6792819386400646,0.0,0.0,0.0,0.6717567872084179,0.0,0.0,0.0,0.6521160877529433,0.0,0.0,0.0,0.0748813455273517,0.0,0.0,0.0,0.0683082561991497,0.0,0.0,0.0,0.0428821530037307,0.0,0.0,0.0,0.0444246307761549,0.0,0.0447253626140827,0.0,0.0879841025573494,0.0,ZNF35,RandomForestClassifier,8,0.023582893585066995,0.026850206332376336,0.026850206332376336
16,0.6468410969846782,0.0,0.6449065808760416,0.0,0.6206066029703907,0.0,0.6935116531801978,0.0,0.0,0.0,0.6860423475142614,0.0,0.0,0.0,0.8486007137881512,0.0,0.0,0.0,0.0773527206425984,0.0,0.0,0.0,0.0706300097300707,0.0,0.0,0.0,0.1378401796371045,0.0,0.0,0.0,0.0444246307761549,0.0,0.0447253626140827,0.0,0.0879841025573494,0.0,ZNF35,RandomForestClassifier,16,0.025904647115988007,0.04113576663821983,0.04113576663821983
all,0.6468410969846782,0.0,0.6449065808760416,0.0,0.6206066029703907,0.0,0.6944909694267093,0.0,0.0,0.0,0.6867668676163765,0.0,0.0,0.0,0.872018059700209,0.0,0.0,0.0,0.0770543552047909,0.0,0.0,0.0,0.0702478862483806,0.0,0.0,0.0,0.1805432183069182,0.0,0.0,0.0,0.0444246307761549,0.0,0.0447253626140827,0.0,0.0879841025573494,0.0,ZNF35,RandomForestClassifier,all,0.025522523634297904,0.04186028674033493,0.04186028674033493
2,0.7928145388502316,0.0,0.7876371836410114,0.0,0.7008581367763532,0.0,0.8245042133945214,0.0,0.0,0.0,0.8152200904526332,0.0,0.0,0.0,0.7534508006191479,0.0,0.0,0.0,0.0810741403222193,0.0,0.0,0.0,0.0719342627133706,0.0,0.0,0.0,0.3923431940638018,0.0,0.0,0.0,0.0465775767302019,0.0,0.0462613962978667,0.0,0.4109316136552977,0.0,ZNF676,RandomForestClassifier,2,0.025672866415503898,0.027582906811621788,0.027582906811621788
4,0.7928145388502316,0.0,0.7876371836410114,0.0,0.7008581367763532,0.0,0.839933479759711,0.0,0.0,0.0,0.8327347540984698,0.0,0.0,0.0,0.8398866048109844,0.0,0.0,0.0,0.1180173173191126,0.0,0.0,0.0,0.1128546993604255,0.0,0.0,0.0,0.3732277005054882,0.0,0.0,0.0,0.0465775767302019,0.0,0.0462613962978667,0.0,0.4109316136552977,0.0,ZNF676,RandomForestClassifier,4,0.0665933030625588,0.045097570457458325,0.045097570457458325
8,0.7928145388502316,0.0,0.7876371836410114,0.0,0.7008581367763532,0.0,0.8432469315900171,0.0,0.0,0.0,0.831719822009293,0.0,0.0,0.0,0.8410075425398182,0.0,0.0,0.0,0.1290032565019214,0.0,0.0,0.0,0.122220253259957,0.0,0.0,0.0,0.4984148086542668,0.0,0.0,0.0,0.0465775767302019,0.0,0.0462613962978667,0.0,0.4109316136552977,0.0,ZNF676,RandomForestClassifier,8,0.0759588569620903,0.044082638368281524,0.044082638368281524
16,0.7928145388502316,0.0,0.7876371836410114,0.0,0.7008581367763532,0.0,0.8395206554651276,0.0,0.0,0.0,0.8274757084007739,0.0,0.0,0.0,0.8184240542126698,0.0,0.0,0.0,0.1271878648540217,0.0,0.0,0.0,0.1226540974787835,0.0,0.0,0.0,0.5124571914704064,0.0,0.0,0.0,0.0465775767302019,0.0,0.0462613962978667,0.0,0.4109316136552977,0.0,ZNF676,RandomForestClassifier,16,0.0763927011809168,0.03983852475976246,0.03983852475976246
all,0.7928145388502316,0.0,0.7876371836410114,0.0,0.7008581367763532,0.0,0.8380878403953553,0.0,0.0,0.0,0.8248016508147142,0.0,0.0,0.0,0.8171724606871265,0.0,0.0,0.0,0.1258299103084902,0.0,0.0,0.0,0.121668005177403,0.0,0.0,0.0,0.5132769358332525,0.0,0.0,0.0,0.0465775767302019,0.0,0.0462613962978667,0.0,0.4109316136552977,0.0,ZNF676,RandomForestClassifier,all,0.0754066088795363,0.03716446717370281,0.03716446717370281
2,0.845717663612359,0.0,0.8617458246386102,0.0,0.9843337744515656,0.0,0.8656952391947981,0.0,0.0,0.0,0.8690671130336741,0.0,0.0,0.0,0.987363473163272,0.0,0.0,0.0,0.1617504610022228,0.0,0.0,0.0,0.1408467441547381,0.0,0.0,0.0,0.5748475574694886,0.0,0.0,0.0,0.1188964555666253,0.0,0.1303018152383946,0.0,0.5365567608199278,0.0,USF3,RandomForestClassifier,2,0.01054492891634351,0.00507979444840978,0.00507979444840978
4,0.8486134612912146,0.0,0.8639873185852643,0.0,0.985484673242361,0.0,0.8717886423785636,0.0,0.0,0.0,0.8742954262346507,0.0,0.0,0.0,0.987618956488392,0.0,0.0,0.0,0.1732713983826641,0.0,0.0,0.0,0.1451378246265924,0.0,0.0,0.0,0.5746797829713091,0.0,0.0,0.0,0.1188964555666253,0.0,0.1303018152383946,0.0,0.5365567608199278,0.0,USF3,RandomForestClassifier,4,0.01483600938819779,0.010308107649386389,0.010308107649386389
8,0.8486134612912146,0.0,0.8639873185852643,0.0,0.985484673242361,0.0,0.8737359094059899,0.0,0.0,0.0,0.8770991480055302,0.0,0.0,0.0,0.988866914665832,0.0,0.0,0.0,0.1894586553788932,0.0,0.0,0.0,0.1581914313736992,0.0,0.0,0.0,0.6448399145887862,0.0,0.0,0.0,0.1188964555666253,0.0,0.1303018152383946,0.0,0.5365567608199278,0.0,USF3,RandomForestClassifier,8,0.027889616135304607,0.013111829420265897,0.013111829420265897
16,0.8486134612912146,0.0,0.8639873185852643,0.0,0.985484673242361,0.0,0.8763028384956772,0.0,0.0,0.0,0.8786566141270498,0.0,0.0,0.0,0.9893233898258016,0.0,0.0,0.0,0.1996250535878535,0.0,0.0,0.0,0.1627826137504918,0.0,0.0,0.0,0.6437487365441564,0.0,0.0,0.0,0.1188964555666253,0.0,0.1303018152383946,0.0,0.5365567608199278,0.0,USF3,RandomForestClassifier,16,0.0324807985120972,0.014669295541785421,0.014669295541785421
all,0.8486134612912146,0.0,0.8639873185852643,0.0,0.985484673242361,0.0,0.8748834295675737,0.0,0.0,0.0,0.8776976815081866,0.0,0.0,0.0,0.9895753666759424,0.0,0.0,0.0,0.200320604265187,0.0,0.0,0.0,0.1664706813535124,0.0,0.0,0.0,0.6583389998022041,0.0,0.0,0.0,0.1188964555666253,0.0,0.1303018152383946,0.0,0.5365567608199278,0.0,USF3,RandomForestClassifier,all,0.0361688661151178,0.01371036292292227,0.01371036292292227
2,0.8784363532993456,0.0,0.8820898567055045,0.0,0.5507023903770074,0.0,0.8872202606027839,0.0,0.0,0.0,0.8900232501184896,0.0,0.0,0.0,0.549119650683974,0.0,0.0,0.0,0.251056363626094,0.0,0.0,0.0,0.2580440008000639,0.0,0.0,0.0,0.0160324993436778,0.0,0.0,0.0,0.1847441726151616,0.0,0.1917570490813416,0.0,0.0135353372329354,0.0,ZBED9,RandomForestClassifier,2,0.06628695171872229,-0.006967743720388886,-0.006967743720388886
4,0.8919495943792345,0.0,0.8969909938388785,0.0,0.532772835527692,0.0,0.9118567634047526,0.0,0.0,0.0,0.9157686517995328,0.0,0.0,0.0,0.5438589374778554,0.0,0.0,0.0,0.291070325965216,0.0,0.0,0.0,0.2992976934381562,0.0,0.0,0.0,0.0150375714375912,0.0,0.0,0.0,0.1847441726151616,0.0,0.1917570490813416,0.0,0.0135353372329354,0.0,ZBED9,RandomForestClassifier,4,0.1075406443568146,0.018777657960654337,0.018777657960654337
8,0.8919495943792345,0.0,0.8969909938388785,0.0,0.532772835527692,0.0,0.9155361398193222,0.0,0.0,0.0,0.9190396119666048,0.0,0.0,0.0,0.5505371437257743,0.0,0.0,0.0,0.3178423058316571,0.0,0.0,0.0,0.3241424853090169,0.0,0.0,0.0,0.0146558047272419,0.0,0.0,0.0,0.1847441726151616,0.0,0.1917570490813416,0.0,0.0135353372329354,0.0,ZBED9,RandomForestClassifier,8,0.1323854362276753,0.022048618127726294,0.022048618127726294
16,0.8919495943792345,0.0,0.8969909938388785,0.0,0.532772835527692,0.0,0.9127274656227812,0.0,0.0,0.0,0.9165123534124804,0.0,0.0,0.0,0.5538219254356078,0.0,0.0,0.0,0.3206522060907549,0.0,0.0,0.0,0.326202792767321,0.0,0.0,0.0,0.0140949054055063,0.0,0.0,0.0,0.1847441726151616,0.0,0.1917570490813416,0.0,0.0135353372329354,0.0,ZBED9,RandomForestClassifier,16,0.1344457436859794,0.019521359573601904,0.019521359573601904
all,0.8919495943792345,0.0,0.8969909938388785,0.0,0.532772835527692,0.0,0.9124380946561484,0.0,0.0,0.0,0.916226716822213,0.0,0.0,0.0,0.5520222293365752,0.0,0.0,0.0,0.3199132372192504,0.0,0.0,0.0,0.3257789928714171,0.0,0.0,0.0,0.0141022270340449,0.0,0.0,0.0,0.1847441726151616,0.0,0.1917570490813416,0.0,0.0135353372329354,0.0,ZBED9,RandomForestClassifier,all,0.13402194379007548,0.019235722983334536,0.019235722983334536
2,0.927608133583172,0.0,0.8849357565170654,0.0,0.6638499054820416,0.0,0.9468805377307964,0.0,0.0,0.0,0.8959228030099436,0.0,0.0,0.0,0.673331190926276,0.0,0.0,0.0,0.8245007080425495,0.0,0.0,0.0,0.6880084304869343,0.0,0.0,0.0,0.2987179898165892,0.0,0.0,0.0,0.7949432261234772,0.0,0.6952601782441742,0.0,0.3060986167103973,0.0,ZFP3,RandomForestClassifier,2,-0.0072517477572399125,-0.030385662456328788,-0.030385662456328788
4,0.9308427224077702,0.0,0.8948257054555228,0.0,0.6337557655954631,0.0,0.9479379646295536,0.0,0.0,0.0,0.9065086132760012,0.0,0.0,0.0,0.6977009451795843,0.0,0.0,0.0,0.8342560506999358,0.0,0.0,0.0,0.6995398333568863,0.0,0.0,0.0,0.2990901247177247,0.0,0.0,0.0,0.7949432261234772,0.0,0.6952601782441742,0.0,0.3060986167103973,0.0,ZFP3,RandomForestClassifier,4,0.004279655112712111,-0.01979985219027125,-0.01979985219027125
8,0.9447063235789244,0.0,0.9263084654662724,0.0,0.687180718336484,0.0,0.9616205440667348,0.0,0.0,0.0,0.9404327600107496,0.0,0.0,0.0,0.7387289224952742,0.0,0.0,0.0,0.8539919936382763,0.0,0.0,0.0,0.74803053991048,0.0,0.0,0.0,0.3299190996139655,0.0,0.0,0.0,0.7949432261234772,0.0,0.6952601782441742,0.0,0.3060986167103973,0.0,ZFP3,RandomForestClassifier,8,0.052770361666305776,0.014124294544477167,0.014124294544477167
16,0.9447063235789244,0.0,0.9263084654662724,0.0,0.687180718336484,0.0,0.961626034739694,0.0,0.0,0.0,0.9443864283794678,0.0,0.0,0.0,0.7678521739130435,0.0,0.0,0.0,0.8537863359130218,0.0,0.0,0.0,0.746752991249689,0.0,0.0,0.0,0.3842184451524636,0.0,0.0,0.0,0.7949432261234772,0.0,0.6952601782441742,0.0,0.3060986167103973,0.0,ZFP3,RandomForestClassifier,16,0.05149281300551478,0.01807796291319541,0.01807796291319541
all,0.9447063235789244,0.0,0.9263084654662724,0.0,0.687180718336484,0.0,0.9644960514034956,0.0,0.0,0.0,0.939860454178984,0.0,0.0,0.0,0.800169754253308,0.0,0.0,0.0,0.8552857754383948,0.0,0.0,0.0,0.7501697773986337,0.0,0.0,0.0,0.3892552235482561,0.0,0.0,0.0,0.7949432261234772,0.0,0.6952601782441742,0.0,0.3060986167103973,0.0,ZFP3,RandomForestClassifier,all,0.054909599154459476,0.013551988712711571,0.013551988712711571
2,0.7862023518055777,0.0,0.7919016126853068,0.0,0.9569957879149588,0.0,0.8185747020395266,0.0,0.0,0.0,0.8192037616813661,0.0,0.0,0.0,0.9554753136119994,0.0,0.0,0.0,0.2427595430278069,0.0,0.0,0.0,0.227642997631532,0.0,0.0,0.0,0.5319585338772449,0.0,0.0,0.0,0.1963843594828412,0.0,0.2024361257716932,0.0,0.5357449389197961,0.0,ZNF732,RandomForestClassifier,2,0.025206871859838803,-0.02048287521110903,-0.02048287521110903
4,0.7862023518055777,0.0,0.7919016126853068,0.0,0.9569957879149588,0.0,0.8209265863800764,0.0,0.0,0.0,0.8193323899418278,0.0,0.0,0.0,0.9556408984955632,0.0,0.0,0.0,0.2559888854256832,0.0,0.0,0.0,0.2346622557158741,0.0,0.0,0.0,0.5542566947493232,0.0,0.0,0.0,0.1963843594828412,0.0,0.2024361257716932,0.0,0.5357449389197961,0.0,ZNF732,RandomForestClassifier,4,0.03222612994418089,-0.02035424695064736,-0.02035424695064736
8,0.827938979966732,0.0,0.8396866368924751,0.0,0.9359687345164632,0.0,0.8539167834161181,0.0,0.0,0.0,0.8604477008819666,0.0,0.0,0.0,0.958800726881672,0.0,0.0,0.0,0.3093863262194594,0.0,0.0,0.0,0.2880812662903028,0.0,0.0,0.0,0.5338768789677032,0.0,0.0,0.0,0.1963843594828412,0.0,0.2024361257716932,0.0,0.5357449389197961,0.0,ZNF732,RandomForestClassifier,8,0.08564514051860958,0.020761063989491513,0.020761063989491513
16,0.827938979966732,0.0,0.8396866368924751,0.0,0.9359687345164632,0.0,0.859641657472059,0.0,0.0,0.0,0.8638334970913868,0.0,0.0,0.0,0.9601858947795144,0.0,0.0,0.0,0.3151636524256314,0.0,0.0,0.0,0.2912961898876522,0.0,0.0,0.0,0.5623218483912326,0.0,0.0,0.0,0.1963843594828412,0.0,0.2024361257716932,0.0,0.5357449389197961,0.0,ZNF732,RandomForestClassifier,16,0.08886006411595901,0.024146860198911657,0.024146860198911657
all,0.827938979966732,0.0,0.8396866368924751,0.0,0.9359687345164632,0.0,0.8579918868091421,0.0,0.0,0.0,0.8610518686432727,0.0,0.0,0.0,0.9600116385523172,0.0,0.0,0.0,0.3080842203086117,0.0,0.0,0.0,0.2859736939841852,0.0,0.0,0.0,0.5720029955078487,0.0,0.0,0.0,0.1963843594828412,0.0,0.2024361257716932,0.0,0.5357449389197961,0.0,ZNF732,RandomForestClassifier,all,0.083537568212492,0.02136523175079752,0.02136523175079752
2,0.9465423450603512,0.0,0.9483273985687504,0.0,0.8587105280143074,0.0,0.9490046795230364,0.0,0.0,0.0,0.9504596125140188,0.0,0.0,0.0,0.8616961658703869,0.0,0.0,0.0,0.2340963583266,0.0,0.0,0.0,0.2450081687300901,0.0,0.0,0.0,0.0411767972693915,0.0,0.0,0.0,0.214286290474676,0.0,0.2283921596378697,0.0,0.0408551036358716,0.0,ZNF384,RandomForestClassifier,2,0.016616009092220385,0.002132213945268413,0.002132213945268413
4,0.9465423450603512,0.0,0.9483273985687504,0.0,0.8587105280143074,0.0,0.955191764032531,0.0,0.0,0.0,0.9567295562422636,0.0,0.0,0.0,0.8790972188950991,0.0,0.0,0.0,0.2452449410783573,0.0,0.0,0.0,0.2565875083566029,0.0,0.0,0.0,0.0436572965952711,0.0,0.0,0.0,0.214286290474676,0.0,0.2283921596378697,0.0,0.0408551036358716,0.0,ZNF384,RandomForestClassifier,4,0.028195348718733165,0.008402157673513266,0.008402157673513266
8,0.9465423450603512,0.0,0.9483273985687504,0.0,0.8587105280143074,0.0,0.9611677840521602,0.0,0.0,0.0,0.9624292469937672,0.0,0.0,0.0,0.8885548423760173,0.0,0.0,0.0,0.2869823582958876,0.0,0.0,0.0,0.2992967391313598,0.0,0.0,0.0,0.0476898455764497,0.0,0.0,0.0,0.214286290474676,0.0,0.2283921596378697,0.0,0.0408551036358716,0.0,ZNF384,RandomForestClassifier,8,0.07090457949349008,0.014101848425016827,0.014101848425016827
16,0.9465423450603512,0.0,0.9483273985687504,0.0,0.8587105280143074,0.0,0.963823861978841,0.0,0.0,0.0,0.965167157537095,0.0,0.0,0.0,0.8898301445832666,0.0,0.0,0.0,0.2950695428813769,0.0,0.0,0.0,0.3096915233981027,0.0,0.0,0.0,0.048375735255663,0.0,0.0,0.0,0.214286290474676,0.0,0.2283921596378697,0.0,0.0408551036358716,0.0,ZNF384,RandomForestClassifier,16,0.08129936376023297,0.016839758968344665,0.016839758968344665
