Count,roc_auc_train_H_PWM,roc_auc_train_H_PWM_di,roc_auc_test_H_PWM,roc_auc_test_H_PWM_di,roc_auc_test_M_PWM,roc_auc_test_M_PWM_di,roc_auc_train_H,mean_auc_train_H,median_auc_train_H,std_auc_train_H,roc_auc_test_H,mean_auc_test_H,median_auc_test_H,std_auc_test_H,roc_auc_test_M,mean_auc_test_M,median_auc_test_M,std_auc_test_M,pr_auc_train_H,mean_pr_auc_train_H,median_pr_auc_train_H,std_pr_auc_train_H,pr_auc_test_H,mean_pr_auc_test_H,median_pr_auc_test_H,std_pr_auc_test_H,pr_auc_test_M,mean_pr_auc_test_M,median_pr_auc_test_M,std_pr_auc_test_M,pr_auc_train_H_PWM,pr_auc_train_H_PWM_di,pr_auc_test_H_PWM,pr_auc_test_H_PWM_di,pr_auc_test_M_PWM,pr_auc_test_M_PWM_di,TF_name,Model,PWM,PR_delta_H,ROC_delta_H,dLR
16,0.8124372627296406,0.0,0.8146401707447745,0.0,0.8380834768648607,0.0,0.830734643379906,0.0,0.0,0.0,0.824716329908638,0.0,0.0,0.0,0.8546491134082108,0.0,0.0,0.0,0.1877048834112544,0.0,0.0,0.0,0.1750561328809597,0.0,0.0,0.0,0.6043981702494566,0.0,0.0,0.0,0.1304286017462729,0.0,0.1414996347933989,0.0,0.5980403518975366,0.0,JRK,RandomForestClassifier,16,0.03355649808756081,0.010076159163863507,0.010076159163863507
all,0.8124372627296406,0.0,0.8146401707447745,0.0,0.8380834768648607,0.0,0.8264182071510654,0.0,0.0,0.0,0.822107092542477,0.0,0.0,0.0,0.8477110910509246,0.0,0.0,0.0,0.1858261493344234,0.0,0.0,0.0,0.173891459009032,0.0,0.0,0.0,0.6030156411841767,0.0,0.0,0.0,0.1304286017462729,0.0,0.1414996347933989,0.0,0.5980403518975366,0.0,JRK,RandomForestClassifier,all,0.03239182421563311,0.007466921797702586,0.007466921797702586
2,0.6761930483417756,0.0,0.6565853694993622,0.0,0.8728938448346548,0.0,0.7490117753890084,0.0,0.0,0.0,0.6686869469467475,0.0,0.0,0.0,0.8599458171501272,0.0,0.0,0.0,0.1490699907570017,0.0,0.0,0.0,0.0584351116065836,0.0,0.0,0.0,0.1565967441617345,0.0,0.0,0.0,0.0860939565239156,0.0,0.0543840008254752,0.0,0.1628927104081031,0.0,RORB,RandomForestClassifier,2,0.004051110781108404,0.01210157744738527,0.01210157744738527
4,0.6761930483417756,0.0,0.6565853694993622,0.0,0.8728938448346548,0.0,0.7430680701058874,0.0,0.0,0.0,0.6617835469148596,0.0,0.0,0.0,0.8687473829519946,0.0,0.0,0.0,0.1694219668997741,0.0,0.0,0.0,0.0618201662774989,0.0,0.0,0.0,0.1876113704549219,0.0,0.0,0.0,0.0860939565239156,0.0,0.0543840008254752,0.0,0.1628927104081031,0.0,RORB,RandomForestClassifier,4,0.007436165452023705,0.00519817741549744,0.00519817741549744
8,0.6761930483417756,0.0,0.6565853694993622,0.0,0.8728938448346548,0.0,0.7496936416649479,0.0,0.0,0.0,0.663700872927296,0.0,0.0,0.0,0.8742345787957242,0.0,0.0,0.0,0.1690054846179273,0.0,0.0,0.0,0.0631744510216096,0.0,0.0,0.0,0.199633095645501,0.0,0.0,0.0,0.0860939565239156,0.0,0.0543840008254752,0.0,0.1628927104081031,0.0,RORB,RandomForestClassifier,8,0.008790450196134399,0.007115503427933767,0.007115503427933767
16,0.6761930483417756,0.0,0.6565853694993622,0.0,0.8728938448346548,0.0,0.750766645862408,0.0,0.0,0.0,0.6768540736607143,0.0,0.0,0.0,0.8840858986448596,0.0,0.0,0.0,0.1810164927043852,0.0,0.0,0.0,0.0666740668123157,0.0,0.0,0.0,0.2116082730783703,0.0,0.0,0.0,0.0860939565239156,0.0,0.0543840008254752,0.0,0.1628927104081031,0.0,RORB,RandomForestClassifier,16,0.012290065986840508,0.02026870416135207,0.02026870416135207
all,0.6761930483417756,0.0,0.6565853694993622,0.0,0.8728938448346548,0.0,0.74127762702875,0.0,0.0,0.0,0.6731290856186224,0.0,0.0,0.0,0.8848113351958466,0.0,0.0,0.0,0.176900170727322,0.0,0.0,0.0,0.0673704546391258,0.0,0.0,0.0,0.2123835457150317,0.0,0.0,0.0,0.0860939565239156,0.0,0.0543840008254752,0.0,0.1628927104081031,0.0,RORB,RandomForestClassifier,all,0.012986453813650607,0.0165437161192602,0.0165437161192602
2,0.7423103754168888,0.0,0.7613288871804728,0.0,0.825639891658972,0.0,0.7631546214474069,0.0,0.0,0.0,0.7665412834277183,0.0,0.0,0.0,0.8272588414896891,0.0,0.0,0.0,0.2376196285120799,0.0,0.0,0.0,0.2206311418606802,0.0,0.0,0.0,0.3135321808178596,0.0,0.0,0.0,0.1699480031033096,0.0,0.1888493464438903,0.0,0.2896997411527536,0.0,ZNF57,RandomForestClassifier,2,0.03178179541678991,0.005212396247245565,0.005212396247245565
4,0.7423103754168888,0.0,0.7613288871804728,0.0,0.825639891658972,0.0,0.7643394889089021,0.0,0.0,0.0,0.76573007343706,0.0,0.0,0.0,0.8331325035395506,0.0,0.0,0.0,0.245180869489493,0.0,0.0,0.0,0.2232768731577178,0.0,0.0,0.0,0.3180838574132095,0.0,0.0,0.0,0.1699480031033096,0.0,0.1888493464438903,0.0,0.2896997411527536,0.0,ZNF57,RandomForestClassifier,4,0.03442752671382751,0.004401186256587253,0.004401186256587253
8,0.7423103754168888,0.0,0.7613288871804728,0.0,0.825639891658972,0.0,0.7684125796825044,0.0,0.0,0.0,0.7730190194386959,0.0,0.0,0.0,0.8484782960911049,0.0,0.0,0.0,0.2676481674524548,0.0,0.0,0.0,0.2449935374714865,0.0,0.0,0.0,0.3461746628027443,0.0,0.0,0.0,0.1699480031033096,0.0,0.1888493464438903,0.0,0.2896997411527536,0.0,ZNF57,RandomForestClassifier,8,0.05614419102759621,0.01169013225822313,0.01169013225822313
16,0.7423103754168888,0.0,0.7613288871804728,0.0,0.825639891658972,0.0,0.7706080306663211,0.0,0.0,0.0,0.7799138305718079,0.0,0.0,0.0,0.8542978442597723,0.0,0.0,0.0,0.2700128813285942,0.0,0.0,0.0,0.2481415016785533,0.0,0.0,0.0,0.3508801344306596,0.0,0.0,0.0,0.1699480031033096,0.0,0.1888493464438903,0.0,0.2896997411527536,0.0,ZNF57,RandomForestClassifier,16,0.059292155234663024,0.018584943391335096,0.018584943391335096
all,0.7423103754168888,0.0,0.7613288871804728,0.0,0.825639891658972,0.0,0.7688707087186757,0.0,0.0,0.0,0.7776342950623298,0.0,0.0,0.0,0.8500266075715605,0.0,0.0,0.0,0.2696493178461123,0.0,0.0,0.0,0.247795239897615,0.0,0.0,0.0,0.3523476516446785,0.0,0.0,0.0,0.1699480031033096,0.0,0.1888493464438903,0.0,0.2896997411527536,0.0,ZNF57,RandomForestClassifier,all,0.058945893453724724,0.01630540788185708,0.01630540788185708
2,0.8136210230207166,0.0,0.8106163828418665,0.0,0.8362578446455665,0.0,0.8179808919644784,0.0,0.0,0.0,0.8139072458353904,0.0,0.0,0.0,0.8341432757907246,0.0,0.0,0.0,0.0894708927978792,0.0,0.0,0.0,0.0846752904511722,0.0,0.0,0.0,0.1371106406197001,0.0,0.0,0.0,0.0828406628878511,0.0,0.0827745586985445,0.0,0.1452441000512668,0.0,ZBED5,RandomForestClassifier,2,0.001900731752627699,0.00329086299352388,0.00329086299352388
4,0.8136210230207166,0.0,0.8106163828418665,0.0,0.8362578446455665,0.0,0.8226075231909779,0.0,0.0,0.0,0.8170267048881548,0.0,0.0,0.0,0.8418294623815638,0.0,0.0,0.0,0.0987475686631074,0.0,0.0,0.0,0.0919468385593168,0.0,0.0,0.0,0.1360103382627182,0.0,0.0,0.0,0.0828406628878511,0.0,0.0827745586985445,0.0,0.1452441000512668,0.0,ZBED5,RandomForestClassifier,4,0.009172279860772306,0.006410322046288219,0.006410322046288219
8,0.8136210230207166,0.0,0.8106163828418665,0.0,0.8362578446455665,0.0,0.8302902808024021,0.0,0.0,0.0,0.8248963192893493,0.0,0.0,0.0,0.8145931203514095,0.0,0.0,0.0,0.1261531428516687,0.0,0.0,0.0,0.1209456984545832,0.0,0.0,0.0,0.0657644870657457,0.0,0.0,0.0,0.0828406628878511,0.0,0.0827745586985445,0.0,0.1452441000512668,0.0,ZBED5,RandomForestClassifier,8,0.0381711397560387,0.01427993644748271,0.01427993644748271
16,0.8136210230207166,0.0,0.8106163828418665,0.0,0.8362578446455665,0.0,0.8332206563633611,0.0,0.0,0.0,0.828596075173921,0.0,0.0,0.0,0.8261453659985782,0.0,0.0,0.0,0.1435116397056093,0.0,0.0,0.0,0.1368770741738328,0.0,0.0,0.0,0.0710833976525667,0.0,0.0,0.0,0.0828406628878511,0.0,0.0827745586985445,0.0,0.1452441000512668,0.0,ZBED5,RandomForestClassifier,16,0.0541025154752883,0.01797969233205443,0.01797969233205443
all,0.8136210230207166,0.0,0.8106163828418665,0.0,0.8362578446455665,0.0,0.8357160684859608,0.0,0.0,0.0,0.8304699523943355,0.0,0.0,0.0,0.8289177519124873,0.0,0.0,0.0,0.1511866751070614,0.0,0.0,0.0,0.1430671698654457,0.0,0.0,0.0,0.0827140006382324,0.0,0.0,0.0,0.0828406628878511,0.0,0.0827745586985445,0.0,0.1452441000512668,0.0,ZBED5,RandomForestClassifier,all,0.06029261116690121,0.019853569552468975,0.019853569552468975
2,0.757104507742292,0.0,0.7578508606971778,0.0,0.9381168731249064,0.0,0.7866821929043363,0.0,0.0,0.0,0.7675697889336281,0.0,0.0,0.0,0.9238918120769968,0.0,0.0,0.0,0.0545341827389187,0.0,0.0,0.0,0.0410668782779605,0.0,0.0,0.0,0.1192447960120243,0.0,0.0,0.0,0.0354216412120902,0.0,0.0335157907709824,0.0,0.1131349572159646,0.0,LEUTX,RandomForestClassifier,2,0.007551087506978103,0.009718928236450375,0.009718928236450375
4,0.757104507742292,0.0,0.7578508606971778,0.0,0.9381168731249064,0.0,0.7920798201541692,0.0,0.0,0.0,0.7733980276509075,0.0,0.0,0.0,0.9280791524083856,0.0,0.0,0.0,0.0601407079328285,0.0,0.0,0.0,0.0415153310720522,0.0,0.0,0.0,0.129628238823373,0.0,0.0,0.0,0.0354216412120902,0.0,0.0335157907709824,0.0,0.1131349572159646,0.0,LEUTX,RandomForestClassifier,4,0.0079995403010698,0.015547166953729707,0.015547166953729707
8,0.757104507742292,0.0,0.7578508606971778,0.0,0.9381168731249064,0.0,0.7957310214013528,0.0,0.0,0.0,0.7766692429950907,0.0,0.0,0.0,0.933705363397098,0.0,0.0,0.0,0.0658594867278009,0.0,0.0,0.0,0.0423977372559297,0.0,0.0,0.0,0.1319248323959365,0.0,0.0,0.0,0.0354216412120902,0.0,0.0335157907709824,0.0,0.1131349572159646,0.0,LEUTX,RandomForestClassifier,8,0.0088819464849473,0.018818382297912883,0.018818382297912883
16,0.757104507742292,0.0,0.7578508606971778,0.0,0.9381168731249064,0.0,0.8000780188798424,0.0,0.0,0.0,0.7836638066894679,0.0,0.0,0.0,0.93243589646032,0.0,0.0,0.0,0.0651857223719695,0.0,0.0,0.0,0.0440846181772606,0.0,0.0,0.0,0.1305695204132964,0.0,0.0,0.0,0.0354216412120902,0.0,0.0335157907709824,0.0,0.1131349572159646,0.0,LEUTX,RandomForestClassifier,16,0.010568827406278201,0.025812945992290115,0.025812945992290115
all,0.757104507742292,0.0,0.7578508606971778,0.0,0.9381168731249064,0.0,0.7985379752863049,0.0,0.0,0.0,0.7843865470452729,0.0,0.0,0.0,0.9326144364508204,0.0,0.0,0.0,0.0608460736342107,0.0,0.0,0.0,0.0450215181092969,0.0,0.0,0.0,0.1359596124585547,0.0,0.0,0.0,0.0354216412120902,0.0,0.0335157907709824,0.0,0.1131349572159646,0.0,LEUTX,RandomForestClassifier,all,0.011505727338314502,0.02653568634809511,0.02653568634809511
2,0.8927092424894211,0.0,0.8728629150502106,0.0,0.9438793017500812,0.0,0.9076124980806524,0.0,0.0,0.0,0.8898742862497419,0.0,0.0,0.0,0.9511855407231709,0.0,0.0,0.0,0.3867944825685072,0.0,0.0,0.0,0.3769127614393142,0.0,0.0,0.0,0.4272278618832021,0.0,0.0,0.0,0.3125369946128026,0.0,0.3116265801823472,0.0,0.3617171595719241,0.0,KDM2A,RandomForestClassifier,2,0.065286181256967,0.017011371199531222,0.017011371199531222
4,0.8927092424894211,0.0,0.8728629150502106,0.0,0.9438793017500812,0.0,0.9133403797857572,0.0,0.0,0.0,0.894582769097946,0.0,0.0,0.0,0.9596191626878924,0.0,0.0,0.0,0.407480279219399,0.0,0.0,0.0,0.3996192562593364,0.0,0.0,0.0,0.4479485331964743,0.0,0.0,0.0,0.3125369946128026,0.0,0.3116265801823472,0.0,0.3617171595719241,0.0,KDM2A,RandomForestClassifier,4,0.08799267607698924,0.021719854047735354,0.021719854047735354
8,0.8927092424894211,0.0,0.8728629150502106,0.0,0.9438793017500812,0.0,0.9149810514506952,0.0,0.0,0.0,0.8971205526712388,0.0,0.0,0.0,0.964281751346488,0.0,0.0,0.0,0.4316847334987272,0.0,0.0,0.0,0.423450157129525,0.0,0.0,0.0,0.4710440889041251,0.0,0.0,0.0,0.3125369946128026,0.0,0.3116265801823472,0.0,0.3617171595719241,0.0,KDM2A,RandomForestClassifier,8,0.11182357694717782,0.024257637621028172,0.024257637621028172
16,0.8927092424894211,0.0,0.8728629150502106,0.0,0.9438793017500812,0.0,0.9155091586508678,0.0,0.0,0.0,0.8990226522198191,0.0,0.0,0.0,0.967632961704246,0.0,0.0,0.0,0.4474719804980064,0.0,0.0,0.0,0.4365441665223373,0.0,0.0,0.0,0.4847268678697961,0.0,0.0,0.0,0.3125369946128026,0.0,0.3116265801823472,0.0,0.3617171595719241,0.0,KDM2A,RandomForestClassifier,16,0.12491758633999012,0.02615973716960851,0.02615973716960851
all,0.8927092424894211,0.0,0.8728629150502106,0.0,0.9438793017500812,0.0,0.9175783467319688,0.0,0.0,0.0,0.9020590258549668,0.0,0.0,0.0,0.9674489353682622,0.0,0.0,0.0,0.4597241272691461,0.0,0.0,0.0,0.4482644586890956,0.0,0.0,0.0,0.4831737210636486,0.0,0.0,0.0,0.3125369946128026,0.0,0.3116265801823472,0.0,0.3617171595719241,0.0,KDM2A,RandomForestClassifier,all,0.1366378785067484,0.029196110804756148,0.029196110804756148
2,0.8486134612912146,0.0,0.8639873185852643,0.0,0.985484673242361,0.0,0.868355039228517,0.0,0.0,0.0,0.8722089926042444,0.0,0.0,0.0,0.9874187891729928,0.0,0.0,0.0,0.1586808016567053,0.0,0.0,0.0,0.1410940675053203,0.0,0.0,0.0,0.5778474338796595,0.0,0.0,0.0,0.1168484006307596,0.0,0.1276873654487355,0.0,0.5584157171394538,0.0,USF3,RandomForestClassifier,2,0.013406702056584813,0.008221674018980107,0.008221674018980107
4,0.8486134612912146,0.0,0.8639873185852643,0.0,0.985484673242361,0.0,0.8718401606983446,0.0,0.0,0.0,0.873418609814164,0.0,0.0,0.0,0.9875701968991858,0.0,0.0,0.0,0.173089187929155,0.0,0.0,0.0,0.1436120197980672,0.0,0.0,0.0,0.5756069481906241,0.0,0.0,0.0,0.1188964555666253,0.0,0.1303018152383946,0.0,0.5365567608199278,0.0,USF3,RandomForestClassifier,4,0.013310204559672606,0.00943129122889963,0.00943129122889963
8,0.8486134612912146,0.0,0.8639873185852643,0.0,0.985484673242361,0.0,0.8742450765739923,0.0,0.0,0.0,0.8763785827689656,0.0,0.0,0.0,0.98874791713742,0.0,0.0,0.0,0.1876485012380614,0.0,0.0,0.0,0.1487949402168191,0.0,0.0,0.0,0.6264826616098174,0.0,0.0,0.0,0.1188964555666253,0.0,0.1303018152383946,0.0,0.5365567608199278,0.0,USF3,RandomForestClassifier,8,0.018493124978424508,0.01239126418370129,0.01239126418370129
16,0.8486134612912146,0.0,0.8639873185852643,0.0,0.985484673242361,0.0,0.8760872525968387,0.0,0.0,0.0,0.8778609768701421,0.0,0.0,0.0,0.9894864688378496,0.0,0.0,0.0,0.1982367905489821,0.0,0.0,0.0,0.1580134346519808,0.0,0.0,0.0,0.6399266427871929,0.0,0.0,0.0,0.1188964555666253,0.0,0.1303018152383946,0.0,0.5365567608199278,0.0,USF3,RandomForestClassifier,16,0.027711619413586214,0.013873658284877743,0.013873658284877743
all,0.8486134612912146,0.0,0.8639873185852643,0.0,0.985484673242361,0.0,0.874830250699242,0.0,0.0,0.0,0.8778269392705476,0.0,0.0,0.0,0.9896385544747088,0.0,0.0,0.0,0.2013406677243223,0.0,0.0,0.0,0.1687310522006102,0.0,0.0,0.0,0.6514602745898436,0.0,0.0,0.0,0.1188964555666253,0.0,0.1303018152383946,0.0,0.5365567608199278,0.0,USF3,RandomForestClassifier,all,0.03842923696221559,0.013839620685283216,0.013839620685283216
2,0.8610704223252486,0.0,0.8908647477183236,0.0,0.8843489426020054,0.0,0.935097270464066,0.0,0.0,0.0,0.8729835780348585,0.0,0.0,0.0,0.8730837552225376,0.0,0.0,0.0,0.6554303335157101,0.0,0.0,0.0,0.6510713618978914,0.0,0.0,0.0,0.5205368735137833,0.0,0.0,0.0,0.5645167672590118,0.0,0.6552845868972074,0.0,0.594103859276984,0.0,ZNF696,RandomForestClassifier,2,-0.004213224999315979,-0.017881169683465092,-0.017881169683465092
4,0.8610704223252486,0.0,0.8908647477183236,0.0,0.8843489426020054,0.0,0.9204022003249802,0.0,0.0,0.0,0.8887634687585849,0.0,0.0,0.0,0.8868060944138753,0.0,0.0,0.0,0.6569088783350884,0.0,0.0,0.0,0.6622712451546002,0.0,0.0,0.0,0.5719895670468352,0.0,0.0,0.0,0.5652863995603798,0.0,0.6622039874771328,0.0,0.5883849128278038,0.0,ZNF696,RandomForestClassifier,4,6.725767746740274e-05,-0.0021012789597386616,-0.0021012789597386616
8,0.8610704223252486,0.0,0.8908647477183236,0.0,0.8843489426020054,0.0,0.913520072747872,0.0,0.0,0.0,0.8904554195537376,0.0,0.0,0.0,0.891377549343976,0.0,0.0,0.0,0.6358310727220565,0.0,0.0,0.0,0.6712732099817471,0.0,0.0,0.0,0.6796437460396872,0.0,0.0,0.0,0.5652863995603798,0.0,0.6622039874771328,0.0,0.5883849128278038,0.0,ZNF696,RandomForestClassifier,8,0.009069222504614283,-0.00040932816458594257,-0.00040932816458594257
16,0.8610704223252486,0.0,0.8908647477183236,0.0,0.8843489426020054,0.0,0.9161456299101088,0.0,0.0,0.0,0.8833132383016391,0.0,0.0,0.0,0.9016115619968608,0.0,0.0,0.0,0.6424319388702583,0.0,0.0,0.0,0.6672874961621816,0.0,0.0,0.0,0.699718246234982,0.0,0.0,0.0,0.5652863995603798,0.0,0.6622039874771328,0.0,0.5883849128278038,0.0,ZNF696,RandomForestClassifier,16,0.00508350868504881,-0.0075515094166844765,-0.0075515094166844765
all,0.8610704223252486,0.0,0.8908647477183236,0.0,0.8843489426020054,0.0,0.910039579016413,0.0,0.0,0.0,0.888163364976649,0.0,0.0,0.0,0.921615896734666,0.0,0.0,0.0,0.6291014617364953,0.0,0.0,0.0,0.665467439410845,0.0,0.0,0.0,0.7229855511014054,0.0,0.0,0.0,0.5652863995603798,0.0,0.6622039874771328,0.0,0.5883849128278038,0.0,ZNF696,RandomForestClassifier,all,0.003263451933712136,-0.0027013827416745295,-0.0027013827416745295
2,0.7537050378134861,0.0,0.7603802300868114,0.0,0.7429386842128173,0.0,0.763860872679152,0.0,0.0,0.0,0.766279165801878,0.0,0.0,0.0,0.7517152174712871,0.0,0.0,0.0,0.0811768894885736,0.0,0.0,0.0,0.0835227805575387,0.0,0.0,0.0,0.1570758804803702,0.0,0.0,0.0,0.0566343547145813,0.0,0.0682289185887047,0.0,0.1703563154552823,0.0,ZNF510,RandomForestClassifier,2,0.015293861968834005,0.005898935715066611,0.005898935715066611
4,0.7537050378134861,0.0,0.7603802300868114,0.0,0.7429386842128173,0.0,0.7680458262372162,0.0,0.0,0.0,0.7681645186116638,0.0,0.0,0.0,0.7560925308359125,0.0,0.0,0.0,0.0883834786191428,0.0,0.0,0.0,0.0866526366186016,0.0,0.0,0.0,0.1623359200195511,0.0,0.0,0.0,0.0566343547145813,0.0,0.0682289185887047,0.0,0.1703563154552823,0.0,ZNF510,RandomForestClassifier,4,0.01842371802989691,0.007784288524852356,0.007784288524852356
8,0.7537050378134861,0.0,0.7603802300868114,0.0,0.7429386842128173,0.0,0.7923060736121361,0.0,0.0,0.0,0.7944900678031126,0.0,0.0,0.0,0.7875893165502209,0.0,0.0,0.0,0.1032455524281194,0.0,0.0,0.0,0.1054450672005762,0.0,0.0,0.0,0.2068173602774793,0.0,0.0,0.0,0.0566343547145813,0.0,0.0682289185887047,0.0,0.1703563154552823,0.0,ZNF510,RandomForestClassifier,8,0.0372161486118715,0.03410983771630116,0.03410983771630116
16,0.7537050378134861,0.0,0.7603802300868114,0.0,0.7429386842128173,0.0,0.800333042340379,0.0,0.0,0.0,0.8016874570242565,0.0,0.0,0.0,0.7972906209019978,0.0,0.0,0.0,0.1156338986638933,0.0,0.0,0.0,0.1137360458343401,0.0,0.0,0.0,0.2218912331100791,0.0,0.0,0.0,0.0566343547145813,0.0,0.0682289185887047,0.0,0.1703563154552823,0.0,ZNF510,RandomForestClassifier,16,0.04550712724563541,0.04130722693744504,0.04130722693744504
all,0.7537050378134861,0.0,0.7603802300868114,0.0,0.7429386842128173,0.0,0.799147183708008,0.0,0.0,0.0,0.8007281864065185,0.0,0.0,0.0,0.7966605602853234,0.0,0.0,0.0,0.1169739393675493,0.0,0.0,0.0,0.1133680165212247,0.0,0.0,0.0,0.2259622284861017,0.0,0.0,0.0,0.0566343547145813,0.0,0.0682289185887047,0.0,0.1703563154552823,0.0,ZNF510,RandomForestClassifier,all,0.04513909793252001,0.04034795631970711,0.04034795631970711
2,0.8687969804570368,0.0,0.8753162866078252,0.0,0.7565028135324189,0.0,0.8728059582334063,0.0,0.0,0.0,0.8784112502251742,0.0,0.0,0.0,0.7610480811918369,0.0,0.0,0.0,0.1864949005979817,0.0,0.0,0.0,0.1871439023534327,0.0,0.0,0.0,0.0450098022204519,0.0,0.0,0.0,0.1208664736187387,0.0,0.1303356941219601,0.0,0.0567106754573035,0.0,PRDM5,RandomForestClassifier,2,0.05680820823147259,0.003094963617348956,0.003094963617348956
4,0.8687969804570368,0.0,0.8753162866078252,0.0,0.7565028135324189,0.0,0.879093220287575,0.0,0.0,0.0,0.8847941340731621,0.0,0.0,0.0,0.7825088230177266,0.0,0.0,0.0,0.2025356836927173,0.0,0.0,0.0,0.2050416112606988,0.0,0.0,0.0,0.0566615792943914,0.0,0.0,0.0,0.1208664736187387,0.0,0.1303356941219601,0.0,0.0567106754573035,0.0,PRDM5,RandomForestClassifier,4,0.0747059171387387,0.009477847465336864,0.009477847465336864
8,0.8687969804570368,0.0,0.8753162866078252,0.0,0.7565028135324189,0.0,0.8815481450390935,0.0,0.0,0.0,0.8873798588522098,0.0,0.0,0.0,0.7857379027706501,0.0,0.0,0.0,0.2185609132570758,0.0,0.0,0.0,0.2209432776665166,0.0,0.0,0.0,0.0566839314901436,0.0,0.0,0.0,0.1208664736187387,0.0,0.1303356941219601,0.0,0.0567106754573035,0.0,PRDM5,RandomForestClassifier,8,0.0906075835445565,0.01206357224438459,0.01206357224438459
16,0.8687969804570368,0.0,0.8753162866078252,0.0,0.7565028135324189,0.0,0.8832216605263475,0.0,0.0,0.0,0.8888819843267829,0.0,0.0,0.0,0.8006105203158511,0.0,0.0,0.0,0.2244863803003655,0.0,0.0,0.0,0.2262276726312215,0.0,0.0,0.0,0.063051618135993,0.0,0.0,0.0,0.1208664736187387,0.0,0.1303356941219601,0.0,0.0567106754573035,0.0,PRDM5,RandomForestClassifier,16,0.0958919785092614,0.013565697718957659,0.013565697718957659
all,0.8687969804570368,0.0,0.8753162866078252,0.0,0.7565028135324189,0.0,0.8855870668262488,0.0,0.0,0.0,0.8909765087243133,0.0,0.0,0.0,0.8198293297735791,0.0,0.0,0.0,0.2272304026216671,0.0,0.0,0.0,0.2285272191122821,0.0,0.0,0.0,0.0717759574401746,0.0,0.0,0.0,0.1208664736187387,0.0,0.1303356941219601,0.0,0.0567106754573035,0.0,PRDM5,RandomForestClassifier,all,0.098191524990322,0.0156602221164881,0.0156602221164881
2,0.7306352802547162,0.0,0.7276981532961814,0.0,0.9453119983630376,0.0,0.7373310801445663,0.0,0.0,0.0,0.732001307684388,0.0,0.0,0.0,0.9501771948302444,0.0,0.0,0.0,0.0585799179931996,0.0,0.0,0.0,0.0559771273183981,0.0,0.0,0.0,0.6279186839514408,0.0,0.0,0.0,0.0527899769029941,0.0,0.0530070055346919,0.0,0.5851067342705927,0.0,PRDM10,RandomForestClassifier,2,0.0029701217837062033,0.004303154388206609,0.004303154388206609
4,0.7306352802547162,0.0,0.7276981532961814,0.0,0.9453119983630376,0.0,0.7445003560286922,0.0,0.0,0.0,0.7400842679301962,0.0,0.0,0.0,0.9580960557455476,0.0,0.0,0.0,0.0665868242243363,0.0,0.0,0.0,0.0620998688489528,0.0,0.0,0.0,0.6830956526386813,0.0,0.0,0.0,0.0527899769029941,0.0,0.0530070055346919,0.0,0.5851067342705927,0.0,PRDM10,RandomForestClassifier,4,0.009092863314260902,0.012386114634014844,0.012386114634014844
8,0.7306352802547162,0.0,0.7276981532961814,0.0,0.9453119983630376,0.0,0.7666817913229607,0.0,0.0,0.0,0.7594605699677969,0.0,0.0,0.0,0.9597526711672556,0.0,0.0,0.0,0.0711347905125515,0.0,0.0,0.0,0.0651001378650337,0.0,0.0,0.0,0.7289455873836934,0.0,0.0,0.0,0.0527899769029941,0.0,0.0530070055346919,0.0,0.5851067342705927,0.0,PRDM10,RandomForestClassifier,8,0.012093132330341802,0.0317624166716155,0.0317624166716155
16,0.7306352802547162,0.0,0.7276981532961814,0.0,0.9453119983630376,0.0,0.7692351636503909,0.0,0.0,0.0,0.7620704028251295,0.0,0.0,0.0,0.9622702780298078,0.0,0.0,0.0,0.0728102738519227,0.0,0.0,0.0,0.0656199462453538,0.0,0.0,0.0,0.7368004495040005,0.0,0.0,0.0,0.0527899769029941,0.0,0.0530070055346919,0.0,0.5851067342705927,0.0,PRDM10,RandomForestClassifier,16,0.012612940710661907,0.03437224952894813,0.03437224952894813
all,0.7306352802547162,0.0,0.7276981532961814,0.0,0.9453119983630376,0.0,0.7704131833018486,0.0,0.0,0.0,0.7633287227832071,0.0,0.0,0.0,0.9625937208535044,0.0,0.0,0.0,0.07295881268849,0.0,0.0,0.0,0.0657810235943827,0.0,0.0,0.0,0.7395520186794138,0.0,0.0,0.0,0.0527899769029941,0.0,0.0530070055346919,0.0,0.5851067342705927,0.0,PRDM10,RandomForestClassifier,all,0.012774018059690806,0.0356305694870257,0.0356305694870257
2,0.7238499775352232,0.0,0.7036182074196068,0.0,0.7690622250401118,0.0,0.7298674476152975,0.0,0.0,0.0,0.7075557364409124,0.0,0.0,0.0,0.7995999171885513,0.0,0.0,0.0,0.0789766102656404,0.0,0.0,0.0,0.0566268371947842,0.0,0.0,0.0,0.612506629696742,0.0,0.0,0.0,0.0610840872448309,0.0,0.0449741167299677,0.0,0.6380353874258613,0.0,ZSCAN2,RandomForestClassifier,2,0.011652720464816503,0.003937529021305619,0.003937529021305619
4,0.7238499775352232,0.0,0.7036182074196068,0.0,0.7690622250401118,0.0,0.7369237059225392,0.0,0.0,0.0,0.7142119411793023,0.0,0.0,0.0,0.7826607059676001,0.0,0.0,0.0,0.085445871836961,0.0,0.0,0.0,0.0605528527670855,0.0,0.0,0.0,0.6056471548894476,0.0,0.0,0.0,0.0610840872448309,0.0,0.0449741167299677,0.0,0.6380353874258613,0.0,ZSCAN2,RandomForestClassifier,4,0.015578736037117798,0.010593733759695523,0.010593733759695523
