,Count,roc_auc_train_H_PWM,roc_auc_train_H_PWM_di,roc_auc_test_H_PWM,roc_auc_test_H_PWM_di,roc_auc_test_M_PWM,roc_auc_test_M_PWM_di,roc_auc_train_H,mean_auc_train_H,median_auc_train_H,std_auc_train_H,roc_auc_test_H,mean_auc_test_H,median_auc_test_H,std_auc_test_H,roc_auc_test_M,mean_auc_test_M,median_auc_test_M,std_auc_test_M,pr_auc_train_H,mean_pr_auc_train_H,median_pr_auc_train_H,std_pr_auc_train_H,pr_auc_test_H,mean_pr_auc_test_H,median_pr_auc_test_H,std_pr_auc_test_H,pr_auc_test_M,mean_pr_auc_test_M,median_pr_auc_test_M,std_pr_auc_test_M,pr_auc_train_H_PWM,pr_auc_train_H_PWM_di,pr_auc_test_H_PWM,pr_auc_test_H_PWM_di,pr_auc_test_M_PWM,pr_auc_test_M_PWM_di,TF_name,Model,PWM,Seq_count,PR_delta_M,ROC_delta_M
171,20,0.9625299989807296,0,0.9505941546622289,0,0.93736191006371,0,0.9666964828994226,0,0,0,0.9634276353424516,0,0,0,0.9519867631595224,0,0,0,0.7114203086564275,0,0,0,0.9657557505531504,0,0,0,0.9508370471602232,0,0,0,0.5997514425783043,0,0.9524710166663224,0,0.936134854102094,0,ZNF250,LogisticRegression,mono,,-0.936134854102094,-0.93736191006371
172,28,0.8712808081215029,0,0.886784846465404,0,0.7649266272926086,0,0.8986974357572737,0,0,0,0.910814560915832,0,0,0,0.7892488456438471,0,0,0,0.3936249384711074,0,0,0,0.8733417576793531,0,0,0,0.6377821096351826,0,0,0,0.2283443545356731,0,0.8353242210733892,0,0.6158434984321236,0,CXXC4,LogisticRegression,mono,,-0.6158434984321236,-0.7649266272926086
173,20,0.8870989990234375,0,0.8951064701064702,0,0.948860306231648,0,0.8990929412841797,0,0,0,0.8919430794430795,0,0,0,0.934676975258063,0,0,0,0.4578639652279565,0,0,0,0.8768973191784062,0,0,0,0.9027135614062692,0,0,0,0.4102016097768519,0,0.7441253794700362,0,0.8454924552858544,0,ZNF233,LogisticRegression,mono,,-0.8454924552858544,-0.948860306231648
174,32,0.8050545403147856,0,0.8395878259984242,0,0.9250177683013504,0,0.8086782470278785,0,0,0,0.8439450236317425,0,0,0,0.9111273987206824,0,0,0,0.2138157303441797,0,0,0,0.7974331073299575,0,0,0,0.8549202582461979,0,0,0,0.1840685131327341,0,0.793720511355554,0,0.8860988359716605,0,ZNF142,LogisticRegression,mono,,-0.8860988359716605,-0.9250177683013504
175,23,0.8343175882148746,0,0.8387714237306275,0,0.8835121973240317,0,0.8508298078935771,0,0,0,0.8584473638561968,0,0,0,0.9201312078222934,0,0,0,0.0769276941651385,0,0,0,0.7613140234225725,0,0,0,0.8265204375032351,0,0,0,0.0559473006187104,0,0.7096690760776617,0,0.7147903744880019,0,MYF6,LogisticRegression,mono,,-0.7147903744880019,-0.8835121973240317
176,25,0.7778010345696218,0,0.7949539391205247,0,0.7747971173297831,0,0.8068459508982219,0,0,0,0.8259094068237807,0,0,0,0.7806763572424825,0,0,0,0.0379489627588815,0,0,0,0.6615424625906827,0,0,0,0.7317028706491739,0,0,0,0.0309295843012515,0,0.6127819689994546,0,0.6922819978292813,0,SOX2,LogisticRegression,mono,35190.0,-0.6922819978292813,-0.7747971173297831
184,25,0.7281886705064629,0,0.7525382745924225,0,0.7628070572838015,0,0.7397913556576692,0,0,0,0.7571642673745811,0,0,0,0.723056981777912,0,0,0,0.0536338163207022,0,0,0,0.6373436657505237,0,0,0,0.6476949255827109,0,0,0,0.0479228541473338,0,0.6315951196246167,0,0.6626266751976683,0,ZNF500,LogisticRegression,mono,,-0.6626266751976683,-0.7628070572838015
185,36,0.8308724405367792,0,0.7919737709795974,0,0.8578811369509044,0,0.9307360873890822,0,0,0,0.9084032485705325,0,0,0,0.8919307886043241,0,0,0,0.287678717116962,0,0,0,0.8556068911452501,0,0,0,0.9835472117079403,0,0,0,0.1259673070944142,0,0.5390107475732638,0,0.986786093532966,0,FLYWCH1,LogisticRegression,mono,,-0.986786093532966,-0.8578811369509044
186,25,0.8687969804570368,0,0.8707363215207076,0,0.7985587504484869,0,0.8805420538931931,0,0,0,0.8819983953501686,0,0,0,0.8257250278314772,0,0,0,0.1532007506497835,0,0,0,0.8038896679129188,0,0,0,0.722844739605377,0,0,0,0.1208664736187387,0,0.7835445901774425,0,0.6900495588751411,0,PRDM5,LogisticRegression,mono,38555.0,-0.6900495588751411,-0.7985587504484869
194,23,0.9047749064735991,0,0.9443441953583942,0,0.914399280730537,0,0.9252222421878314,0,0,0,0.9552709798653004,0,0,0,0.9278135533159132,0,0,0,0.1382068204548306,0,0,0,0.8928495988601693,0,0,0,0.861417511804692,0,0,0,0.0972809268746002,0,0.8665505354307275,0,0.8358425814629191,0,FAM200B,LogisticRegression,mono,957.0,-0.8358425814629191,-0.914399280730537
202,27,0.7817459849114429,0,0.8097623660252988,0,0.7800067669878499,0,0.8074375997810396,0,0,0,0.8422637148937568,0,0,0,0.8274321182273819,0,0,0,0.0650271412567434,0,0,0,0.730133311407669,0,0,0,0.6694121623203605,0,0,0,0.0478866257929483,0,0.6797868812706502,0,0.6244700229653923,0,ZNF831,LogisticRegression,mono,,-0.6244700229653923,-0.7800067669878499
203,21,0.8919495943792345,0,0.9054861772050764,0,0.5942146013372495,0,0.9095410324627792,0,0,0,0.92221530068746,0,0,0,0.6108232307439414,0,0,0,0.2540636083569239,0,0,0,0.8809479719720342,0,0,0,0.4535848971557187,0,0,0,0.1847441726151616,0,0.7839793333616192,0,0.4313314495834495,0,ZBED9,LogisticRegression,mono,,-0.4313314495834495,-0.5942146013372495
204,55,0.7995100144579224,0,0.8308846217161348,0,0.9251736378236656,0,0.8230896151769351,0,0,0,0.8462652874442209,0,0,0,0.92180163205022,0,0,0,0.1267734510583731,0,0,0,0.7664920169831694,0,0,0,0.8701205344718344,0,0,0,0.1014451684379431,0,0.7457750715961753,0,0.8704233734417626,0,YY1,LogisticRegression,mono,,-0.8704233734417626,-0.9251736378236656
205,34,0.8279910114916428,0,0.8433157085406586,0,0.7249288642335072,0,0.8581206134435425,0,0,0,0.8819039094382062,0,0,0,0.7932610827795963,0,0,0,0.2488795968643956,0,0,0,0.8248019779756246,0,0,0,0.6223231547178375,0,0,0,0.1160877733818803,0,0.7596781918651508,0,0.5003133032242487,0,MAX,LogisticRegression,mono,9289.0,-0.5003133032242487,-0.7249288642335072
213,29,0.7009091048993827,0,0.7754133575243051,0,0.5805200931897069,0,0.7741891943882842,0,0,0,0.8722357250445023,0,0,0,0.6118055352002504,0,0,0,0.0725664211605268,0,0,0,0.7781177290455553,0,0,0,0.5012746763513698,0,0,0,0.0418732802303773,0,0.6491730517960815,0,0.4272420072086246,0,ZNF292,LogisticRegression,mono,545.0,-0.4272420072086246,-0.5805200931897069
221,20,0.6761930483417756,0,0.6399102126805779,0,0.873734037088861,0,0.6948645133812457,0,0,0,0.6718022672552167,0,0,0,0.8830038680213143,0,0,0,0.0974698070899382,0,0,0,0.5869101890960037,0,0,0,0.8304982622411179,0,0,0,0.0860939565239156,0,0.545082418291557,0,0.8098291939241472,0,RORB,LogisticRegression,mono,,-0.8098291939241472,-0.873734037088861
222,26,0.8173948521717896,0,0.8640916378946233,0,0.779479903987654,0,0.8483608843441895,0,0,0,0.8938914255208561,0,0,0,0.789737438841664,0,0,0,0.2872433906937668,0,0,0,0.8660888095576992,0,0,0,0.6289909653605741,0,0,0,0.169492928151554,0,0.8162909616850443,0,0.5627183087727581,0,TET3,LogisticRegression,mono,,-0.5627183087727581,-0.779479903987654
223,23,0.840980673650605,0,0.8570995510066681,0,0.7921340636850126,0,0.8550149168818049,0,0,0,0.8719103467886561,0,0,0,0.832475277694804,0,0,0,0.0574785931712154,0,0,0,0.7593764576053077,0,0,0,0.7048159584572845,0,0,0,0.0489927415773687,0,0.7294159058503497,0,0.6298652561497982,0,SP140L,LogisticRegression,mono,40773.0,-0.6298652561497982,-0.7921340636850126
231,20,0.9447063235789244,0,0.9214367941712204,0,0.6744066831213215,0,0.9557753355845328,0,0,0,0.932192349726776,0,0,0,0.7599012720713879,0,0,0,0.822348483725978,0,0,0,0.9281408797012498,0,0,0,0.7388024365020673,0,0,0,0.7949432261234772,0,0.8869612775152554,0,0.6195898654342561,0,ZFP3,LogisticRegression,mono,610.0,-0.6195898654342561,-0.6744066831213215
239,20,0.7481756969592839,0,0.7663446555021522,0,0.7443364413165063,0,0.8381999676830066,0,0,0,0.8625538911042799,0,0,0,0.8222825314854179,0,0,0,0.1520129730955478,0,0,0,0.7813912038076196,0,0,0,0.7312389110881509,0,0,0,0.078464831523534,0,0.6271695976428859,0,0.5664213655905486,0,ZNF43,LogisticRegression,mono,,-0.5664213655905486,-0.7443364413165063
240,20,0.6468410969846782,0,0.6496099739012473,0,0.6352118599242843,0,0.6927452448170928,0,0,0,0.6900075949728994,0,0,0,0.7658486970003348,0,0,0,0.0567604426494397,0,0,0,0.5488150703927855,0,0,0,0.6010399281314639,0,0,0,0.0444246307761549,0,0.4172353881596048,0,0.7113694757723766,0,ZNF35,LogisticRegression,mono,,-0.7113694757723766,-0.6352118599242843
241,21,0.8964816679663313,0,0.8716708126654252,0,0.8812089169776444,0,0.9068053799290544,0,0,0,0.8789674853830448,0,0,0,0.8848300452273045,0,0,0,0.1160400208366062,0,0,0,0.762524588601209,0,0,0,0.7843098163751347,0,0,0,0.0985823460424457,0,0.7489222668366878,0,0.7925572739355256,0,GCM1,LogisticRegression,mono,,-0.7925572739355256,-0.8812089169776444
242,24,0.8457083161174,0,0.8398414795589203,0,0.8699145020055011,0,0.8507036734067948,0,0,0,0.8483204681242322,0,0,0,0.8914307077992564,0,0,0,0.0786573371735125,0,0,0,0.7199240203190026,0,0,0,0.7766096080894536,0,0,0,0.0712881822448734,0,0.7009628305410239,0,0.7284582968264455,0,PRDM13,LogisticRegression,mono,,-0.7284582968264455,-0.8699145020055011
243,31,0.6851419493773603,0,0.8064834163977476,0,0.8531405327153733,0,0.7305061390093942,0,0,0,0.7973166649714746,0,0,0,0.9701826908786666,0,0,0,0.1559966792432782,0,0,0,0.6934096143926499,0,0,0,0.9550423169663274,0,0,0,0.1533585840373284,0,0.5972026554993535,0,0.959215930915854,0,TERF1,LogisticRegression,mono,664.0,-0.959215930915854,-0.8531405327153733
251,21,0.7956489071781186,0,0.8052639000778515,0,0.648873750424138,0,0.8012551879371294,0,0,0,0.8111517433357462,0,0,0,0.6667484491773897,0,0,0,0.1452579108266523,0,0,0,0.7265498980395416,0,0,0,0.6474362923199108,0,0,0,0.1512344955474089,0,0.6044108750186681,0,0.5987603026360087,0,RFX5,LogisticRegression,mono,,-0.5987603026360087,-0.648873750424138
252,26,0.892725589379034,0,0.9104068812371764,0,0.9594106789271374,0,0.9036922441383736,0,0,0,0.9232065503702764,0,0,0,0.9649759521238296,0,0,0,0.1337619134461036,0,0,0,0.8531204530569719,0,0,0,0.944271690215348,0,0,0,0.1213760728036535,0,0.7622664346558702,0,0.9320292701599668,0,DMTF1,LogisticRegression,mono,14047.0,-0.9320292701599668,-0.9594106789271374
260,20,0.8465802543984947,0,0.8612519602985348,0,0.7320617865790384,0,0.8768665618025693,0,0,0,0.8761392328873243,0,0,0,0.7880329038395019,0,0,0,0.1610949134265248,0,0,0,0.7885875056754923,0,0,0,0.6954317560799171,0,0,0,0.1106357709229568,0,0.7539800361863622,0,0.6040771392672059,0,ZBTB8B,LogisticRegression,mono,,-0.6040771392672059,-0.7320617865790384
261,24,0.6824891719344343,0,0.7006708788479747,0,0.7933651902940553,0,0.6984874368634172,0,0,0,0.726578731495251,0,0,0,0.8588619225154083,0,0,0,0.0229947912847321,0,0,0,0.5462426627100729,0,0,0,0.7455075167186032,0,0,0,0.0210495105917451,0,0.51363142230718,0,0.6418631220102147,0,SOX15,LogisticRegression,mono,,-0.6418631220102147,-0.7933651902940553
262,24,0.7780337373389318,0,0.806885171389763,0,0.7771610202978739,0,0.7856947288661382,0,0,0,0.813330127420956,0,0,0,0.8188165900503735,0,0,0,0.0574212830794893,0,0,0,0.7102706280249222,0,0,0,0.7270740003390822,0,0,0,0.0479532629978359,0,0.7002329585449741,0,0.6713947580382559,0,ZNF215,LogisticRegression,mono,,-0.6713947580382559,-0.7771610202978739
263,21,0.7506864436516645,0,0.7615669708901264,0,0.6778339784946237,0,0.7757698680665966,0,0,0,0.7744194629390025,0,0,0,0.6915965591397849,0,0,0,0.0457631351431554,0,0,0,0.64034515852081,0,0,0,0.5656994455447372,0,0,0,0.0445652441672077,0,0.6455775874954554,0,0.5671866397290047,0,BATF2,LogisticRegression,mono,,-0.5671866397290047,-0.6778339784946237
264,22,0.8028298250309506,0,0.8434157165959747,0,0.7582702525278888,0,0.8469199060334927,0,0,0,0.8812184253451193,0,0,0,0.7923428799908363,0,0,0,0.1289633294069096,0,0,0,0.805577099167632,0,0,0,0.719436122209544,0,0,0,0.1195236980652143,0,0.7651452625526071,0,0.6920038838705328,0,ZNF335,LogisticRegression,mono,,-0.6920038838705328,-0.7582702525278888
265,24,0.7834506186427123,0,0.7806192820526622,0,0.927227036112162,0,0.8089777142545498,0,0,0,0.835446254345828,0,0,0,0.8645788094878611,0,0,0,0.2116637390574119,0,0,0,0.7761624462083079,0,0,0,0.7607766850854936,0,0,0,0.1112945933458965,0,0.6937020923885779,0,0.6692582283107146,0,MYPOP,LogisticRegression,mono,,-0.6692582283107146,-0.927227036112162
266,34,0.8612037416311171,0,0.8616147173308384,0,0.9568291395453687,0,0.8757469836649826,0,0,0,0.8760526086578372,0,0,0,0.9834385221438808,0,0,0,0.4062736275350925,0,0,0,0.8595251441983112,0,0,0,0.972564494820226,0,0,0,0.3692659839892641,0,0.8382663271008163,0,0.9645894021064628,0,ZNF646,LogisticRegression,mono,,-0.9645894021064628,-0.9568291395453687
267,20,0.7675262234578543,0,0.7525270426381012,0,0.9767657413023884,0,0.823629793975889,0,0,0,0.7670184835118673,0,0,0,0.9742572236804063,0,0,0,0.3053325236460041,0,0,0,0.756692599986953,0,0,0,0.9633365429235196,0,0,0,0.2490790393514488,0,0.6788570122791922,0,0.9754773193526632,0,ZNF596,LogisticRegression,mono,,-0.9754773193526632,-0.9767657413023884
268,29,0.7406110804188661,0,0.8530314837019526,0,0.6135187517470652,0,0.7543980475288473,0,0,0,0.8241772838860728,0,0,0,0.674439881875185,0,0,0,0.1198894330995179,0,0,0,0.7368011016205323,0,0,0,0.5632051258969402,0,0,0,0.1172217269877581,0,0.6247012528053841,0,0.463881889399851,0,NR1H4,LogisticRegression,mono,,-0.463881889399851,-0.6135187517470652
269,41,0.9075863112493908,0,0.9131603308270254,0,0.7491486446150923,0,0.9199569094240492,0,0,0,0.9218116154656356,0,0,0,0.7576768964987021,0,0,0,0.4789634300671191,0,0,0,0.8947666944689302,0,0,0,0.7655912709792225,0,0,0,0.4425212855937398,0,0.8172486383173374,0,0.6722845481108174,0,ZNF606,LogisticRegression,mono,,-0.6722845481108174,-0.7491486446150923
270,28,0.8486134612912146,0,0.9093312408407468,0,0.986565634949203,0,0.8602765903059445,0,0,0,0.9190652129323044,0,0,0,0.9867633591550338,0,0,0,0.1270816300146914,0,0,0,0.8750345201896289,0,0,0,0.971827764106964,0,0,0,0.1188964555666253,0,0.8582200975574283,0,0.9720407810563778,0,USF3,LogisticRegression,mono,2814.0,-0.9720407810563778,-0.986565634949203
278,20,0.7422458537364357,0,0.7014739534257639,0,0.6558646434612967,0,0.7640272307519858,0,0,0,0.7297569161979786,0,0,0,0.7319202980835967,0,0,0,0.0304163117608774,0,0,0,0.5735934439748349,0,0,0,0.5548875848100578,0,0,0,0.0260094161585695,0,0.5313041654254327,0,0.5676455702604264,0,SP140,LogisticRegression,mono,,-0.5676455702604264,-0.6558646434612967
279,20,0.963751074438539,0,0.9641476662317268,0,0.9767028529871444,0,0.9715750357189408,0,0,0,0.9718887281577474,0,0,0,0.9839552048067866,0,0,0,0.563360724721582,0,0,0,0.9572938990315828,0,0,0,0.9701119672931984,0,0,0,0.4642814137408684,0,0.9435990200401128,0,0.9554836538114898,0,ZIM3,LogisticRegression,mono,,-0.9554836538114898,-0.9767028529871444
280,20,0.9349436386938998,0,0.949591786085607,0,0.9095463492747023,0,0.9495230701151288,0,0,0,0.9572832424571674,0,0,0,0.9044878756253968,0,0,0,0.3749354763216143,0,0,0,0.9256171028168404,0,0,0,0.9004784068512414,0,0,0,0.3150309820573999,0,0.9109630082926702,0,0.8919212722080435,0,CGGBP1,LogisticRegression,mono,,-0.8919212722080435,-0.9095463492747023
281,40,0.8591555251515853,0,0.8671852255182476,0,0.952489653704366,0,0.865081974878197,0,0,0,0.8706651585307837,0,0,0,0.9700229234085292,0,0,0,0.4809095028457082,0,0,0,0.8667045318746753,0,0,0,0.9727558445996268,0,0,0,0.4670087070934821,0,0.8462511882375618,0,0.968958680110056,0,ZBTB47,LogisticRegression,mono,,-0.968958680110056,-0.952489653704366
282,20,0.882311943757213,0,0.8980786930515323,0,0.9512771010881056,0,0.889980762728331,0,0,0,0.90377966770067,0,0,0,0.9606986989824132,0,0,0,0.1796078475983332,0,0,0,0.8545536213049235,0,0,0,0.9026783386278672,0,0,0,0.1643070092751594,0,0.822200447463988,0,0.9101732157129832,0,ZNF18,LogisticRegression,mono,,-0.9101732157129832,-0.9512771010881056
283,29,0.8366193638598387,0,0.7965318941718866,0,0.9257041307374748,0,0.8488015336666527,0,0,0,0.8112875149209334,0,0,0,0.9277048676421492,0,0,0,0.1052935980656151,0,0,0,0.7270144481163814,0,0,0,0.9062928567949452,0,0,0,0.0984480699846689,0,0.7128172447227854,0,0.9053401839358416,0,ZBED2,LogisticRegression,mono,,-0.9053401839358416,-0.9257041307374748
284,29,0.977121702736014,0,0.9797702111004628,0,0.9654189693648996,0,0.983483506064383,0,0,0,0.9853931270809972,0,0,0,0.9683652738203056,0,0,0,0.849637928953673,0,0,0,0.9826388047121593,0,0,0,0.9533706054186264,0,0,0,0.818042092185792,0,0.9745478181817138,0,0.9480968661610883,0,ZNF865,LogisticRegression,mono,,-0.9480968661610883,-0.9654189693648996
285,20,0.6663752366707377,0,0.7555081596199393,0,0.6164163320752122,0,0.7166622660825238,0,0,0,0.7696025574780734,0,0,0,0.6303617026764451,0,0,0,0.0375763276590567,0,0,0,0.6503629985145131,0,0,0,0.4941149935637075,0,0,0,0.0258340837400518,0,0.6356877826032635,0,0.5227924506003481,0,ZNF66,LogisticRegression,mono,,-0.5227924506003481,-0.6164163320752122
286,30,0.6809435029207653,0,0.7739539793115517,0,0.7499499357842994,0,0.7135295943993734,0,0,0,0.796565459565353,0,0,0,0.7305637364192471,0,0,0,0.0862614807920045,0,0,0,0.6988207372116759,0,0,0,0.743917432571133,0,0,0,0.0682593873164814,0,0.597648949823398,0,0.7251890422126688,0,ZNF699,LogisticRegression,mono,2918.0,-0.7251890422126688,-0.7499499357842994
294,28,0.8610704223252486,0,0.9122692742340532,0,0.8891932396990471,0,0.8617371535904355,0,0,0,0.8901305876443998,0,0,0,0.9043801200976171,0,0,0,0.5787847917367307,0,0,0,0.874360873601896,0,0,0,0.8988518538021179,0,0,0,0.5652863995603798,0,0.8823453294477522,0,0.8788364308373692,0,ZNF696,LogisticRegression,mono,,-0.8788364308373692,-0.8891932396990471
295,31,0.7550512864842729,0,0.8077611987271631,0,0.6985960309401874,0,0.7899232682722587,0,0,0,0.816661957270612,0,0,0,0.7449400681214922,0,0,0,0.2764713743343888,0,0,0,0.7808396890081479,0,0,0,0.6857179602152241,0,0,0,0.1523995838382311,0,0.6644962893583582,0,0.5579310985268724,0,ZNF665,LogisticRegression,mono,,-0.5579310985268724,-0.6985960309401874
296,22,0.8890027428082512,0,0.8953838815082252,0,0.9166014153639934,0,0.8902459958096038,0,0,0,0.8964221759214807,0,0,0,0.9113354685655576,0,0,0,0.3516305872754537,0,0,0,0.8755414734108393,0,0,0,0.9274904630275992,0,0,0,0.342766788368356,0,0.8620395077196122,0,0.925000062200681,0,ZNF518B,LogisticRegression,mono,,-0.925000062200681,-0.9166014153639934
297,20,0.943467616213152,0,0.9304596039890156,0,0.7908112277544799,0,0.9653068310657597,0,0,0,0.9535192946957652,0,0,0,0.8469012133033011,0,0,0,0.7551830089314312,0,0,0,0.9456663502257696,0,0,0,0.8239250069611099,0,0,0,0.6660335049070152,0,0.9199787465368144,0,0.7449782283938188,0,ZNF678,LogisticRegression,mono,187.0,-0.7449782283938188,-0.7908112277544799
305,28,0.827938979966732,0,0.8867412961142238,0,0.9495514347941856,0,0.8452083061182791,0,0,0,0.8974713298748649,0,0,0,0.9598944073864192,0,0,0,0.2109452070345948,0,0,0,0.8565720142850493,0,0,0,0.943659235777749,0,0,0,0.1963843594828412,0,0.742553478818536,0,0.9390147167859272,0,ZNF732,LogisticRegression,mono,,-0.9390147167859272,-0.9495514347941856
306,36,0.7092862532065791,0,0.7538429685290672,0,0.5645820461985338,0,0.8511064584276445,0,0,0,0.8513614511372359,0,0,0,0.4825155608833971,0,0,0,0.4250314272024891,0,0,0,0.8335848370580679,0,0,0,0.5416139482365835,0,0,0,0.2017382083466685,0,0.6615390358129398,0,0.5828682663571426,0,ZNF772,LogisticRegression,mono,,-0.5828682663571426,-0.5645820461985338
307,31,0.8891338750616736,0,0.8790524979208127,0,0.8630457186777476,0,0.9022371160338364,0,0,0,0.8936660087420258,0,0,0,0.8698312594440095,0,0,0,0.2545603151338336,0,0,0,0.8454058587317747,0,0,0,0.787669562937902,0,0,0,0.2154725383464082,0,0.816103919005892,0,0.7568167176635545,0,ZNF721,LogisticRegression,mono,,-0.7568167176635545,-0.8630457186777476
308,20,0.7928145388502316,0,0.8462712922145614,0,0.7730207961200783,0,0.820022511616769,0,0,0,0.875756634572247,0,0,0,0.7948796365460326,0,0,0,0.0917253064489696,0,0,0,0.7991319670491398,0,0,0,0.7789205368805691,0,0,0,0.0465775767302019,0,0.7186146106460578,0,0.7718792529872192,0,ZNF676,LogisticRegression,mono,5201.0,-0.7718792529872192,-0.7730207961200783
316,21,0.7583112055512095,0,0.834566083138287,0,0.7745951303867549,0,0.7688628793939158,0,0,0,0.8361887768142566,0,0,0,0.8095929276856515,0,0,0,0.0516106566391277,0,0,0,0.7303839743729916,0,0,0,0.7020796617897026,0,0,0,0.0440821684514869,0,0.6354281132700772,0,0.5999870945609754,0,ZNF70,LogisticRegression,mono,,-0.5999870945609754,-0.7745951303867549
317,25,0.8054935282677392,0,0.8153986228273873,0,0.8727115381286473,0,0.81789118650255,0,0,0,0.8223247572890477,0,0,0,0.8869826300862776,0,0,0,0.3770823634997493,0,0,0,0.7998292134086177,0,0,0,0.8818634161880622,0,0,0,0.3363578579544523,0,0.7860610816572706,0,0.8733550874918374,0,ZNF724,LogisticRegression,mono,,-0.8733550874918374,-0.8727115381286473
318,25,0.8617296198314717,0,0.9152862036806192,0,0.965524147532752,0,0.8671077237479353,0,0,0,0.9450092492559042,0,0,0,0.967320947642306,0,0,0,0.3879866644210338,0,0,0,0.9262835124330092,0,0,0,0.9649460947195276,0,0,0,0.3502530117773341,0,0.905208893852019,0,0.9420439237603094,0,ZNF575,LogisticRegression,mono,573.0,-0.9420439237603094,-0.965524147532752
326,20,0.9522684992364292,0,0.9593935431962184,0,0.8199337552785829,0,0.9760030542829377,0,0,0,0.9797344865734688,0,0,0,0.8962513100444135,0,0,0,0.865938788367169,0,0,0,0.9878820791235692,0,0,0,0.9131507365504472,0,0,0,0.7936605488198485,0,0.9693483737110876,0,0.8507630819476452,0,ZNF814,LogisticRegression,mono,,-0.8507630819476452,-0.8199337552785829
327,24,0.6811105925841413,0,0.7264274619499088,0,0.716399043130912,0,0.7431430640954144,0,0,0,0.774546445269154,0,0,0,0.716187413316806,0,0,0,0.073108921298713,0,0,0,0.6734968943430438,0,0,0,0.7190700269331095,0,0,0,0.0484885156103186,0,0.5962792639472851,0,0.7095176758807179,0,ZNF551,LogisticRegression,mono,,-0.7095176758807179,-0.716399043130912
328,21,0.8205508505955699,0,0.807147250525466,0,0.7873881074398728,0,0.8345904748432456,0,0,0,0.8198626132709734,0,0,0,0.8426522592633919,0,0,0,0.4940391625229364,0,0,0,0.8193941163592093,0,0,0,0.8210005104298475,0,0,0,0.3866834698468087,0,0.7945300334612234,0,0.7617637262624536,0,ZNF689,LogisticRegression,mono,,-0.7617637262624536,-0.7873881074398728
329,20,0.7958142166284332,0,0.8996237700173645,0,0.855324040290565,0,0.8164442928885858,0,0,0,0.915637661585954,0,0,0,0.9402481919406606,0,0,0,0.4049714278795217,0,0,0,0.8861066685477643,0,0,0,0.9210179286620148,0,0,0,0.2995781398968421,0,0.8188496770612662,0,0.9017850089555852,0,ZNF672,LogisticRegression,mono,,-0.9017850089555852,-0.855324040290565
330,23,0.7193562599208243,0,0.7699369541761143,0,0.9227244625625132,0,0.7279227339008313,0,0,0,0.7855604777946762,0,0,0,0.9424596018678372,0,0,0,0.1778916063692452,0,0,0,0.7283409443457427,0,0,0,0.9247929177700932,0,0,0,0.1363856944869382,0,0.6450047412595847,0,0.8751800665623539,0,ZNF850,LogisticRegression,mono,,-0.8751800665623539,-0.9227244625625132
331,24,0.8526124788869962,0,0.8758264123872503,0,0.72355687797223,0,0.8916121310820607,0,0,0,0.9122649341596754,0,0,0,0.7099176105694228,0,0,0,0.327733218018238,0,0,0,0.8679296151091757,0,0,0,0.6072028843480808,0,0,0,0.1474950849390705,0,0.8118111476832025,0,0.6097982060199831,0,ZNF800,LogisticRegression,mono,,-0.6097982060199831,-0.72355687797223
332,21,0.7730891262755102,0,0.8468420638666038,0,0.5562229873269358,0,0.8182077088647959,0,0,0,0.8184678307377694,0,0,0,0.4491246062559519,0,0,0,0.4206445263434296,0,0,0,0.7744425583697588,0,0,0,0.4971940876655378,0,0,0,0.279777022303602,0,0.6135496580860019,0,0.4667508253601909,0,ZNF773,LogisticRegression,mono,,-0.4667508253601909,-0.5562229873269358
333,20,0.7473400310980434,0,0.7749881154157835,0,0.5444052821158183,0,0.789834873083705,0,0,0,0.8242762585941305,0,0,0,0.7175542816189366,0,0,0,0.0810272566345317,0,0,0,0.7269137681205582,0,0,0,0.5153645622441293,0,0,0,0.0486888808701115,0,0.6613277521854982,0,0.3682190761707888,0,MGA,LogisticRegression,mono,,-0.3682190761707888,-0.5444052821158183
334,22,0.8641282454385053,0,0.9032292145170164,0,0.6373719887573792,0,0.8906382738102664,0,0,0,0.924389889076542,0,0,0,0.6547108461466145,0,0,0,0.3849349465235597,0,0,0,0.8826543331924247,0,0,0,0.7001293946912989,0,0,0,0.348350246128797,0,0.8053284831576756,0,0.698856760780766,0,ZNF623,LogisticRegression,mono,,-0.698856760780766,-0.6373719887573792
335,21,0.826069567971307,0,0.8420359865076464,0,0.8463598335965357,0,0.8535485140784426,0,0,0,0.8666707992264671,0,0,0,0.8612943995302231,0,0,0,0.1168503865532843,0,0,0,0.7823670221235903,0,0,0,0.8006010761497026,0,0,0,0.0716989324026718,0,0.7253956778129982,0,0.7379695820183054,0,TTF1,LogisticRegression,mono,,-0.7379695820183054,-0.8463598335965357
336,20,0.9701576782006248,0,0.9672182656053624,0,0.94362841875743,0,0.9719635545032892,0,0,0,0.9835567658148304,0,0,0,0.9553203831060028,0,0,0,0.7783241096812754,0,0,0,0.97996416920081,0,0,0,0.9457529228335664,0,0,0,0.7387283397800795,0,0.9695015701520951,0,0.9216724939473332,0,ZNF286B,LogisticRegression,mono,,-0.9216724939473332,-0.94362841875743
