,Count,roc_auc_train_H_PWM,roc_auc_train_H_PWM_di,roc_auc_test_H_PWM,roc_auc_test_H_PWM_di,roc_auc_test_M_PWM,roc_auc_test_M_PWM_di,roc_auc_train_H,mean_auc_train_H,median_auc_train_H,std_auc_train_H,roc_auc_test_H,mean_auc_test_H,median_auc_test_H,std_auc_test_H,roc_auc_test_M,mean_auc_test_M,median_auc_test_M,std_auc_test_M,pr_auc_train_H,mean_pr_auc_train_H,median_pr_auc_train_H,std_pr_auc_train_H,pr_auc_test_H,mean_pr_auc_test_H,median_pr_auc_test_H,std_pr_auc_test_H,pr_auc_test_M,mean_pr_auc_test_M,median_pr_auc_test_M,std_pr_auc_test_M,pr_auc_train_H_PWM,pr_auc_train_H_PWM_di,pr_auc_test_H_PWM,pr_auc_test_H_PWM_di,pr_auc_test_M_PWM,pr_auc_test_M_PWM_di,TF_name,Model,PWM,Seq_count,PR_delta_M,ROC_delta_M
1048,20,0.8900221167788491,0,0.8984022168784778,0,0.8545896670680003,0,0.9288124643846516,0,0,0,0.9342094677334416,0,0,0,0.8062874150185328,0,0,0,0.6273458859798139,0,0,0,0.6199866633541176,0,0,0,0.1594676224777862,0,0,0,0.4617326530992786,0,0.543473535990949,0,0.2014932162783863,0,ZNF623,LogisticRegression,mono,397,-0.2014932162783863,-0.8545896670680003
1056,22,0.8666505278406519,0,0.8710272014709192,0,0.7722171321491769,0,0.8865938542326844,0,0,0,0.8840902158976103,0,0,0,0.7679111470847384,0,0,0,0.3965510335061678,0,0,0,0.3779134659828294,0,0,0,0.0637579009881799,0,0,0,0.3362897352703811,0,0.3331657665086505,0,0.0473341902140332,0,TTF1,LogisticRegression,mono,914,-0.0473341902140332,-0.7722171321491769
1064,20,0.9618419479497964,0,0.9616503104470436,0,0.9816278876170657,0,0.9631438357101328,0,0,0,0.9628884163195,0,0,0,0.9820903225806452,0,0,0,0.6555986756831446,0,0,0,0.6522681037529743,0,0,0,0.7220167907213992,0,0,0,0.6255100827366316,0,0.6185060962391433,0,0.7290207032701129,0,ZNF286B,LogisticRegression,mono,3160,-0.7290207032701129,-0.9816278876170657
1072,20,0.8871434970826876,0,0.8916771357625207,0,0.6120314644917187,0,0.928599929454614,0,0,0,0.9333209556922863,0,0,0,0.6926094002379697,0,0,0,0.4575851519627026,0,0,0,0.4592417353015159,0,0,0,0.0489371827503304,0,0,0,0.2936626597863617,0,0.2515175337965716,0,0.0415900961498666,0,ZNF700,LogisticRegression,mono,1222,-0.0415900961498666,-0.6120314644917187
1080,20,0.9409335946627926,0,0.9496343160850034,0,0.8119041789703916,0,0.9467363031985284,0,0,0,0.9519767929792412,0,0,0,0.837465426338193,0,0,0,0.5191184640558945,0,0,0,0.5548332350559831,0,0,0,0.0736097164712873,0,0,0,0.372231665625073,0,0.4199458515111783,0,0.0544364226956717,0,ZNF746,LogisticRegression,mono,2011,-0.0544364226956717,-0.8119041789703916
1088,24,0.7309084795321638,0,0.7670535807334385,0,0.6286523399377656,0,0.8038367728531856,0,0,0,0.8367957993832045,0,0,0,0.7252769879610027,0,0,0,0.3596085592836791,0,0,0,0.4145049553543064,0,0,0,0.1384980755645817,0,0,0,0.2246592989695485,0,0.2629538146272153,0,0.1110997992053422,0,ZNF728,LogisticRegression,mono,1018,-0.1110997992053422,-0.6286523399377656
1096,40,0.8102586698012842,0,0.8097278225735624,0,0.601021391418884,0,0.8850388125470582,0,0,0,0.8966229082191521,0,0,0,0.6949133971453346,0,0,0,0.2738272625059979,0,0,0,0.2836308579510286,0,0,0,0.0350445052119017,0,0,0,0.1766894698955329,0,0.1930848889058982,0,0.1011699822593324,0,ZNF845,LogisticRegression,mono,2386,-0.1011699822593324,-0.601021391418884
1104,29,0.9589921664975344,0,0.9566131568553704,0,0.8163544139411137,0,0.959958144172052,0,0,0,0.9606568475132762,0,0,0,0.8413747370018847,0,0,0,0.5512099968271278,0,0,0,0.5425029214022605,0,0,0,0.1274679027754275,0,0,0,0.4800208595191748,0,0.4480297347784769,0,0.1231356993578871,0,ZNF683,LogisticRegression,mono,977,-0.1231356993578871,-0.8163544139411137
1112,20,0.9634098099505788,0,0.96390686504318,0,0.9134500761819082,0,0.9681244395557131,0,0,0,0.9685434524221992,0,0,0,0.9199670992132112,0,0,0,0.3302720575554538,0,0,0,0.3385949282800877,0,0,0,0.1852969784096235,0,0,0,0.2708447402775549,0,0.2783815296083854,0,0.1784671470088169,0,ZNF775,LogisticRegression,mono,5108,-0.1784671470088169,-0.9134500761819082
1120,20,0.888161767172578,0,0.885390946137273,0,0.7515272360757881,0,0.9334959698437174,0,0,0,0.9245714299784544,0,0,0,0.7855405208980508,0,0,0,0.3964083129627709,0,0,0,0.4039370668073023,0,0,0,0.2113900800569182,0,0,0,0.2980071829125565,0,0.3023732283376351,0,0.1879671973529298,0,ZNF57,LogisticRegression,mono,1425,-0.1879671973529298,-0.7515272360757881
1128,47,0.8058654729712056,0,0.8073774810616172,0,0.7628570471623343,0,0.9094124825180214,0,0,0,0.9031177371584928,0,0,0,0.7996029163582803,0,0,0,0.4330572186799793,0,0,0,0.4399558119034103,0,0,0,0.3480472302974993,0,0,0,0.2608933350852248,0,0.2637112215344336,0,0.2764826940471994,0,ZNF836,LogisticRegression,mono,4142,-0.2764826940471994,-0.7628570471623343
