Count,roc_auc_train_H_PWM,roc_auc_train_H_PWM_di,roc_auc_test_H_PWM,roc_auc_test_H_PWM_di,roc_auc_test_M_PWM,roc_auc_test_M_PWM_di,roc_auc_train_H,mean_auc_train_H,median_auc_train_H,std_auc_train_H,roc_auc_test_H,mean_auc_test_H,median_auc_test_H,std_auc_test_H,roc_auc_test_M,mean_auc_test_M,median_auc_test_M,std_auc_test_M,pr_auc_train_H,mean_pr_auc_train_H,median_pr_auc_train_H,std_pr_auc_train_H,pr_auc_test_H,mean_pr_auc_test_H,median_pr_auc_test_H,std_pr_auc_test_H,pr_auc_test_M,mean_pr_auc_test_M,median_pr_auc_test_M,std_pr_auc_test_M,pr_auc_train_H_PWM,pr_auc_train_H_PWM_di,pr_auc_test_H_PWM,pr_auc_test_H_PWM_di,pr_auc_test_M_PWM,pr_auc_test_M_PWM_di,TF_name,Model,PWM,PR_delta_H,ROC_delta_H,dLR
16,0.9809070382749469,0.0,0.9813347642734316,0.0,0.8480346537729678,0.0,0.9879642735182288,0.0,0.0,0.0,0.9892564342701596,0.0,0.0,0.0,0.8455608222008182,0.0,0.0,0.0,0.7393770568341026,0.0,0.0,0.0,0.7422823233654119,0.0,0.0,0.0,0.3666800984433431,0.0,0.0,0.0,0.5084304403006876,0.0,0.5193862874106433,0.0,0.2951479175317812,0.0,ZNF646,RandomForestClassifier,16,0.2228960359547686,0.007921669996728053,0.007921669996728053
all,0.9809070382749469,0.0,0.9813347642734316,0.0,0.8480346537729678,0.0,0.9910573034219742,0.0,0.0,0.0,0.9908929801553874,0.0,0.0,0.0,0.8657249036032836,0.0,0.0,0.0,0.7576066185579192,0.0,0.0,0.0,0.7579874005354483,0.0,0.0,0.0,0.3757257650814803,0.0,0.0,0.0,0.5084304403006876,0.0,0.5193862874106433,0.0,0.2951479175317812,0.0,ZNF646,RandomForestClassifier,all,0.23860111312480503,0.009558215881955823,0.009558215881955823
2,0.8945938396457135,0.0,0.886807572596633,0.0,0.8342009596717173,0.0,0.9008415914799393,0.0,0.0,0.0,0.8926810681408732,0.0,0.0,0.0,0.8273066440418042,0.0,0.0,0.0,0.5133325211951999,0.0,0.0,0.0,0.4964859621379151,0.0,0.0,0.0,0.4023520589184563,0.0,0.0,0.0,0.4721198979674857,0.0,0.4883299174800639,0.0,0.3837492949498577,0.0,ZNF689,RandomForestClassifier,2,0.008156044657851247,0.005873495544240215,0.005873495544240215
4,0.8945938396457135,0.0,0.886807572596633,0.0,0.8342009596717173,0.0,0.9024964563090754,0.0,0.0,0.0,0.8937214175611435,0.0,0.0,0.0,0.8284306881839181,0.0,0.0,0.0,0.5274757544715551,0.0,0.0,0.0,0.504774030524721,0.0,0.0,0.0,0.4127114353770018,0.0,0.0,0.0,0.4721198979674857,0.0,0.4883299174800639,0.0,0.3837492949498577,0.0,ZNF689,RandomForestClassifier,4,0.01644411304465715,0.006913844964510529,0.006913844964510529
8,0.8945938396457135,0.0,0.886807572596633,0.0,0.8342009596717173,0.0,0.9060451657412916,0.0,0.0,0.0,0.8942367769306335,0.0,0.0,0.0,0.831338594556318,0.0,0.0,0.0,0.5373909735156365,0.0,0.0,0.0,0.5161194241195434,0.0,0.0,0.0,0.4370243868225122,0.0,0.0,0.0,0.4721198979674857,0.0,0.4883299174800639,0.0,0.3837492949498577,0.0,ZNF689,RandomForestClassifier,8,0.02778950663947949,0.0074292043340005165,0.0074292043340005165
16,0.8945938396457135,0.0,0.886807572596633,0.0,0.8342009596717173,0.0,0.9091206342124396,0.0,0.0,0.0,0.8986504304658277,0.0,0.0,0.0,0.8343304811714907,0.0,0.0,0.0,0.537529874481606,0.0,0.0,0.0,0.5171870705115064,0.0,0.0,0.0,0.4300986790604736,0.0,0.0,0.0,0.4721198979674857,0.0,0.4883299174800639,0.0,0.3837492949498577,0.0,ZNF689,RandomForestClassifier,16,0.028857153031442484,0.0118428578691947,0.0118428578691947
all,0.8945938396457135,0.0,0.886807572596633,0.0,0.8342009596717173,0.0,0.905113082490581,0.0,0.0,0.0,0.898041701574866,0.0,0.0,0.0,0.8268857817214209,0.0,0.0,0.0,0.5361971295737243,0.0,0.0,0.0,0.5165082183645685,0.0,0.0,0.0,0.4281518944556731,0.0,0.0,0.0,0.4721198979674857,0.0,0.4883299174800639,0.0,0.3837492949498577,0.0,ZNF689,RandomForestClassifier,all,0.028178300884504626,0.011234128978232949,0.011234128978232949
2,0.8454124761936583,0.0,0.7942453686200378,0.0,0.7910678581026606,0.0,0.9440043102008084,0.0,0.0,0.0,0.8206366729678639,0.0,0.0,0.0,0.8445810937919914,0.0,0.0,0.0,0.7041123225079506,0.0,0.0,0.0,0.4538699944943095,0.0,0.0,0.0,0.4497271883560459,0.0,0.0,0.0,0.501606445591328,0.0,0.3450328723933031,0.0,0.61385389197219,0.0,ZFP3,RandomForestClassifier,2,0.10883712210100638,0.026391304347826106,0.026391304347826106
4,0.8454124761936583,0.0,0.7942453686200378,0.0,0.7910678581026606,0.0,0.9090487487052692,0.0,0.0,0.0,0.8534431001890359,0.0,0.0,0.0,0.8839728030099435,0.0,0.0,0.0,0.7057008249232842,0.0,0.0,0.0,0.4717513298407134,0.0,0.0,0.0,0.5810192547129737,0.0,0.0,0.0,0.501606445591328,0.0,0.3450328723933031,0.0,0.61385389197219,0.0,ZFP3,RandomForestClassifier,4,0.12671845744741028,0.0591977315689981,0.0591977315689981
8,0.8454124761936583,0.0,0.7942453686200378,0.0,0.7910678581026606,0.0,0.925869557953824,0.0,0.0,0.0,0.8072888468809074,0.0,0.0,0.0,0.9018401639344262,0.0,0.0,0.0,0.7233937523266918,0.0,0.0,0.0,0.5044934053149154,0.0,0.0,0.0,0.6766407589820473,0.0,0.0,0.0,0.501606445591328,0.0,0.3450328723933031,0.0,0.61385389197219,0.0,ZFP3,RandomForestClassifier,8,0.15946053292161227,0.013043478260869601,0.013043478260869601
16,0.8454124761936583,0.0,0.7942453686200378,0.0,0.7910678581026606,0.0,0.9644652343880517,0.0,0.0,0.0,0.9296124763705104,0.0,0.0,0.0,0.9025238914270356,0.0,0.0,0.0,0.8042900217628434,0.0,0.0,0.0,0.62734176161108,0.0,0.0,0.0,0.6530154928942109,0.0,0.0,0.0,0.501606445591328,0.0,0.3450328723933031,0.0,0.61385389197219,0.0,ZFP3,RandomForestClassifier,16,0.2823088892177769,0.13536710775047256,0.13536710775047256
all,0.8454124761936583,0.0,0.7942453686200378,0.0,0.7910678581026606,0.0,0.9641965986167264,0.0,0.0,0.0,0.9368884688090736,0.0,0.0,0.0,0.9190272104273044,0.0,0.0,0.0,0.7997889137020991,0.0,0.0,0.0,0.6242454471802652,0.0,0.0,0.0,0.6726272097883133,0.0,0.0,0.0,0.501606445591328,0.0,0.3450328723933031,0.0,0.61385389197219,0.0,ZFP3,RandomForestClassifier,all,0.2792125747869621,0.1426431001890358,0.1426431001890358
2,0.9211147333382256,0.0,0.9491839691181876,0.0,0.927946249711575,0.0,0.9462231649421102,0.0,0.0,0.0,0.954700351009261,0.0,0.0,0.0,0.9392905655190248,0.0,0.0,0.0,0.3858408446779297,0.0,0.0,0.0,0.3210362251043432,0.0,0.0,0.0,0.1770853746202234,0.0,0.0,0.0,0.2008375750520183,0.0,0.2423734122013068,0.0,0.1294129741894449,0.0,ZNF362,RandomForestClassifier,2,0.07866281290303642,0.005516381891073396,0.005516381891073396
4,0.9211147333382256,0.0,0.9491839691181876,0.0,0.927946249711575,0.0,0.9459807579768968,0.0,0.0,0.0,0.9578457572521488,0.0,0.0,0.0,0.941913388028458,0.0,0.0,0.0,0.441671746598671,0.0,0.0,0.0,0.3654241800629886,0.0,0.0,0.0,0.2198573533366379,0.0,0.0,0.0,0.2008375750520183,0.0,0.2423734122013068,0.0,0.1294129741894449,0.0,ZNF362,RandomForestClassifier,4,0.12305076786168181,0.008661788133961235,0.008661788133961235
8,0.9211147333382256,0.0,0.9491839691181876,0.0,0.927946249711575,0.0,0.9569164780286052,0.0,0.0,0.0,0.9633159871150716,0.0,0.0,0.0,0.9553070454926612,0.0,0.0,0.0,0.488632532515884,0.0,0.0,0.0,0.4173596275548134,0.0,0.0,0.0,0.2631192856129312,0.0,0.0,0.0,0.2008375750520183,0.0,0.2423734122013068,0.0,0.1294129741894449,0.0,ZNF362,RandomForestClassifier,8,0.17498621535350659,0.014132017996884016,0.014132017996884016
16,0.9211147333382256,0.0,0.9491839691181876,0.0,0.927946249711575,0.0,0.962213914620814,0.0,0.0,0.0,0.964430507168992,0.0,0.0,0.0,0.9633723994779172,0.0,0.0,0.0,0.5011151348158065,0.0,0.0,0.0,0.4390869147933337,0.0,0.0,0.0,0.2750775894118668,0.0,0.0,0.0,0.2008375750520183,0.0,0.2423734122013068,0.0,0.1294129741894449,0.0,ZNF362,RandomForestClassifier,16,0.19671350259202694,0.015246538050804448,0.015246538050804448
all,0.9211147333382256,0.0,0.9491839691181876,0.0,0.927946249711575,0.0,0.968479727759055,0.0,0.0,0.0,0.9653335244481016,0.0,0.0,0.0,0.9684166512091454,0.0,0.0,0.0,0.507931365349446,0.0,0.0,0.0,0.4460191348481273,0.0,0.0,0.0,0.2748309174005056,0.0,0.0,0.0,0.2008375750520183,0.0,0.2423734122013068,0.0,0.1294129741894449,0.0,ZNF362,RandomForestClassifier,all,0.2036457226468205,0.016149555329914023,0.016149555329914023
2,0.895386671766248,0.0,0.8929888493015906,0.0,0.9524455192141216,0.0,0.9177442769152314,0.0,0.0,0.0,0.8987538433013819,0.0,0.0,0.0,0.955250856261056,0.0,0.0,0.0,0.6100909273115106,0.0,0.0,0.0,0.5559978025944224,0.0,0.0,0.0,0.7645693436460756,0.0,0.0,0.0,0.5229265992537291,0.0,0.4840477749518411,0.0,0.737914703837483,0.0,ZNF814,RandomForestClassifier,2,0.07195002764258135,0.005764993999791246,0.005764993999791246
4,0.895386671766248,0.0,0.8929888493015906,0.0,0.9524455192141216,0.0,0.913541280712029,0.0,0.0,0.0,0.9053793222000268,0.0,0.0,0.0,0.9594917008543792,0.0,0.0,0.0,0.6535208581835212,0.0,0.0,0.0,0.635416405019539,0.0,0.0,0.0,0.8291538800170011,0.0,0.0,0.0,0.5618754085949764,0.0,0.5587472402129148,0.0,0.777220929104036,0.0,ZNF814,RandomForestClassifier,4,0.07666916480662422,0.0123904728984362,0.0123904728984362
8,0.895386671766248,0.0,0.8929888493015906,0.0,0.9524455192141216,0.0,0.9148274907271284,0.0,0.0,0.0,0.9072302608041024,0.0,0.0,0.0,0.968961007188829,0.0,0.0,0.0,0.6704073236233605,0.0,0.0,0.0,0.660947700773765,0.0,0.0,0.0,0.8932487984368832,0.0,0.0,0.0,0.5618754085949764,0.0,0.5587472402129148,0.0,0.777220929104036,0.0,ZNF814,RandomForestClassifier,8,0.10220046056085019,0.014241411502511792,0.014241411502511792
16,0.895386671766248,0.0,0.8929888493015906,0.0,0.9524455192141216,0.0,0.926605157947578,0.0,0.0,0.0,0.9205574697008094,0.0,0.0,0.0,0.9921374534231624,0.0,0.0,0.0,0.7801089735539956,0.0,0.0,0.0,0.7641752111090121,0.0,0.0,0.0,0.9421704757295142,0.0,0.0,0.0,0.5618754085949764,0.0,0.5587472402129148,0.0,0.777220929104036,0.0,ZNF814,RandomForestClassifier,16,0.20542797089609732,0.027568620399218813,0.027568620399218813
all,0.895386671766248,0.0,0.8929888493015906,0.0,0.9524455192141216,0.0,0.9502203875681772,0.0,0.0,0.0,0.9404847730728524,0.0,0.0,0.0,0.9943646731152848,0.0,0.0,0.0,0.7992827600208818,0.0,0.0,0.0,0.7847437034163443,0.0,0.0,0.0,0.942346925626638,0.0,0.0,0.0,0.5618754085949764,0.0,0.5587472402129148,0.0,0.777220929104036,0.0,ZNF814,RandomForestClassifier,all,0.22599646320342948,0.04749592377126177,0.04749592377126177
2,0.8896150960341425,0.0,0.8795173923213649,0.0,0.8852465694325174,0.0,0.9170928472417592,0.0,0.0,0.0,0.904910432313697,0.0,0.0,0.0,0.8667784188418474,0.0,0.0,0.0,0.440246637086661,0.0,0.0,0.0,0.3831331790723649,0.0,0.0,0.0,0.1634141057611848,0.0,0.0,0.0,0.3885145641451454,0.0,0.3895055287748746,0.0,0.168481938139383,0.0,ZNF131,RandomForestClassifier,2,-0.0063723497025097164,0.02539303999233211,0.02539303999233211
4,0.8896150960341425,0.0,0.8795173923213649,0.0,0.8852465694325174,0.0,0.9172043731042896,0.0,0.0,0.0,0.9082868212087936,0.0,0.0,0.0,0.8412391050515712,0.0,0.0,0.0,0.4839977683010478,0.0,0.0,0.0,0.4331832767639929,0.0,0.0,0.0,0.1703896572604491,0.0,0.0,0.0,0.3885145641451454,0.0,0.3895055287748746,0.0,0.168481938139383,0.0,ZNF131,RandomForestClassifier,4,0.043677747989118276,0.028769428887428616,0.028769428887428616
8,0.8896150960341425,0.0,0.8795173923213649,0.0,0.8852465694325174,0.0,0.9206841685184785,0.0,0.0,0.0,0.9115436011126556,0.0,0.0,0.0,0.8631609820839595,0.0,0.0,0.0,0.5213650046473451,0.0,0.0,0.0,0.4675289426657054,0.0,0.0,0.0,0.1602665185518542,0.0,0.0,0.0,0.400275822839663,0.0,0.4148387811818077,0.0,0.0864728162702145,0.0,ZNF131,RandomForestClassifier,8,0.05269016148389766,0.0320262087912907,0.0320262087912907
16,0.8896150960341425,0.0,0.8795173923213649,0.0,0.8852465694325174,0.0,0.9243957488817942,0.0,0.0,0.0,0.9143633542763292,0.0,0.0,0.0,0.8610760372189167,0.0,0.0,0.0,0.525418456585853,0.0,0.0,0.0,0.4736784943236956,0.0,0.0,0.0,0.1587168916633531,0.0,0.0,0.0,0.400275822839663,0.0,0.4148387811818077,0.0,0.0864728162702145,0.0,ZNF131,RandomForestClassifier,16,0.05883971314188785,0.034845961954964255,0.034845961954964255
all,0.8896150960341425,0.0,0.8795173923213649,0.0,0.8852465694325174,0.0,0.9235373216480308,0.0,0.0,0.0,0.9152605930488324,0.0,0.0,0.0,0.8620738678312277,0.0,0.0,0.0,0.5298042843548909,0.0,0.0,0.0,0.4777148914571453,0.0,0.0,0.0,0.1574621594166683,0.0,0.0,0.0,0.400275822839663,0.0,0.4148387811818077,0.0,0.0864728162702145,0.0,ZNF131,RandomForestClassifier,all,0.06287611027533757,0.035743200727467506,0.035743200727467506
2,0.8666505278406519,0.0,0.8710272014709192,0.0,0.7722171321491769,0.0,0.9044074676324128,0.0,0.0,0.0,0.8995779785874005,0.0,0.0,0.0,0.7465563157371243,0.0,0.0,0.0,0.4062092463429984,0.0,0.0,0.0,0.3445188314221888,0.0,0.0,0.0,0.0493457278244666,0.0,0.0,0.0,0.3362897352703811,0.0,0.3331657665086505,0.0,0.0473341902140332,0.0,TTF1,RandomForestClassifier,2,0.011353064913538324,0.028550777116481352,0.028550777116481352
4,0.8666505278406519,0.0,0.8710272014709192,0.0,0.7722171321491769,0.0,0.901865162516976,0.0,0.0,0.0,0.895954714889705,0.0,0.0,0.0,0.7317611831730085,0.0,0.0,0.0,0.4510511744325872,0.0,0.0,0.0,0.3687553091576798,0.0,0.0,0.0,0.0538262323712115,0.0,0.0,0.0,0.3362897352703811,0.0,0.3331657665086505,0.0,0.0473341902140332,0.0,TTF1,RandomForestClassifier,4,0.035589542649029304,0.02492751341878585,0.02492751341878585
8,0.8666505278406519,0.0,0.8710272014709192,0.0,0.7722171321491769,0.0,0.90327299230421,0.0,0.0,0.0,0.896969149960019,0.0,0.0,0.0,0.7378587021042972,0.0,0.0,0.0,0.4665915432591823,0.0,0.0,0.0,0.3714160413451562,0.0,0.0,0.0,0.0541034697841147,0.0,0.0,0.0,0.3362897352703811,0.0,0.3331657665086505,0.0,0.0473341902140332,0.0,TTF1,RandomForestClassifier,8,0.03825027483650573,0.02594194848909981,0.02594194848909981
16,0.8666505278406519,0.0,0.8710272014709192,0.0,0.7722171321491769,0.0,0.9093862344952468,0.0,0.0,0.0,0.9022003397191272,0.0,0.0,0.0,0.740884296048024,0.0,0.0,0.0,0.4914301246489494,0.0,0.0,0.0,0.3878849529740894,0.0,0.0,0.0,0.0588139812878735,0.0,0.0,0.0,0.3362897352703811,0.0,0.3331657665086505,0.0,0.0473341902140332,0.0,TTF1,RandomForestClassifier,16,0.05471918646543894,0.031173138248208,0.031173138248208
all,0.8666505278406519,0.0,0.8710272014709192,0.0,0.7722171321491769,0.0,0.9170575101856044,0.0,0.0,0.0,0.9051620907928696,0.0,0.0,0.0,0.7647368321968725,0.0,0.0,0.0,0.4912266248586591,0.0,0.0,0.0,0.3883461622608772,0.0,0.0,0.0,0.0624203178985482,0.0,0.0,0.0,0.3362897352703811,0.0,0.3331657665086505,0.0,0.0473341902140332,0.0,TTF1,RandomForestClassifier,all,0.05518039575222672,0.03413488932195041,0.03413488932195041
2,0.7774512964365433,0.0,0.7962565647344197,0.0,0.7032526361197924,0.0,0.8152443461515465,0.0,0.0,0.0,0.8204516092353681,0.0,0.0,0.0,0.6807202010316389,0.0,0.0,0.0,0.3710230370551262,0.0,0.0,0.0,0.3465424114724263,0.0,0.0,0.0,0.0458558963666017,0.0,0.0,0.0,0.2961902082824798,0.0,0.3199683430663166,0.0,0.0488031469914893,0.0,TIGD4,RandomForestClassifier,2,0.026574068406109708,0.024195044500948337,0.024195044500948337
4,0.7774512964365433,0.0,0.7962565647344197,0.0,0.7032526361197924,0.0,0.8366605050223215,0.0,0.0,0.0,0.8290997806674236,0.0,0.0,0.0,0.6211630587652104,0.0,0.0,0.0,0.434799010142125,0.0,0.0,0.0,0.3883355918026577,0.0,0.0,0.0,0.0375318465429343,0.0,0.0,0.0,0.2961902082824798,0.0,0.3199683430663166,0.0,0.0488031469914893,0.0,TIGD4,RandomForestClassifier,4,0.06836724873634109,0.03284321593300388,0.03284321593300388
8,0.7774512964365433,0.0,0.7962565647344197,0.0,0.7032526361197924,0.0,0.8515651656170281,0.0,0.0,0.0,0.8434010885882793,0.0,0.0,0.0,0.6112644403511298,0.0,0.0,0.0,0.4458058310779464,0.0,0.0,0.0,0.4027929679906535,0.0,0.0,0.0,0.0429128888210102,0.0,0.0,0.0,0.302563852597579,0.0,0.3268217909945285,0.0,0.0517320286021801,0.0,TIGD4,RandomForestClassifier,8,0.07597117699612499,0.04714452385385959,0.04714452385385959
16,0.7774512964365433,0.0,0.7962565647344197,0.0,0.7032526361197924,0.0,0.8578839485012755,0.0,0.0,0.0,0.8471679402017992,0.0,0.0,0.0,0.6197742044637281,0.0,0.0,0.0,0.4816342089665812,0.0,0.0,0.0,0.4342124538297856,0.0,0.0,0.0,0.0380224511103252,0.0,0.0,0.0,0.302563852597579,0.0,0.3268217909945285,0.0,0.0517320286021801,0.0,TIGD4,RandomForestClassifier,16,0.10739066283525711,0.05091137546737945,0.05091137546737945
all,0.7774512964365433,0.0,0.7962565647344197,0.0,0.7032526361197924,0.0,0.903964881118463,0.0,0.0,0.0,0.895585342783365,0.0,0.0,0.0,0.6217490622224867,0.0,0.0,0.0,0.5152096558326346,0.0,0.0,0.0,0.4687306245205728,0.0,0.0,0.0,0.0380444094175022,0.0,0.0,0.0,0.302563852597579,0.0,0.3268217909945285,0.0,0.0517320286021801,0.0,TIGD4,RandomForestClassifier,all,0.14190883352604428,0.09932877804894524,0.09932877804894524
2,0.897224631577271,0.0,0.8973916440786266,0.0,0.6245955735809949,0.0,0.9103683476777676,0.0,0.0,0.0,0.9073168586427832,0.0,0.0,0.0,0.6308170240752551,0.0,0.0,0.0,0.2448649805666934,0.0,0.0,0.0,0.2518402486811856,0.0,0.0,0.0,0.0511982933226099,0.0,0.0,0.0,0.1995488749894126,0.0,0.2269750934022995,0.0,0.0532090044720433,0.0,RORB,RandomForestClassifier,2,0.02486515527888611,0.009925214564156626,0.009925214564156626
4,0.897224631577271,0.0,0.8973916440786266,0.0,0.6245955735809949,0.0,0.9173904618855896,0.0,0.0,0.0,0.9118921883783868,0.0,0.0,0.0,0.6279657356106505,0.0,0.0,0.0,0.276385879538701,0.0,0.0,0.0,0.27035988879403,0.0,0.0,0.0,0.0545598761364013,0.0,0.0,0.0,0.2006310507961309,0.0,0.2278408583610612,0.0,0.0590872276703552,0.0,RORB,RandomForestClassifier,4,0.04251903043296881,0.01450054429976022,0.01450054429976022
8,0.897224631577271,0.0,0.8973916440786266,0.0,0.6245955735809949,0.0,0.924788041314733,0.0,0.0,0.0,0.9215477994395394,0.0,0.0,0.0,0.6226511180644132,0.0,0.0,0.0,0.3252648205638884,0.0,0.0,0.0,0.3139229485979276,0.0,0.0,0.0,0.0508430084142977,0.0,0.0,0.0,0.2006310507961309,0.0,0.2278408583610612,0.0,0.0590872276703552,0.0,RORB,RandomForestClassifier,8,0.08608209023686639,0.024156155360912757,0.024156155360912757
16,0.897224631577271,0.0,0.8973916440786266,0.0,0.6245955735809949,0.0,0.927530516820341,0.0,0.0,0.0,0.9232487010765812,0.0,0.0,0.0,0.6230798090720664,0.0,0.0,0.0,0.3277077899334778,0.0,0.0,0.0,0.3136750096748104,0.0,0.0,0.0,0.0536626391775874,0.0,0.0,0.0,0.2011331003465329,0.0,0.2263593445528168,0.0,0.0597285382600863,0.0,RORB,RandomForestClassifier,16,0.08731566512199357,0.025857056997954597,0.025857056997954597
all,0.897224631577271,0.0,0.8973916440786266,0.0,0.6245955735809949,0.0,0.9338655245146874,0.0,0.0,0.0,0.9308601207397854,0.0,0.0,0.0,0.6465030094068878,0.0,0.0,0.0,0.3407133250213902,0.0,0.0,0.0,0.3287819273005181,0.0,0.0,0.0,0.0534824784322162,0.0,0.0,0.0,0.2011331003465329,0.0,0.2263593445528168,0.0,0.0597285382600863,0.0,RORB,RandomForestClassifier,all,0.10242258274770127,0.03346847666115882,0.03346847666115882
2,0.9382523456616678,0.0,0.9449482551590292,0.0,0.9144855163151308,0.0,0.9424030616544068,0.0,0.0,0.0,0.945834284299859,0.0,0.0,0.0,0.9093919599523824,0.0,0.0,0.0,0.4234360106786474,0.0,0.0,0.0,0.4054640861373222,0.0,0.0,0.0,0.4692084575169504,0.0,0.0,0.0,0.3834168952551839,0.0,0.3908146710632173,0.0,0.440991531222685,0.0,ZNF726,RandomForestClassifier,2,0.014649415074104888,0.0008860291408298027,0.0008860291408298027
4,0.9382523456616678,0.0,0.9449482551590292,0.0,0.9144855163151308,0.0,0.9441640433736942,0.0,0.0,0.0,0.946257871334168,0.0,0.0,0.0,0.9116435700985928,0.0,0.0,0.0,0.4454590420243424,0.0,0.0,0.0,0.4199484320050574,0.0,0.0,0.0,0.4885944342287259,0.0,0.0,0.0,0.3834168952551839,0.0,0.3908146710632173,0.0,0.440991531222685,0.0,ZNF726,RandomForestClassifier,4,0.02913376094184006,0.0013096161751388058,0.0013096161751388058
8,0.9382523456616678,0.0,0.9449482551590292,0.0,0.9144855163151308,0.0,0.9450623772469624,0.0,0.0,0.0,0.947549363242118,0.0,0.0,0.0,0.9115878636183268,0.0,0.0,0.0,0.466677436889239,0.0,0.0,0.0,0.4390720877433163,0.0,0.0,0.0,0.5619077176725004,0.0,0.0,0.0,0.3834168952551839,0.0,0.3908146710632173,0.0,0.440991531222685,0.0,ZNF726,RandomForestClassifier,8,0.048257416680098975,0.0026011080830887767,0.0026011080830887767
16,0.9382523456616678,0.0,0.9449482551590292,0.0,0.9144855163151308,0.0,0.9462975044531152,0.0,0.0,0.0,0.9482266832841998,0.0,0.0,0.0,0.9127080980434052,0.0,0.0,0.0,0.4768076374176995,0.0,0.0,0.0,0.452857096298519,0.0,0.0,0.0,0.5718722333000131,0.0,0.0,0.0,0.3834168952551839,0.0,0.3908146710632173,0.0,0.440991531222685,0.0,ZNF726,RandomForestClassifier,16,0.06204242523530168,0.0032784281251705405,0.0032784281251705405
all,0.9382523456616678,0.0,0.9449482551590292,0.0,0.9144855163151308,0.0,0.946629135925935,0.0,0.0,0.0,0.948744922805838,0.0,0.0,0.0,0.9118380086077958,0.0,0.0,0.0,0.4853935797946026,0.0,0.0,0.0,0.4593556501260498,0.0,0.0,0.0,0.5732758705703195,0.0,0.0,0.0,0.3834168952551839,0.0,0.3908146710632173,0.0,0.440991531222685,0.0,ZNF726,RandomForestClassifier,all,0.06854097906283246,0.003796667646808749,0.003796667646808749
2,0.8767678705497323,0.0,0.7943478598416231,0.0,0.4977174708141662,0.0,0.9517662528361838,0.0,0.0,0.0,0.9204674318099476,0.0,0.0,0.0,0.5342205144460185,0.0,0.0,0.0,0.8428287747583965,0.0,0.0,0.0,0.7459936954965793,0.0,0.0,0.0,0.0379707629982462,0.0,0.0,0.0,0.7538585216621014,0.0,0.6544562483537449,0.0,0.0406926971793019,0.0,ZSCAN2,RandomForestClassifier,2,0.0915374471428344,0.12611957196832446,0.12611957196832446
4,0.8767678705497323,0.0,0.7943478598416231,0.0,0.4977174708141662,0.0,0.9513682123435692,0.0,0.0,0.0,0.9252802003001914,0.0,0.0,0.0,0.5377634659910585,0.0,0.0,0.0,0.8537387380082143,0.0,0.0,0.0,0.7598864069592756,0.0,0.0,0.0,0.0402863418105092,0.0,0.0,0.0,0.7538585216621014,0.0,0.6544562483537449,0.0,0.0406926971793019,0.0,ZSCAN2,RandomForestClassifier,4,0.10543015860553062,0.13093234045856827,0.13093234045856827
8,0.8767678705497323,0.0,0.7943478598416231,0.0,0.4977174708141662,0.0,0.9516428918081474,0.0,0.0,0.0,0.9130307696289012,0.0,0.0,0.0,0.5389584766735274,0.0,0.0,0.0,0.8738803107705259,0.0,0.0,0.0,0.7851317156113722,0.0,0.0,0.0,0.0443091224005321,0.0,0.0,0.0,0.7538585216621014,0.0,0.6544562483537449,0.0,0.0406926971793019,0.0,ZSCAN2,RandomForestClassifier,8,0.13067546725762724,0.11868290978727802,0.11868290978727802
16,0.8767678705497323,0.0,0.7943478598416231,0.0,0.4977174708141662,0.0,0.9629651237550864,0.0,0.0,0.0,0.9382233062470886,0.0,0.0,0.0,0.5446998297646402,0.0,0.0,0.0,0.8820280892179615,0.0,0.0,0.0,0.8022321442373762,0.0,0.0,0.0,0.0454266685968964,0.0,0.0,0.0,0.7538585216621014,0.0,0.6544562483537449,0.0,0.0406926971793019,0.0,ZSCAN2,RandomForestClassifier,16,0.14777589588363127,0.14387544640546546,0.14387544640546546
all,0.8767678705497323,0.0,0.7943478598416231,0.0,0.4977174708141662,0.0,0.963763900929563,0.0,0.0,0.0,0.952796050929041,0.0,0.0,0.0,0.5497794468174404,0.0,0.0,0.0,0.8838261453002955,0.0,0.0,0.0,0.816934772649965,0.0,0.0,0.0,0.0466156242746887,0.0,0.0,0.0,0.7538585216621014,0.0,0.6544562483537449,0.0,0.0406926971793019,0.0,ZSCAN2,RandomForestClassifier,all,0.16247852429622,0.1584481910874178,0.1584481910874178
2,0.9734271941282135,0.0,0.9759649828213138,0.0,0.979543020940464,0.0,0.9772491647787762,0.0,0.0,0.0,0.979729864861356,0.0,0.0,0.0,0.9811939789811028,0.0,0.0,0.0,0.6101533864239623,0.0,0.0,0.0,0.6054049987954353,0.0,0.0,0.0,0.7066693957143272,0.0,0.0,0.0,0.4779990999144046,0.0,0.477037655428184,0.0,0.5556038555955314,0.0,ZNF865,RandomForestClassifier,2,0.1283673433672513,0.0037648820400422167,0.0037648820400422167
4,0.9734271941282135,0.0,0.9759649828213138,0.0,0.979543020940464,0.0,0.97613876361215,0.0,0.0,0.0,0.978941346683542,0.0,0.0,0.0,0.9799823873661432,0.0,0.0,0.0,0.6135414212064491,0.0,0.0,0.0,0.6080201249646965,0.0,0.0,0.0,0.7044010102489705,0.0,0.0,0.0,0.4779990999144046,0.0,0.477037655428184,0.0,0.5556038555955314,0.0,ZNF865,RandomForestClassifier,4,0.1309824695365125,0.002976363862228215,0.002976363862228215
