Count,roc_auc_train_H_PWM,roc_auc_train_H_PWM_di,roc_auc_test_H_PWM,roc_auc_test_H_PWM_di,roc_auc_test_M_PWM,roc_auc_test_M_PWM_di,roc_auc_train_H,mean_auc_train_H,median_auc_train_H,std_auc_train_H,roc_auc_test_H,mean_auc_test_H,median_auc_test_H,std_auc_test_H,roc_auc_test_M,mean_auc_test_M,median_auc_test_M,std_auc_test_M,pr_auc_train_H,mean_pr_auc_train_H,median_pr_auc_train_H,std_pr_auc_train_H,pr_auc_test_H,mean_pr_auc_test_H,median_pr_auc_test_H,std_pr_auc_test_H,pr_auc_test_M,mean_pr_auc_test_M,median_pr_auc_test_M,std_pr_auc_test_M,pr_auc_train_H_PWM,pr_auc_train_H_PWM_di,pr_auc_test_H_PWM,pr_auc_test_H_PWM_di,pr_auc_test_M_PWM,pr_auc_test_M_PWM_di,TF_name,Model,PWM,PR_delta_H,ROC_delta_H,dLR
8,0.9589921664975344,0.0,0.9566131568553704,0.0,0.8163544139411137,0.0,0.9723309476757642,0.0,0.0,0.0,0.9683713485918186,0.0,0.0,0.0,0.8201343135064026,0.0,0.0,0.0,0.6165426881092692,0.0,0.0,0.0,0.4949683175154865,0.0,0.0,0.0,0.1364808212554083,0.0,0.0,0.0,0.4800208595191748,0.0,0.4480297347784769,0.0,0.1231356993578871,0.0,ZNF683,RandomForestClassifier,8,0.04693858273700957,0.01175819173644821,0.01175819173644821
16,0.9589921664975344,0.0,0.9566131568553704,0.0,0.8163544139411137,0.0,0.9722308390749346,0.0,0.0,0.0,0.9678290130525108,0.0,0.0,0.0,0.8183796786257901,0.0,0.0,0.0,0.6545049871128484,0.0,0.0,0.0,0.5273560391410209,0.0,0.0,0.0,0.1335817350063055,0.0,0.0,0.0,0.4800208595191748,0.0,0.4480297347784769,0.0,0.1231356993578871,0.0,ZNF683,RandomForestClassifier,16,0.07932630436254401,0.011215856197140384,0.011215856197140384
all,0.9589921664975344,0.0,0.9566131568553704,0.0,0.8163544139411137,0.0,0.9715124855347256,0.0,0.0,0.0,0.9678743914537956,0.0,0.0,0.0,0.8044221209348608,0.0,0.0,0.0,0.6536159814483091,0.0,0.0,0.0,0.5363470831943822,0.0,0.0,0.0,0.1330677671484242,0.0,0.0,0.0,0.4800208595191748,0.0,0.4480297347784769,0.0,0.1231356993578871,0.0,ZNF683,RandomForestClassifier,all,0.08831734841590527,0.011261234598425207,0.011261234598425207
2,0.8767678705497323,0.0,0.7943478598416231,0.0,0.4977174708141662,0.0,0.9518506642995508,0.0,0.0,0.0,0.9207592774701102,0.0,0.0,0.0,0.5345487103647258,0.0,0.0,0.0,0.842454352957912,0.0,0.0,0.0,0.7479520624282066,0.0,0.0,0.0,0.0382306103062844,0.0,0.0,0.0,0.7538585216621014,0.0,0.6544562483537449,0.0,0.0406926971793019,0.0,ZSCAN2,RandomForestClassifier,2,0.09349581407446161,0.12641141762848707,0.12641141762848707
4,0.8767678705497323,0.0,0.7943478598416231,0.0,0.4977174708141662,0.0,0.9525679750789154,0.0,0.0,0.0,0.9126867786346464,0.0,0.0,0.0,0.5373102092259341,0.0,0.0,0.0,0.8578601325310006,0.0,0.0,0.0,0.7562052355948835,0.0,0.0,0.0,0.0404467295989237,0.0,0.0,0.0,0.7538585216621014,0.0,0.6544562483537449,0.0,0.0406926971793019,0.0,ZSCAN2,RandomForestClassifier,4,0.10174898724113857,0.11833891879302327,0.11833891879302327
8,0.8767678705497323,0.0,0.7943478598416231,0.0,0.4977174708141662,0.0,0.9572228213753884,0.0,0.0,0.0,0.9223576678225764,0.0,0.0,0.0,0.5448199609523927,0.0,0.0,0.0,0.8730634113322033,0.0,0.0,0.0,0.7792479030199697,0.0,0.0,0.0,0.0448696863104174,0.0,0.0,0.0,0.7538585216621014,0.0,0.6544562483537449,0.0,0.0406926971793019,0.0,ZSCAN2,RandomForestClassifier,8,0.12479165466622477,0.1280098079809533,0.1280098079809533
16,0.8767678705497323,0.0,0.7943478598416231,0.0,0.4977174708141662,0.0,0.961425495995122,0.0,0.0,0.0,0.9353084079498992,0.0,0.0,0.0,0.5443550919648993,0.0,0.0,0.0,0.8839928404258612,0.0,0.0,0.0,0.8009691941830035,0.0,0.0,0.0,0.0457868431328583,0.0,0.0,0.0,0.7538585216621014,0.0,0.6544562483537449,0.0,0.0406926971793019,0.0,ZSCAN2,RandomForestClassifier,16,0.14651294582925856,0.14096054810827607,0.14096054810827607
all,0.8767678705497323,0.0,0.7943478598416231,0.0,0.4977174708141662,0.0,0.9627823221240992,0.0,0.0,0.0,0.9397981470938356,0.0,0.0,0.0,0.5592471740793745,0.0,0.0,0.0,0.8820898739474029,0.0,0.0,0.0,0.8034824406003921,0.0,0.0,0.0,0.0473855320245957,0.0,0.0,0.0,0.7538585216621014,0.0,0.6544562483537449,0.0,0.0406926971793019,0.0,ZSCAN2,RandomForestClassifier,all,0.14902619224664715,0.14545028725221243,0.14545028725221243
2,0.9124521084601868,0.0,0.9197587091675176,0.0,0.932324958034976,0.0,0.9470348506823212,0.0,0.0,0.0,0.9435926512806372,0.0,0.0,0.0,0.8816252639507166,0.0,0.0,0.0,0.320915725555546,0.0,0.0,0.0,0.2857532039450293,0.0,0.0,0.0,0.311865285052873,0.0,0.0,0.0,0.2638271719161515,0.0,0.2758080046065714,0.0,0.3179273544376347,0.0,ZFTA,RandomForestClassifier,2,0.009945199338457889,0.02383394211311962,0.02383394211311962
4,0.9124521084601868,0.0,0.9197587091675176,0.0,0.932324958034976,0.0,0.9486056144809496,0.0,0.0,0.0,0.9451461829304088,0.0,0.0,0.0,0.8736691803377699,0.0,0.0,0.0,0.3451828855770148,0.0,0.0,0.0,0.3133818162006654,0.0,0.0,0.0,0.3133260945232636,0.0,0.0,0.0,0.2664438596944096,0.0,0.2789916050384237,0.0,0.3261955908453899,0.0,ZFTA,RandomForestClassifier,4,0.034390211162241724,0.02538747376289119,0.02538747376289119
8,0.9124521084601868,0.0,0.9197587091675176,0.0,0.932324958034976,0.0,0.951705645360162,0.0,0.0,0.0,0.9492471178919524,0.0,0.0,0.0,0.8885360790089827,0.0,0.0,0.0,0.3585086769011347,0.0,0.0,0.0,0.3232699872602616,0.0,0.0,0.0,0.3318183477264458,0.0,0.0,0.0,0.2694730259309435,0.0,0.2801409221784851,0.0,0.3201698568642304,0.0,ZFTA,RandomForestClassifier,8,0.04312906508177655,0.02948840872443481,0.02948840872443481
16,0.9124521084601868,0.0,0.9197587091675176,0.0,0.932324958034976,0.0,0.9519544251984396,0.0,0.0,0.0,0.9491567334087948,0.0,0.0,0.0,0.894229089844804,0.0,0.0,0.0,0.3581089166624809,0.0,0.0,0.0,0.3221810682872346,0.0,0.0,0.0,0.3201456283024584,0.0,0.0,0.0,0.2694730259309435,0.0,0.2801409221784851,0.0,0.3201698568642304,0.0,ZFTA,RandomForestClassifier,16,0.04204014610874951,0.029398024241277243,0.029398024241277243
all,0.9124521084601868,0.0,0.9197587091675176,0.0,0.932324958034976,0.0,0.9566275298372808,0.0,0.0,0.0,0.9547024957691622,0.0,0.0,0.0,0.8999583890247757,0.0,0.0,0.0,0.3663434523585917,0.0,0.0,0.0,0.322675320347645,0.0,0.0,0.0,0.3408719208118438,0.0,0.0,0.0,0.2694730259309435,0.0,0.2801409221784851,0.0,0.3201698568642304,0.0,ZFTA,RandomForestClassifier,all,0.04253439816915994,0.034943786601644655,0.034943786601644655
2,0.9325238473000912,0.0,0.9391061155086426,0.0,0.6882556524806553,0.0,0.9397330500270482,0.0,0.0,0.0,0.944081039342048,0.0,0.0,0.0,0.6929883479493102,0.0,0.0,0.0,0.5875677210976566,0.0,0.0,0.0,0.6019512508285126,0.0,0.0,0.0,0.1897617409931548,0.0,0.0,0.0,0.5166798602401966,0.0,0.5596419353586867,0.0,0.1836817418318869,0.0,ZNF850,RandomForestClassifier,2,0.04230931546982597,0.004974923833405365,0.004974923833405365
4,0.9325238473000912,0.0,0.9391061155086426,0.0,0.6882556524806553,0.0,0.9415384369643978,0.0,0.0,0.0,0.944338593337524,0.0,0.0,0.0,0.6965219392101221,0.0,0.0,0.0,0.6037138399723426,0.0,0.0,0.0,0.6067637142881573,0.0,0.0,0.0,0.1923040352446852,0.0,0.0,0.0,0.5166798602401966,0.0,0.5596419353586867,0.0,0.1836817418318869,0.0,ZNF850,RandomForestClassifier,4,0.04712177892947067,0.005232477828881366,0.005232477828881366
8,0.9325238473000912,0.0,0.9391061155086426,0.0,0.6882556524806553,0.0,0.949167027908956,0.0,0.0,0.0,0.9483610051653036,0.0,0.0,0.0,0.7020593471754735,0.0,0.0,0.0,0.6311512885387771,0.0,0.0,0.0,0.6283313906723724,0.0,0.0,0.0,0.2008552481949267,0.0,0.0,0.0,0.5166798602401966,0.0,0.5596419353586867,0.0,0.1836817418318869,0.0,ZNF850,RandomForestClassifier,8,0.06868945531368575,0.009254889656660992,0.009254889656660992
16,0.9325238473000912,0.0,0.9391061155086426,0.0,0.6882556524806553,0.0,0.949964465300012,0.0,0.0,0.0,0.9507298863493944,0.0,0.0,0.0,0.7059464644513851,0.0,0.0,0.0,0.6400265843375346,0.0,0.0,0.0,0.6336049533948295,0.0,0.0,0.0,0.2054281772177784,0.0,0.0,0.0,0.5166798602401966,0.0,0.5596419353586867,0.0,0.1836817418318869,0.0,ZNF850,RandomForestClassifier,16,0.0739630180361428,0.011623770840751724,0.011623770840751724
all,0.9325238473000912,0.0,0.9391061155086426,0.0,0.6882556524806553,0.0,0.9492408838373138,0.0,0.0,0.0,0.9495106569822612,0.0,0.0,0.0,0.7002643541079338,0.0,0.0,0.0,0.6373144538083757,0.0,0.0,0.0,0.6321703454819873,0.0,0.0,0.0,0.2042195069859634,0.0,0.0,0.0,0.5166798602401966,0.0,0.5596419353586867,0.0,0.1836817418318869,0.0,ZNF850,RandomForestClassifier,all,0.07252841012330058,0.010404541473618578,0.010404541473618578
2,0.9342663558792924,0.0,0.9324462352022114,0.0,0.6447110637934724,0.0,0.9603413943808532,0.0,0.0,0.0,0.94909899645454,0.0,0.0,0.0,0.6419310829902692,0.0,0.0,0.0,0.5367716066443655,0.0,0.0,0.0,0.3932579312432451,0.0,0.0,0.0,0.0201547993685184,0.0,0.0,0.0,0.400508358972207,0.0,0.3773149663244607,0.0,0.0160182813260608,0.0,ZNF500,RandomForestClassifier,2,0.015942964918784386,0.01665276125232862,0.01665276125232862
4,0.9342663558792924,0.0,0.9324462352022114,0.0,0.6447110637934724,0.0,0.9679122414151924,0.0,0.0,0.0,0.9527330689261464,0.0,0.0,0.0,0.6144707669655534,0.0,0.0,0.0,0.6672481429685133,0.0,0.0,0.0,0.4853023657018141,0.0,0.0,0.0,0.0180214154659713,0.0,0.0,0.0,0.400508358972207,0.0,0.3773149663244607,0.0,0.0160182813260608,0.0,ZNF500,RandomForestClassifier,4,0.10798739937735341,0.020286833723935027,0.020286833723935027
8,0.9342663558792924,0.0,0.9324462352022114,0.0,0.6447110637934724,0.0,0.9717028262226848,0.0,0.0,0.0,0.9614157322276304,0.0,0.0,0.0,0.5955678724971054,0.0,0.0,0.0,0.7317817475244892,0.0,0.0,0.0,0.5840500918618838,0.0,0.0,0.0,0.0231465523490432,0.0,0.0,0.0,0.400508358972207,0.0,0.3773149663244607,0.0,0.0160182813260608,0.0,ZNF500,RandomForestClassifier,8,0.20673512553742313,0.028969497025419066,0.028969497025419066
16,0.9342663558792924,0.0,0.9324462352022114,0.0,0.6447110637934724,0.0,0.9793716378772112,0.0,0.0,0.0,0.9713092602608016,0.0,0.0,0.0,0.6228445314610982,0.0,0.0,0.0,0.7586297354085081,0.0,0.0,0.0,0.5997206659528597,0.0,0.0,0.0,0.0258386432364713,0.0,0.0,0.0,0.400508358972207,0.0,0.3773149663244607,0.0,0.0160182813260608,0.0,ZNF500,RandomForestClassifier,16,0.22240569962839896,0.038863025058590184,0.038863025058590184
all,0.9342663558792924,0.0,0.9324462352022114,0.0,0.6447110637934724,0.0,0.9800334401664932,0.0,0.0,0.0,0.971942094826032,0.0,0.0,0.0,0.6499036235037954,0.0,0.0,0.0,0.7552590388201669,0.0,0.0,0.0,0.6028499383317727,0.0,0.0,0.0,0.0281958520826489,0.0,0.0,0.0,0.400508358972207,0.0,0.3773149663244607,0.0,0.0160182813260608,0.0,ZNF500,RandomForestClassifier,all,0.22553497200731198,0.03949585962382063,0.03949585962382063
2,0.8863325227827271,0.0,0.8911633198267698,0.0,0.9382744936160468,0.0,0.9116694132144296,0.0,0.0,0.0,0.9149253122729898,0.0,0.0,0.0,0.9231591278795768,0.0,0.0,0.0,0.1042745475216633,0.0,0.0,0.0,0.1115843719815774,0.0,0.0,0.0,0.0693332897118076,0.0,0.0,0.0,0.0573741330960637,0.0,0.0648349460871775,0.0,0.1045644969531304,0.0,ZNF384,RandomForestClassifier,2,0.0467494258943999,0.023761992446220015,0.023761992446220015
4,0.8863325227827271,0.0,0.8911633198267698,0.0,0.9382744936160468,0.0,0.9191925886998734,0.0,0.0,0.0,0.920960642276508,0.0,0.0,0.0,0.9362325777567104,0.0,0.0,0.0,0.1220851165824862,0.0,0.0,0.0,0.1227454784492556,0.0,0.0,0.0,0.0821965480243228,0.0,0.0,0.0,0.0602108840437436,0.0,0.0643022771416737,0.0,0.0805972953904678,0.0,ZNF384,RandomForestClassifier,4,0.05844320130758189,0.029797322449738206,0.029797322449738206
8,0.8863325227827271,0.0,0.8911633198267698,0.0,0.9382744936160468,0.0,0.9278747982972152,0.0,0.0,0.0,0.9280152004885794,0.0,0.0,0.0,0.9382723177252844,0.0,0.0,0.0,0.1456024467240948,0.0,0.0,0.0,0.1467492617869423,0.0,0.0,0.0,0.0849439407525031,0.0,0.0,0.0,0.0602108840437436,0.0,0.0643022771416737,0.0,0.0805972953904678,0.0,ZNF384,RandomForestClassifier,8,0.0824469846452686,0.036851880661809666,0.036851880661809666
16,0.8863325227827271,0.0,0.8911633198267698,0.0,0.9382744936160468,0.0,0.9361612776212634,0.0,0.0,0.0,0.9368183398696616,0.0,0.0,0.0,0.9394777155851372,0.0,0.0,0.0,0.1565414373180901,0.0,0.0,0.0,0.1542894464054838,0.0,0.0,0.0,0.0844131599481477,0.0,0.0,0.0,0.0602108840437436,0.0,0.0643022771416737,0.0,0.0805972953904678,0.0,ZNF384,RandomForestClassifier,16,0.0899871692638101,0.04565502004289179,0.04565502004289179
all,0.8863325227827271,0.0,0.8911633198267698,0.0,0.9382744936160468,0.0,0.9356260401585036,0.0,0.0,0.0,0.9362456088376389,0.0,0.0,0.0,0.9405389976781496,0.0,0.0,0.0,0.1541015116891531,0.0,0.0,0.0,0.1507211888969472,0.0,0.0,0.0,0.0851905052208996,0.0,0.0,0.0,0.0602108840437436,0.0,0.0643022771416737,0.0,0.0805972953904678,0.0,ZNF384,RandomForestClassifier,all,0.08641891175527348,0.04508228901086908,0.04508228901086908
2,0.9315122843948488,0.0,0.9346462065473676,0.0,0.5637049866734002,0.0,0.9520451057266476,0.0,0.0,0.0,0.9517094758477735,0.0,0.0,0.0,0.5682966351793134,0.0,0.0,0.0,0.4162562756009276,0.0,0.0,0.0,0.4062291070548494,0.0,0.0,0.0,0.0378286960273758,0.0,0.0,0.0,0.3156060343768798,0.0,0.3230179143824594,0.0,0.0375392422438891,0.0,VDR,RandomForestClassifier,2,0.08321119267238997,0.017063269300405914,0.017063269300405914
4,0.9315122843948488,0.0,0.9346462065473676,0.0,0.5637049866734002,0.0,0.9552519016592856,0.0,0.0,0.0,0.9549078803936204,0.0,0.0,0.0,0.5829019487514355,0.0,0.0,0.0,0.4793628740052281,0.0,0.0,0.0,0.4696464733801248,0.0,0.0,0.0,0.0449656101747649,0.0,0.0,0.0,0.3156060343768798,0.0,0.3230179143824594,0.0,0.0375392422438891,0.0,VDR,RandomForestClassifier,4,0.14662855899766536,0.02026167384625277,0.02026167384625277
8,0.9315122843948488,0.0,0.9346462065473676,0.0,0.5637049866734002,0.0,0.9625808413699668,0.0,0.0,0.0,0.9619799585198244,0.0,0.0,0.0,0.6037889820714951,0.0,0.0,0.0,0.5098307428440302,0.0,0.0,0.0,0.4987436825068069,0.0,0.0,0.0,0.0454651374908168,0.0,0.0,0.0,0.3156060343768798,0.0,0.3230179143824594,0.0,0.0375392422438891,0.0,VDR,RandomForestClassifier,8,0.17572576812434748,0.0273337519724568,0.0273337519724568
16,0.9315122843948488,0.0,0.9346462065473676,0.0,0.5637049866734002,0.0,0.9677186290863002,0.0,0.0,0.0,0.9667125635693236,0.0,0.0,0.0,0.5962197009339506,0.0,0.0,0.0,0.5257420068235232,0.0,0.0,0.0,0.5096689899009509,0.0,0.0,0.0,0.0436261069639317,0.0,0.0,0.0,0.3156060343768798,0.0,0.3230179143824594,0.0,0.0375392422438891,0.0,VDR,RandomForestClassifier,16,0.18665107551849147,0.03206635702195593,0.03206635702195593
all,0.9315122843948488,0.0,0.9346462065473676,0.0,0.5637049866734002,0.0,0.9713422005200746,0.0,0.0,0.0,0.9706206195999764,0.0,0.0,0.0,0.5966734518179104,0.0,0.0,0.0,0.5421643435909353,0.0,0.0,0.0,0.5285741429832308,0.0,0.0,0.0,0.0435575078985829,0.0,0.0,0.0,0.3156060343768798,0.0,0.3230179143824594,0.0,0.0375392422438891,0.0,VDR,RandomForestClassifier,all,0.20555622860077138,0.035974413052608734,0.035974413052608734
2,0.7760235758159701,0.0,0.766948419341695,0.0,0.6802503508091077,0.0,0.863614186072085,0.0,0.0,0.0,0.8215350632440477,0.0,0.0,0.0,0.6822017165243257,0.0,0.0,0.0,0.1606606942141238,0.0,0.0,0.0,0.0825536124023782,0.0,0.0,0.0,0.0227331229484589,0.0,0.0,0.0,0.0455896807921204,0.0,0.0428301187403919,0.0,0.0120574859486644,0.0,SP100,RandomForestClassifier,2,0.0397234936619863,0.05458664390235268,0.05458664390235268
4,0.7760235758159701,0.0,0.766948419341695,0.0,0.6802503508091077,0.0,0.8514063277285843,0.0,0.0,0.0,0.8164844635770975,0.0,0.0,0.0,0.6805014711699401,0.0,0.0,0.0,0.2351587082991118,0.0,0.0,0.0,0.1401803895201097,0.0,0.0,0.0,0.0213038264845534,0.0,0.0,0.0,0.0637757515075284,0.0,0.0576988780248389,0.0,0.011223572233312,0.0,SP100,RandomForestClassifier,4,0.0824815114952708,0.04953604423540248,0.04953604423540248
8,0.7760235758159701,0.0,0.766948419341695,0.0,0.6802503508091077,0.0,0.8761063903041855,0.0,0.0,0.0,0.8451270638463719,0.0,0.0,0.0,0.7015326405702869,0.0,0.0,0.0,0.2852465619957711,0.0,0.0,0.0,0.1757115248568903,0.0,0.0,0.0,0.0233424793636861,0.0,0.0,0.0,0.0637757515075284,0.0,0.0576988780248389,0.0,0.011223572233312,0.0,SP100,RandomForestClassifier,8,0.1180126468320514,0.07817864450467693,0.07817864450467693
16,0.7760235758159701,0.0,0.766948419341695,0.0,0.6802503508091077,0.0,0.9109610002146944,0.0,0.0,0.0,0.8830284288194444,0.0,0.0,0.0,0.7757307907596023,0.0,0.0,0.0,0.3356900715680354,0.0,0.0,0.0,0.1959508955346632,0.0,0.0,0.0,0.0316376502531068,0.0,0.0,0.0,0.0637757515075284,0.0,0.0576988780248389,0.0,0.011223572233312,0.0,SP100,RandomForestClassifier,16,0.1382520175098243,0.11608000947774944,0.11608000947774944
all,0.7760235758159701,0.0,0.766948419341695,0.0,0.6802503508091077,0.0,0.9172434334892052,0.0,0.0,0.0,0.8861921259389173,0.0,0.0,0.0,0.7871967126473338,0.0,0.0,0.0,0.3390405917696193,0.0,0.0,0.0,0.2047285648576284,0.0,0.0,0.0,0.0342294374074056,0.0,0.0,0.0,0.0637757515075284,0.0,0.0576988780248389,0.0,0.011223572233312,0.0,SP100,RandomForestClassifier,all,0.1470296868327895,0.11924370659722228,0.11924370659722228
2,0.982776676942468,0.0,0.9854956488214855,0.0,0.5804516684394979,0.0,0.9901124397621752,0.0,0.0,0.0,0.9909929727671838,0.0,0.0,0.0,0.5295320986915307,0.0,0.0,0.0,0.8494854283262082,0.0,0.0,0.0,0.8524597728424648,0.0,0.0,0.0,0.0130589558054808,0.0,0.0,0.0,0.7981229899899046,0.0,0.8239701987630157,0.0,0.015257226391773,0.0,PAX7,RandomForestClassifier,2,0.028489574079449076,0.00549732394569824,0.00549732394569824
4,0.982776676942468,0.0,0.9854956488214855,0.0,0.5804516684394979,0.0,0.9901505866929228,0.0,0.0,0.0,0.991190144910774,0.0,0.0,0.0,0.5312638942911375,0.0,0.0,0.0,0.8663425389695067,0.0,0.0,0.0,0.8679515272715643,0.0,0.0,0.0,0.0135448131153894,0.0,0.0,0.0,0.8234533132132432,0.0,0.844662506148244,0.0,0.0161041912380832,0.0,PAX7,RandomForestClassifier,4,0.02328902112332032,0.005694496089288403,0.005694496089288403
8,0.982776676942468,0.0,0.9854956488214855,0.0,0.5804516684394979,0.0,0.9898786663498904,0.0,0.0,0.0,0.990221749306449,0.0,0.0,0.0,0.553551099269073,0.0,0.0,0.0,0.873201787441812,0.0,0.0,0.0,0.876596206447074,0.0,0.0,0.0,0.0147569308870376,0.0,0.0,0.0,0.8234533132132432,0.0,0.844662506148244,0.0,0.0161041912380832,0.0,PAX7,RandomForestClassifier,8,0.031933700298830026,0.004726100484963469,0.004726100484963469
16,0.982776676942468,0.0,0.9854956488214855,0.0,0.5804516684394979,0.0,0.9886832951118908,0.0,0.0,0.0,0.9895939696813442,0.0,0.0,0.0,0.5519644573406373,0.0,0.0,0.0,0.87332279878228,0.0,0.0,0.0,0.876029229269993,0.0,0.0,0.0,0.0147741465434806,0.0,0.0,0.0,0.8234533132132432,0.0,0.844662506148244,0.0,0.0161041912380832,0.0,PAX7,RandomForestClassifier,16,0.03136672312174904,0.004098320859858617,0.004098320859858617
all,0.982776676942468,0.0,0.9854956488214855,0.0,0.5804516684394979,0.0,0.988431710608502,0.0,0.0,0.0,0.9894517158457306,0.0,0.0,0.0,0.5552014917049075,0.0,0.0,0.0,0.871332883879918,0.0,0.0,0.0,0.8757515906798548,0.0,0.0,0.0,0.0148662045298064,0.0,0.0,0.0,0.8234533132132432,0.0,0.844662506148244,0.0,0.0161041912380832,0.0,PAX7,RandomForestClassifier,all,0.031089084531610744,0.0039560670242450025,0.0039560670242450025
2,0.8293615894370214,0.0,0.8307152305347364,0.0,0.4973885901107786,0.0,0.878923383927569,0.0,0.0,0.0,0.8659599288564737,0.0,0.0,0.0,0.4946885771662159,0.0,0.0,0.0,0.2773629092678926,0.0,0.0,0.0,0.2364951261432368,0.0,0.0,0.0,0.0096099290291467,0.0,0.0,0.0,0.1127444011974907,0.0,0.1041102465886278,0.0,0.0099091133571795,0.0,NR1H4,RandomForestClassifier,2,0.132384879554609,0.03524469832173727,0.03524469832173727
4,0.8293615894370214,0.0,0.8307152305347364,0.0,0.4973885901107786,0.0,0.8806369701980558,0.0,0.0,0.0,0.8615331979381402,0.0,0.0,0.0,0.5062074093827565,0.0,0.0,0.0,0.4297892201837045,0.0,0.0,0.0,0.3492014338422678,0.0,0.0,0.0,0.0102228697368074,0.0,0.0,0.0,0.18114872282504,0.0,0.1707574066895087,0.0,0.0118018267116352,0.0,NR1H4,RandomForestClassifier,4,0.17844402715275912,0.030817967403403812,0.030817967403403812
8,0.8293615894370214,0.0,0.8307152305347364,0.0,0.4973885901107786,0.0,0.92579651613152,0.0,0.0,0.0,0.91070098554948,0.0,0.0,0.0,0.6036671662937737,0.0,0.0,0.0,0.5368618790795854,0.0,0.0,0.0,0.4401699920499518,0.0,0.0,0.0,0.0241374201764746,0.0,0.0,0.0,0.18114872282504,0.0,0.1707574066895087,0.0,0.0118018267116352,0.0,NR1H4,RandomForestClassifier,8,0.2694125853604431,0.07998575501474359,0.07998575501474359
16,0.8293615894370214,0.0,0.8307152305347364,0.0,0.4973885901107786,0.0,0.9256634241443722,0.0,0.0,0.0,0.9118028148090868,0.0,0.0,0.0,0.5783124569840866,0.0,0.0,0.0,0.5547546262483509,0.0,0.0,0.0,0.4579134237128374,0.0,0.0,0.0,0.0228487481674595,0.0,0.0,0.0,0.18114872282504,0.0,0.1707574066895087,0.0,0.0118018267116352,0.0,NR1H4,RandomForestClassifier,16,0.2871560170233287,0.08108758427435037,0.08108758427435037
all,0.8293615894370214,0.0,0.8307152305347364,0.0,0.4973885901107786,0.0,0.9340233531922228,0.0,0.0,0.0,0.9170517561014324,0.0,0.0,0.0,0.5989499342515249,0.0,0.0,0.0,0.5487648869868119,0.0,0.0,0.0,0.4595836678118836,0.0,0.0,0.0,0.023020789595774,0.0,0.0,0.0,0.18114872282504,0.0,0.1707574066895087,0.0,0.0118018267116352,0.0,NR1H4,RandomForestClassifier,all,0.28882626112237486,0.08633652556669602,0.08633652556669602
2,0.7896982776468616,0.0,0.778240872573233,0.0,0.7386491710130174,0.0,0.833012449555409,0.0,0.0,0.0,0.8196662797945322,0.0,0.0,0.0,0.7376415290493352,0.0,0.0,0.0,0.1317647135627059,0.0,0.0,0.0,0.1065210495321515,0.0,0.0,0.0,0.037650794490624,0.0,0.0,0.0,0.0819261869789587,0.0,0.0753875848221839,0.0,0.026915665759331,0.0,ZNF648,RandomForestClassifier,2,0.031133464709967598,0.04142540722129917,0.04142540722129917
4,0.7896982776468616,0.0,0.778240872573233,0.0,0.7386491710130174,0.0,0.8516315436160073,0.0,0.0,0.0,0.8398962811504295,0.0,0.0,0.0,0.7596682317581368,0.0,0.0,0.0,0.1519543029356977,0.0,0.0,0.0,0.1187055392779645,0.0,0.0,0.0,0.0425706591025173,0.0,0.0,0.0,0.0819261869789587,0.0,0.0753875848221839,0.0,0.026915665759331,0.0,ZNF648,RandomForestClassifier,4,0.0433179544557806,0.061655408577196424,0.061655408577196424
8,0.7896982776468616,0.0,0.778240872573233,0.0,0.7386491710130174,0.0,0.8646330579696484,0.0,0.0,0.0,0.8534528242884677,0.0,0.0,0.0,0.7488497130250846,0.0,0.0,0.0,0.1804350023405059,0.0,0.0,0.0,0.1415756427045566,0.0,0.0,0.0,0.0419217152732806,0.0,0.0,0.0,0.0819261869789587,0.0,0.0753875848221839,0.0,0.026915665759331,0.0,ZNF648,RandomForestClassifier,8,0.06618805788237271,0.07521195171523465,0.07521195171523465
16,0.7896982776468616,0.0,0.778240872573233,0.0,0.7386491710130174,0.0,0.8738314351965313,0.0,0.0,0.0,0.8637072650248385,0.0,0.0,0.0,0.7394138499921336,0.0,0.0,0.0,0.1862316989179079,0.0,0.0,0.0,0.1455862340254684,0.0,0.0,0.0,0.042163260829956,0.0,0.0,0.0,0.0819261869789587,0.0,0.0753875848221839,0.0,0.026915665759331,0.0,ZNF648,RandomForestClassifier,16,0.07019864920328449,0.08546639245160548,0.08546639245160548
all,0.7896982776468616,0.0,0.778240872573233,0.0,0.7386491710130174,0.0,0.8739417959175124,0.0,0.0,0.0,0.8645520707772424,0.0,0.0,0.0,0.7426973267399242,0.0,0.0,0.0,0.1885983947967313,0.0,0.0,0.0,0.1461453427908364,0.0,0.0,0.0,0.0432575156120243,0.0,0.0,0.0,0.0819261869789587,0.0,0.0753875848221839,0.0,0.026915665759331,0.0,ZNF648,RandomForestClassifier,all,0.07075775796865251,0.08631119820400934,0.08631119820400934
2,0.9087565205503878,0.0,0.9067374161251898,0.0,0.8086861818446093,0.0,0.9169358083991556,0.0,0.0,0.0,0.9130379820581422,0.0,0.0,0.0,0.8007860614033686,0.0,0.0,0.0,0.1587988915371331,0.0,0.0,0.0,0.1444693710224308,0.0,0.0,0.0,0.0518373972884121,0.0,0.0,0.0,0.1423516693255005,0.0,0.1432602426339681,0.0,0.0493375617939589,0.0,PRDM13,RandomForestClassifier,2,0.0012091283884626824,0.006300565932952473,0.006300565932952473
