,Count,roc_auc_train_H_PWM,roc_auc_train_H_PWM_di,roc_auc_test_H_PWM,roc_auc_test_H_PWM_di,roc_auc_test_M_PWM,roc_auc_test_M_PWM_di,roc_auc_train_H,mean_auc_train_H,median_auc_train_H,std_auc_train_H,roc_auc_test_H,mean_auc_test_H,median_auc_test_H,std_auc_test_H,roc_auc_test_M,mean_auc_test_M,median_auc_test_M,std_auc_test_M,pr_auc_train_H,mean_pr_auc_train_H,median_pr_auc_train_H,std_pr_auc_train_H,pr_auc_test_H,mean_pr_auc_test_H,median_pr_auc_test_H,std_pr_auc_test_H,pr_auc_test_M,mean_pr_auc_test_M,median_pr_auc_test_M,std_pr_auc_test_M,pr_auc_train_H_PWM,pr_auc_train_H_PWM_di,pr_auc_test_H_PWM,pr_auc_test_H_PWM_di,pr_auc_test_M_PWM,pr_auc_test_M_PWM_di,TF_name,Model,PWM,Seq_count,PR_delta_M,ROC_delta_M
332,21,0.7730891262755102,0,0.7751904475140201,0,0.5312376676484887,0,0.8182077088647959,0,0,0,0.7848616809063194,0,0,0,0.446617861534502,0,0,0,0.4206445263434296,0,0,0,0.421041797706563,0,0,0,0.2328697007836208,0,0,0,0.279777022303602,0,0.3103740798752858,0,0.1856728586544366,0,ZNF773,LogisticRegression,mono,,-0.1856728586544366,-0.5312376676484887
333,20,0.7473400310980434,0,0.7339433385993039,0,0.5045243356329946,0,0.789834873083705,0,0,0,0.7810189313024465,0,0,0,0.6753644666206244,0,0,0,0.0810272566345317,0,0,0,0.0455519355921359,0,0,0,0.0166233253248922,0,0,0,0.0486888808701115,0,0.0332768334176747,0,0.0098400621140599,0,MGA,LogisticRegression,mono,,-0.0098400621140599,-0.5045243356329946
334,22,0.8641282454385053,0,0.8925543609539672,0,0.6265278632565399,0,0.8906382738102664,0,0,0,0.9109137735318222,0,0,0,0.6331089595137334,0,0,0,0.3849349465235597,0,0,0,0.4154548492343125,0,0,0,0.4778974310508705,0,0,0,0.348350246128797,0,0.4029614645499458,0,0.500346151183434,0,ZNF623,LogisticRegression,mono,,-0.500346151183434,-0.6265278632565399
335,21,0.826069567971307,0,0.8601745383010571,0,0.8110735746879324,0,0.8535485140784426,0,0,0,0.8844261164700646,0,0,0,0.8235605150132391,0,0,0,0.1168503865532843,0,0,0,0.1551846911219925,0,0,0,0.1454184731058452,0,0,0,0.0716989324026718,0,0.1056488974264122,0,0.0894786850834744,0,TTF1,LogisticRegression,mono,,-0.0894786850834744,-0.8110735746879324
336,20,0.9701576782006248,0,0.962381893860562,0,0.9444858986941196,0,0.9719635545032892,0,0,0,0.9782347554630594,0,0,0,0.9558326400016026,0,0,0,0.7783241096812754,0,0,0,0.7413026491858467,0,0,0,0.5937281254454352,0,0,0,0.7387283397800795,0,0.6858940526351494,0,0.4668636908523384,0,ZNF286B,LogisticRegression,mono,,-0.4668636908523384,-0.9444858986941196
337,22,0.7771497111148499,0,0.7812513249351443,0,0.7893521727949941,0,0.7914976667156972,0,0,0,0.7971550230536149,0,0,0,0.7892497174013785,0,0,0,0.0632084453554436,0,0,0,0.0669661750909712,0,0,0,0.0663570799655059,0,0,0,0.0610253894626705,0,0.0640147760297308,0,0.0724832685419537,0,ZNF700,LogisticRegression,mono,,-0.0724832685419537,-0.7893521727949941
338,25,0.8437551095503592,0,0.8594211663262279,0,0.9064873479304896,0,0.8909312072334125,0,0,0,0.9048770753484138,0,0,0,0.9245168505096656,0,0,0,0.1079189041523335,0,0,0,0.1136083593118671,0,0,0,0.1623805496835464,0,0,0,0.0676564868892474,0,0.0861889872268306,0,0.254223736302703,0,ZNF746,LogisticRegression,mono,,-0.254223736302703,-0.9064873479304896
339,28,0.7192641915138691,0,0.7083389578453674,0,0.7266839955457945,0,0.7377071005464331,0,0,0,0.731709416868109,0,0,0,0.800450380382969,0,0,0,0.1719569806730443,0,0,0,0.1904857782258385,0,0,0,0.3645753241426652,0,0,0,0.1380601658583249,0,0.1720162940702309,0,0.2579780017612565,0,ZNF728,LogisticRegression,mono,,-0.2579780017612565,-0.7266839955457945
340,24,0.6923500472879028,0,0.7078705454891003,0,0.6232529084861468,0,0.7471311940558809,0,0,0,0.7698945493700847,0,0,0,0.6015479599845144,0,0,0,0.1362134297196425,0,0,0,0.1679948291088237,0,0,0,0.1317501553921033,0,0,0,0.0804167233408251,0,0.0961734099570863,0,0.0935571014441593,0,ZNF845,LogisticRegression,mono,,-0.0935571014441593,-0.6232529084861468
341,27,0.8580364219777062,0,0.858349320526713,0,0.9505447922483236,0,0.8629793554914332,0,0,0,0.8643855225598623,0,0,0,0.9500196536721248,0,0,0,0.1766072693021545,0,0,0,0.1506715241856413,0,0,0,0.4589611183153,0,0,0,0.1502876146103703,0,0.1423468682736402,0,0.407026880266298,0,ZNF683,LogisticRegression,mono,487.0,-0.407026880266298,-0.9505447922483236
349,22,0.9160812818066284,0,0.9299150882742804,0,0.953669351061703,0,0.9259502378427928,0,0,0,0.9424864179868826,0,0,0,0.9639481512179536,0,0,0,0.1982868496093657,0,0,0,0.2815251358130949,0,0,0,0.2807733689523502,0,0,0,0.1724249065595365,0,0.2313828981397906,0,0.217988091448413,0,ZNF775,LogisticRegression,mono,,-0.217988091448413,-0.953669351061703
350,21,0.7423103754168888,0,0.7554921176959626,0,0.8183558411819021,0,0.7525986413336123,0,0,0,0.7730808370841509,0,0,0,0.8295842388427207,0,0,0,0.208716522627673,0,0,0,0.2267325816173585,0,0,0,0.3002878375666846,0,0,0,0.1699480031033096,0,0.2031287592037083,0,0.2825102753042085,0,ZNF57,LogisticRegression,mono,2365.0,-0.2825102753042085,-0.8183558411819021
358,24,0.8154278265743785,0,0.8146062106192923,0,0.6503250991888396,0,0.8300310036084462,0,0,0,0.8251395374506221,0,0,0,0.6702509774329506,0,0,0,0.4287300540029381,0,0,0,0.4390147762416754,0,0,0,0.2100531182050424,0,0,0,0.3635058408831199,0,0.3825937788251193,0,0.1461762544329459,0,ZNF836,LogisticRegression,mono,1953.0,-0.1461762544329459,-0.6503250991888396
